,braunlage,braunschweig,norderney,wind_onshore_mps,wind_offshore_mps,pf_onshore,pf_offshore,gen_onshore_mw,gen_offshore_mw,gen_total_mw,energy_onshore_mwh,energy_offshore_mwh,energy_total_mwh
2021-09-10 06:00:00,2.903543734562377,3.5496055781189315,5.853242346042637,4.102130552907982,5.853242346042637,0.0018364182390547181,0.031863131393398254,23.873437107711336,223.04191975378777,246.9153568614991,23.873437107711336,223.04191975378777,246.9153568614991
2021-09-10 07:00:00,3.136042604431939,3.7682501759729705,5.37542664432487,4.09323980824326,5.37542664432487,0.0017923333410377368,0.018386427015011527,23.30033343349058,128.7049891050807,152.00532253857128,23.30033343349058,128.7049891050807,152.00532253857128
2021-09-10 08:00:00,3.7151825745851164,4.503416593926576,4.778157017177662,4.332252061896452,4.778157017177662,0.003243632736215616,0.007712280125082052,42.167225570803005,53.985960875574364,96.15318644637736,42.167225570803005,53.985960875574364,96.15318644637736
2021-09-10 09:00:00,4.540849849185202,5.087715986668367,4.300341315459896,4.642969050437821,4.300341315459896,0.006083599549283009,0.003016091802135504,79.08679414067912,21.11264261494853,100.19943675562764,79.08679414067912,21.11264261494853,100.19943675562764
2021-09-10 10:00:00,4.971648154722266,5.686856686745874,4.897610942607103,5.185371928025081,4.897610942607103,0.014316885508963253,0.009373332000126123,186.1195116165223,65.61332400088286,251.73283561740516,186.1195116165223,65.61332400088286,251.73283561740516
2021-09-10 11:00:00,5.159740175068749,5.981442652068432,3.2252559865949224,4.788812937910701,3.2252559865949224,0.007851764291305094,1.5678391238745883e-05,102.07293578696621,0.10974873867122119,102.18268452563743,102.07293578696621,0.10974873867122119,102.18268452563743
2021-09-10 12:00:00,5.483324734851915,6.043868272764194,2.866894210306597,4.798029072640902,2.866894210306597,0.007973749732521986,0.0,103.65874652278582,0.0,103.65874652278582,103.65874652278582,0.0,103.65874652278582
2021-09-10 13:00:00,5.451655822617493,6.078667553086264,2.7474402848771553,4.759254553526971,2.7474402848771553,0.007468932302670432,0.0,97.09611993471562,0.0,97.09611993471562,97.09611993471562,0.0,97.09611993471562
2021-09-10 14:00:00,5.285968634839684,6.261232599024138,3.3447099120243635,4.963970381962729,3.3447099120243635,0.01039147683478535,5.618673375584115e-05,135.08919885220956,0.39330713629088804,135.48250598850046,135.08919885220956,0.39330713629088804,135.48250598850046
2021-09-10 15:00:00,5.04484207719577,6.318450976131529,3.5836177628832466,4.982303605403515,3.5836177628832466,0.010685208089557457,0.0002726829453144208,138.90770516424695,1.9087806172009458,140.81648578144788,138.90770516424695,1.9087806172009458,140.81648578144788
2021-09-10 16:00:00,4.649086790911932,5.734131149268177,4.300341315459896,4.894519751880002,4.300341315459896,0.009327599364955249,0.003016091802135504,121.25879174441823,21.11264261494853,142.37143435936676,121.25879174441823,21.11264261494853,142.37143435936676
2021-09-10 17:00:00,3.9646155035982464,5.004221684597552,3.9419795391715713,4.303605575789123,3.9419795391715713,0.003038862848852379,0.0011465602477028945,39.505217035080925,8.025921733920262,47.53113876900119,39.505217035080925,8.025921733920262,47.53113876900119
