Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2026-01-02T16:45+01:00,1190.2,4800.5,4140.9,6085.5,396.9,573.9,8419.1,22.4,65.7,2164.8,218.3,1060.2,4362.9,38000.4,41,62818.1
2026-01-02T17:00+01:00,1212.6,4815.2,4187,6206.1,397,580.8,8418,22.3,76.8,1667.9,218.2,1053.5,4348.3,38073.4,28.2,63654
2026-01-02T17:15+01:00,1221.5,4814.3,4179.2,6269.8,396.9,588.7,8430.6,22.4,32.5,1767.4,218.1,1057.1,4288.9,38230.4,29.5,64348
2026-01-02T17:30+01:00,1217,4824.7,4215.4,6360,396.9,614,8458.2,22.3,30.3,1874.8,217.9,1072.6,4061.3,38320.2,32.5,64287.9
2026-01-02T17:45+01:00,1219.1,4850.1,4384.9,6299.6,396.9,592,8530.9,22.3,30.3,1779.5,218.3,1073.9,4071.3,38523.7,34.3,64488.7
2026-01-02T18:00+01:00,1218.5,4854,4392.6,6248.1,396.9,554.9,8554.4,22.3,28,1933.2,218.1,1065.5,3917.1,38611.3,27.2,64325.9
2026-01-02T18:15+01:00,1212.5,4839.4,4447.9,6227.8,396.9,547,8578.9,22.3,28.3,1756.6,218.3,1074.5,3906.1,38631,25.2,64004.9
2026-01-02T18:30+01:00,1209.2,4820.7,4545.6,6215.6,397,557,8605.3,22.3,35.1,1746.3,218.3,1080,3943.6,38751.8,22.4,63663.8
2026-01-02T18:45+01:00,1227.1,4791.1,4614.5,6221,396.9,560.9,8578.5,22.3,31.2,1642.8,218.2,1071.3,3973.6,38868.8,21.9,63447.8
2026-01-02T19:00+01:00,1179.2,4767.5,4545.5,6252.6,396.9,566.6,8580.8,22.3,75.5,1185.4,218.4,1059.9,3892.6,38670.1,22.8,62798.6
2026-01-02T19:15+01:00,1180.7,4755.8,4571.9,6196.6,397.1,557.1,8578.8,22.3,33.4,1413.7,218.4,1053,3860.8,38545.9,18.4,61926.6
2026-01-02T19:30+01:00,1169.8,4748.5,4652.3,6065.1,396.9,568.4,8578.2,22.2,25.1,863.4,218.4,1049.5,3868.1,38248.6,17.8,61331.3
2026-01-02T19:45+01:00,1162.1,4737.4,4683,6030.7,396.9,574.7,8703.1,22.1,42.5,644.9,218.3,1049.2,3844.8,37844.7,16.5,60477.7
2026-01-02T20:00+01:00,1157.3,4651.8,4737.5,5897,396.9,572.8,8687.8,22.1,80.2,1983.7,218.3,1048.7,4216,37724.9,16.5,59645.7
2026-01-02T20:15+01:00,1158.4,4632.5,4855.4,5862.1,397,577.6,8665.8,22.2,67.8,1153.2,218.1,1049.8,4261.2,37402.5,15,58589.9
2026-01-02T20:30+01:00,1164.3,4606.5,4876.8,5894.8,397,598.5,8642.5,22.3,45.9,739,218.3,1039.6,4255,37160.1,14.5,57640.4
2026-01-02T20:45+01:00,1157.2,4589,4759.8,5886.6,397,583.5,8654.6,22.4,35.5,188.8,218.5,1041.3,4209.9,36634.1,14.4,57053.5
2026-01-02T21:00+01:00,1161,4520.7,4557.4,5850,397.1,572.1,8580.2,22.5,38,225,218.5,1056.6,4535.2,36417.1,14.2,56897.4
2026-01-02T21:15+01:00,1158.1,4509.4,4477.2,5860.7,397.1,576.1,8556,22.6,45.6,769.7,218.4,1053.2,4539.5,35999.9,13.7,56525.8
2026-01-02T21:30+01:00,1147.3,4493.3,4427.5,5847,396.9,580.5,8521,22.7,41.4,657.4,218.4,1056.7,4494.6,35360.2,14,55782.7
2026-01-02T21:45+01:00,1159.5,4473.6,4443.9,5837.9,396.9,582.7,8528.5,22.7,93,1381,218.5,1044.1,4416.7,34766.6,13.8,55499.8
2026-01-02T22:00+01:00,1177.8,4415.2,4622.6,5781.4,397.6,611.7,8550.9,22.7,114.2,2015.7,218.5,1064,4630.4,33186.2,0,55476.6
2026-01-02T22:15+01:00,1189.7,4407.7,4699.2,5645.6,396.9,624.3,8476.2,22.8,82.2,417,218.7,1062,4361.6,33116.4,0,54702.6
2026-01-02T22:30+01:00,1198,4368,4764.5,5637.6,396.9,618,8445.3,22.8,118.7,1164.4,218.6,1061.6,3943.4,32923.2,0,54197.9
2026-01-02T22:45+01:00,1165.5,4343.4,4830.6,5608.3,397,617.3,8353.6,22.9,71.5,259.2,218.7,1058.8,4034.2,32565.6,0,53487.7
2026-01-02T23:00+01:00,1145.9,4282.5,4637.4,5419.5,397.1,596.9,8129,22.9,24.4,1030.6,218.8,1061.3,4457.1,32536,0,52780.6
2026-01-02T23:15+01:00,1166.3,4261.6,4509.1,5339.5,396.9,555.6,8095.4,23,43.4,183.4,218.5,1063.8,4376.6,32456.1,0,52014.4
2026-01-02T23:30+01:00,1141.9,4227.7,4301.4,5317.3,396.9,553.1,8068.7,23,16.4,121.6,218.7,1058.3,4094,32325.8,0,51463.7
2026-01-02T23:45+01:00,1122.9,4181.3,4099.3,5250.8,396.9,565.8,8058.6,23.1,14.4,125.3,218.7,1051.3,3789.8,31938.7,0,51122
2026-01-03T00:00+01:00,1117.5,4094,3730,4944,395.8,545,7510.6,23.1,12.6,11.5,218.4,1046,5239.6,31746.3,0,51382.5
2026-01-03T00:15+01:00,1121.9,4081.6,3462.5,4488.3,395.3,530.6,7293.8,23.2,13.3,1.6,218.6,1050.8,5392,31762.2,0,50892.4
2026-01-03T00:30+01:00,1122.4,4066,3430.4,4262.4,395.5,530.8,7138.4,23.2,12.7,0.4,218.6,1042.1,5695.1,31685.1,0,50406.3
2026-01-03T00:45+01:00,1107.7,4054.9,3450.6,3940.9,395.3,524.6,7082.9,23.2,12.5,0.2,218.6,1049.9,5573.5,31509,0,50318
2026-01-03T01:00+01:00,1100.7,4019.3,3362.5,3529.4,395.6,533.1,6949.4,23.2,4.2,0.2,218.4,1044.8,5824.6,31005.5,0,49737.1
2026-01-03T01:15+01:00,1104.7,4020.8,3321.3,3379.2,395.3,534.1,6918.7,23.2,4.5,0.2,218.6,1049.1,5650.8,30759.2,0,49646.9
2026-01-03T01:30+01:00,1103.1,4018.2,3325.4,3123.6,395.3,551.6,6907.4,23.2,3.5,0.9,218.6,1049.1,5985.7,30530.5,0,48718.9
2026-01-03T01:45+01:00,1091.2,4027.8,3316.6,3070.9,395.3,583.3,6987.5,23.2,3.6,0.2,218.8,1049,6019.5,30258,0,48835.1
2026-01-03T02:00+01:00,1098.6,4005.4,3306.3,2715.4,396,592.4,7061,23.2,4.1,69,218.7,1050.4,5490,29911.1,0,48366.8
2026-01-03T02:15+01:00,1094.3,4009.7,3289.3,2671.3,395.5,615.9,7092.3,23.2,3.7,31,218.7,1041.2,5109.5,29579.8,0,47676.1
2026-01-03T02:30+01:00,1089.8,4003.4,3310.8,2656.7,395.5,622.1,7051.8,23.3,4.1,12.7,218.7,1049,5102.3,29065.5,0,47392.9
2026-01-03T02:45+01:00,1094.8,4006,3315.2,2574.3,395.3,603.1,7016.1,23.4,9.3,12.1,218.9,1050.5,4939.1,28355.9,0,47085.8
2026-01-03T03:00+01:00,1110.1,4010.9,3298.1,2417.9,395.3,592.2,6874.5,23.4,13.5,10.8,218.7,1044.2,4318.2,28246.9,0,46942.1
2026-01-03T03:15+01:00,1107,4002.3,3324.8,2339.3,395.3,599.5,6948,23.4,13.6,8.3,218.8,1044.9,3887.4,28114.5,0,46889.3
2026-01-03T03:30+01:00,1105.8,4018.4,3352.4,2323.5,395.3,588.8,6948.8,23.4,12.1,34.6,218.7,1055.6,3939.5,28126.6,0,46681
2026-01-03T03:45+01:00,1105.6,4005.6,3348.3,2246.5,395.3,578.6,7008,23.4,12.7,45.3,218.6,1035.7,3901.7,27990.7,0,46884.1
2026-01-03T04:00+01:00,1083.6,4019.6,3334.2,2066.3,395.3,585,6926.9,23.4,4.3,2.8,218.8,1031.9,3841.9,28662.5,0,46605.5
2026-01-03T04:15+01:00,1083,4024.5,3305.7,2097.9,395.7,582.3,6949.7,23.3,3.3,3.3,218.7,1036,3946.2,28792.3,0,47158.3
2026-01-03T04:30+01:00,1088.7,4023.6,3305.6,2124,395.3,560.6,6945.2,23.4,4.1,0,218.7,1039.1,3680.1,28652,12.4,47384.2
2026-01-03T04:45+01:00,1087.8,4026,3324.6,2183.8,395.3,567,6995.4,23.3,4.2,0,227,1042.3,3619.4,28982.6,12.3,47341.2
2026-01-03T05:00+01:00,1091.3,4043.3,3311,2247.3,395.3,570.9,7058.7,23.4,13,0,237.3,1047,3890.6,29216.9,12.3,47549
2026-01-03T05:15+01:00,1091.3,4050.2,3319.5,2256.2,395.3,581.7,7162,23.4,13.6,0,237.1,1041.7,3820.8,28979.7,12.2,47571.7
2026-01-03T05:30+01:00,1099.8,4070.4,3325.8,2259.7,395.3,608.4,7176.6,23.4,14,17.5,237.1,1041.2,3250,28620.3,12.4,47536.6
2026-01-03T05:45+01:00,1115.7,4089.2,3343.3,2265.1,395.5,621.3,7230,23.4,15.3,8.6,237,1047.5,3091,28449.4,12.7,47787.9
2026-01-03T06:00+01:00,1152.5,4122.9,3382.2,2263.2,395.3,606.4,7643.6,23.4,50.3,0.4,249.1,1047.1,3169.5,29148.6,12.6,47852.9
2026-01-03T06:15+01:00,1126.1,4146.7,3395.9,2263.8,395.3,599.4,7760.8,23.5,33.4,10.5,255.5,1035.8,3599.9,28907.3,12.9,48204.5
2026-01-03T06:30+01:00,1096,4170.8,3406.7,2255.9,395.3,604.7,8050.6,23.6,62.1,4.4,255.6,1019.9,3538.8,28801.9,13.2,48785.8
2026-01-03T06:45+01:00,1108.5,4184.1,3526.1,2333,395.5,588.4,8242.8,23.6,81.3,2,256.7,1029.1,3113.5,28587.5,13.7,48806.2
2026-01-03T07:00+01:00,1117.6,4218.2,3670.9,2441.6,395.3,601.1,8246.5,23.7,54.8,1.9,272.3,1034.5,3105.8,28352.8,15.1,49668.3
2026-01-03T07:15+01:00,1111.6,4250.4,3728.1,2427.3,395.6,598.9,8374.6,23.7,203,2.5,274.1,1028.2,2938.7,28238.6,16,50378.5
2026-01-03T07:30+01:00,1103.4,4276.7,3799.2,2435.1,395.6,591.7,8457.6,23.7,115.9,6.3,274.1,1028.8,2618.2,28075.7,17.7,51132.2
2026-01-03T07:45+01:00,1119,4305.2,3984.9,2455.9,395.3,567.2,8663.8,23.7,104.2,3.7,275.4,1025.9,2466.7,27736.9,19.3,51546.1
2026-01-03T08:00+01:00,1129.1,4379.5,4240.4,2464.8,395.3,556.4,8812.1,23.7,178.6,36.8,291.1,1021.4,2622.9,27693.1,35.4,52584.7
2026-01-03T08:15+01:00,1128.5,4404.2,4486.5,2455.7,395.7,558.9,8893.8,23.9,40.2,69,293.4,1021.1,2528,27721.2,59.1,53069.1
2026-01-03T08:30+01:00,1123.7,4459.5,4707.4,2446.1,395.3,574.8,8946.8,23.9,13.5,100.7,294.9,1025.1,2303,27684.4,166.4,53652.5
2026-01-03T08:45+01:00,1150.2,4479.3,4834.8,2432.9,395.5,581.9,9034,23.9,14,118.1,295.1,1035.3,2083.6,27421.8,395.6,54031.7
2026-01-03T09:00+01:00,1158.2,4479.4,4912.6,2430.6,395.6,573.4,9292.5,23.9,17.3,195.7,307.7,1043.6,2069.2,27128,665.4,55015.8
2026-01-03T09:15+01:00,1151.1,4475.4,4965.9,2352.8,395.3,578.9,9325.8,23.8,20.3,268.3,313.9,1052,2152.6,26914.8,1019.1,55801.2
2026-01-03T09:30+01:00,1168,4459.7,5033,2422.5,395.3,598.6,9310.5,23.8,28.7,267.8,313.1,1047.3,2305.2,26816.1,1450.4,56597.9
2026-01-03T09:45+01:00,1158.3,4477.9,5031.3,2452.2,395.3,610.9,9279,23.7,28.9,238.9,313.1,1053.6,2539.5,26982.5,1895.7,57188.6
2026-01-03T10:00+01:00,1139.3,4451.1,5106.5,2500.6,395.6,597.2,9318.6,23.7,15.9,249.9,307.1,1050,3044.2,27004.1,2434.6,57869.7
2026-01-03T10:15+01:00,1127.1,4432.6,5174.2,2584.7,395.3,609,9301.6,23.6,13.4,185.1,301.9,1045.1,3594.9,26968,2949.2,58456.3
2026-01-03T10:30+01:00,1127.8,4406.8,5169.9,2565.1,395.5,638.1,9324.4,23.5,17.1,173.8,302,1057.4,3816.2,26572.1,3486,58924.8
2026-01-03T10:45+01:00,1126.4,4384.4,5086.6,2474,395.5,642.9,9337,23.6,23,200.7,302.7,1067.7,4097.6,26325,3990.1,59411.4
2026-01-03T11:00+01:00,1173.8,4316,5016.2,2490.1,395.3,631.7,9310.4,23.4,31.4,124.7,313.3,1074.5,4394.5,26291.7,4680.2,59566
2026-01-03T11:15+01:00,1173.3,4299.8,4966.8,2468.9,395.3,626.8,9320.4,23.5,16.1,201.3,316.6,1090.5,4643.4,26094.5,5297.8,60303.7
2026-01-03T11:30+01:00,1204,4259,4934.1,2469.2,395.5,625.6,9359.7,23.5,22.5,227.1,317.2,1081.5,5052.6,26185.4,5881.3,60706.6
2026-01-03T11:45+01:00,1218.4,4257.6,4858,2408.2,395.3,632.5,9325.4,23.3,25.9,106.8,316.5,1080.1,5547.8,26335.6,6395.1,61067.1
2026-01-03T12:00+01:00,1239.1,4197.1,4813.5,2421.6,395.3,639,9261.8,23.3,41.1,33.7,316.4,1077.4,6206.1,26351.3,6716.3,61352.6
2026-01-03T12:15+01:00,1230.1,4207.8,4781.5,2412.8,395.3,631.4,9210.3,23.3,28,63,316.5,1066.6,6555.4,26169.7,6906.9,61170.7
2026-01-03T12:30+01:00,1226.4,4208.9,4743.7,2423.7,395.6,615.7,9203.4,23.3,32.7,0.3,316.6,1073.1,6466.6,26132.2,7077.4,60859.7
2026-01-03T12:45+01:00,1218.4,4200,4733.8,2415.4,395.3,623.5,9148.5,23.3,48.5,0.2,316.8,1073.7,6412.2,26157.8,7062.7,60554
2026-01-03T13:00+01:00,1232.6,4209.2,4726.6,2412.1,395.3,621.6,9012.9,23.3,49,19.8,315.8,1072.8,6913.6,26260.5,7090.3,59978.7
2026-01-03T13:15+01:00,1236.7,4210.2,4728.7,2418.3,395.5,621.1,9280.1,23.4,42.4,21,313,1073.7,7460.1,26303.6,6823.4,59336.1
2026-01-03T13:30+01:00,1235.7,4197.4,4753.7,2413.5,395.6,617.4,9274.5,23.3,42,19.3,312.9,1062.1,7409.3,26338.2,6462.7,58903.9
2026-01-03T13:45+01:00,1221.1,4210.1,4768,2416.4,395.3,612,9313.9,23.3,52.7,46.7,312.9,1041.9,7347.1,26345.1,6034.9,58945.5
2026-01-03T14:00+01:00,1173.6,4239.3,4995.5,2382.9,395.3,594.5,9320.1,23.3,36.7,56.4,312.9,1055.4,7215.1,26277,5542.7,58825.9
2026-01-03T14:15+01:00,1176,4284.1,5070.8,2387.3,395.5,613.7,9382.6,23.3,28.5,54.9,312.9,1060.2,7027.7,26322.7,4955.1,58838.2
2026-01-03T14:30+01:00,1183.1,4295.9,5068,2403.3,395.3,630.5,9380.6,23.3,31.4,41,313,1053.6,7301,26319.3,4276.1,58839.3
2026-01-03T14:45+01:00,1163.4,4323.6,5034.2,2464.1,395.3,594.4,9466.2,23.1,29.2,111.5,313,1049.8,7434.4,26150.1,3493.1,58840.7
2026-01-03T15:00+01:00,1132.4,4401,5341,2640.4,395.5,594.1,9756.2,23.1,27.6,191.1,315.8,1046.6,7240.1,25871.2,2715.2,59223.2
2026-01-03T15:15+01:00,1122,4437.6,5706.9,2692.6,395.3,590.2,9807.3,23,27.7,345.9,316.9,1048.8,7293.1,25941.6,1953.9,59307.7
2026-01-03T15:30+01:00,1145.3,4489.2,6025.2,2751.8,395.5,593.8,9807.5,23.1,77.2,1129.7,316.9,1047.4,7202.8,26149.1,1235.8,59380.9
2026-01-03T15:45+01:00,1160,4555.2,6383.9,2796.6,395.5,583.9,9847.3,23.1,109.6,519.7,316.9,1051,7629.3,26238.2,652.9,59509.3
2026-01-03T16:00+01:00,1164.6,4658.3,6574.2,2819,395.3,540.9,9967.5,23.1,123.7,906.8,316.9,1051.8,7311.6,26901.1,285.1,59932.2
2026-01-03T16:15+01:00,1158.1,4702.5,6623.9,2862.8,395.4,543.9,9947.8,23.1,117.7,1976.4,316.8,1050.3,7469.8,27340.2,81.6,60146.8
2026-01-03T16:30+01:00,1156.8,4748.5,6607.3,2910.3,395.3,542.6,9978.6,23.2,64.7,2016.3,316.9,1052.9,7648.7,27262.6,34,61117.4
2026-01-03T16:45+01:00,1194.1,4773,6624.5,2951.1,395.3,544.2,10010.2,23.2,70.5,1390.5,316.8,1054.6,7897.9,27575,29.6,62057.4
2026-01-03T17:00+01:00,1276,4817.2,6649.1,3064.1,395.3,559.1,10122.5,23.2,45.4,2510.2,317,1055.1,8076.7,27710.4,45.5,62935.9
2026-01-03T17:15+01:00,1284.1,4819.9,6633.5,3117,395.6,576.9,10162.5,23.2,65.7,2844.7,316.9,1065.5,8013.1,28130.3,45.3,63087.9
2026-01-03T17:30+01:00,1272.1,4817,6559.3,3115.3,395.3,591.5,10161.9,23.2,64.3,2972.3,316.9,1059.9,7862.9,28754.6,48.2,63223.3
2026-01-03T17:45+01:00,1275.7,4818.5,6544,3118.5,395.3,606.3,10131.9,23.2,23.9,2171.3,316.9,1059,7788.5,29397.6,46.5,63091.4
2026-01-03T18:00+01:00,1212,4836.6,6518.2,3117,395.3,603.3,10106.1,23.1,98.7,3949.8,317.1,1066.4,7612.7,29887.4,58.5,62952.4
2026-01-03T18:15+01:00,1188.3,4839.1,6488.3,3119.4,395.3,604.1,10089.4,23.2,55.6,2341.3,316.7,1060.9,7455.3,30334.9,55.8,63075.8
2026-01-03T18:30+01:00,1189,4820,6499.7,3118.2,395.3,616.8,10079.5,23.2,31.2,2242.4,315.5,1062.6,7366.7,30949.6,39.1,62871.5
2026-01-03T18:45+01:00,1185.9,4810.2,6387.7,3115.6,395.3,608.4,9950.4,23.2,31.8,1985.2,316.8,1062.2,6812.8,31744,36.5,62496.2
2026-01-03T19:00+01:00,1195.6,4782.6,6255.5,3063.9,395.3,613.2,9978.2,23.2,34.2,1874.2,316.7,1056.5,6513.7,32226.8,20.3,61972.5
2026-01-03T19:15+01:00,1220.1,4758.4,6090.5,3013.3,395.3,619.7,10036.8,23.1,67.4,1518.6,316.9,1042.7,6319.7,33008.5,18.9,61506.2
2026-01-03T19:30+01:00,1189.6,4711.5,6024.6,3005.1,395.8,607.2,9932.5,23.2,133.6,698.9,316.7,1046.8,6362.4,33160.9,18.6,61435.9
2026-01-03T19:45+01:00,1158.8,4692.3,5801.6,2949.1,395.3,609,9811.9,23.1,134.7,606.7,316.8,1050.5,6372.5,33368.8,18.2,60657.1
2026-01-03T20:00+01:00,1158,4591.4,5528.5,2838,395.9,614.9,9745.3,23.1,159.7,790.8,316.7,1052.4,5740.2,32707.6,15.6,59932.6
2026-01-03T20:15+01:00,1165.1,4585.2,5467.6,2746.8,395.5,617.9,9626,23.1,168.3,571.1,316.5,1041.5,5502.7,32025.6,15,58713.6
2026-01-03T20:30+01:00,1133.9,4581.3,5475.5,2694.1,395.3,619.3,9596.6,23.1,126.8,573.1,316.4,1033.7,6003.9,31342,27.2,57605
2026-01-03T20:45+01:00,1133.1,4569.7,5431.1,2658.8,395.3,629.8,9699.8,23.1,93.3,595.7,316.5,1040.9,5901.1,30733.2,25.2,56794.5
2026-01-03T21:00+01:00,1132.3,4527.6,5486.2,2655.7,395.7,546.7,9726.6,23.2,103.3,2461.6,316.7,1051.8,5531.3,30398.7,32.5,56071.6
2026-01-03T21:15+01:00,1126.2,4506.7,5562.9,2606.1,395.3,535,9715.1,23.2,79.7,939.7,316.7,1059.1,5601.6,30034.1,28.5,55648.7
2026-01-03T21:30+01:00,1126.5,4493.6,5644.1,2592,395.3,527.5,9668.3,23.3,71.9,1174.1,316.7,1043.8,5525.7,29829,26.6,54870.4
2026-01-03T21:45+01:00,1126.3,4491.5,5615.2,2600.4,395.3,529.4,9662.7,23.4,47.9,380.7,316.8,1046.9,5457.6,29761,16.3,54526.2
2026-01-03T22:00+01:00,1135.3,4431.7,5844.5,2613,395.6,529.6,9593.2,23.5,95.4,1224.8,316.4,1043.3,5496,28776.2,0,54899.1
2026-01-03T22:15+01:00,1138.8,4421,5916.6,2615.6,395.5,529.9,9598.1,23.6,82.5,832,316.3,1052.9,5376,29075.8,0,54485.8
2026-01-03T22:30+01:00,1131.8,4351.5,5804.6,2608.2,395.5,540.1,9612,23.5,55.1,310.5,317.1,1050.3,5213.1,29257.8,0,53929.7
2026-01-03T22:45+01:00,1133.5,4315.8,5463.9,2612,395.3,540.4,9597.8,23.6,17,106.6,317.1,1044.8,5138.8,29255.4,0,53283.4
2026-01-03T23:00+01:00,1136.4,4234.8,4990.3,2575.6,395.6,536.6,9468.5,23.6,25,59.4,316.9,1047,4784.3,29118.6,0,52587.4
2026-01-03T23:15+01:00,1123,4216.7,4636.8,2578.7,395.3,536.1,9498.6,23.7,29,79.2,316.9,1052.5,4520.9,28788.6,0,52193.4
2026-01-03T23:30+01:00,1106.7,4218.9,4465.2,2580.3,395.3,540.2,9518.7,23.7,25.3,129,315.4,1047.7,4419.7,28635.6,0,51488.2
2026-01-03T23:45+01:00,1094.2,4199.9,4506.1,2539.7,395.3,547.6,9548.9,23.7,14.3,183.9,314.8,1046.9,4282.5,28269.4,0,50968.6
2026-01-04T00:00+01:00,1097.4,4130.2,4600.9,2285.4,396.5,545.1,8955.9,23.8,14.3,232.9,315,992.2,4409.1,28102.1,0,49887.2
2026-01-04T00:15+01:00,1100.3,4113.5,4589.8,2123.7,396.2,530.9,9107.7,23.8,20.1,140.6,314.9,1003,4021.6,27913.2,0,48897.3
2026-01-04T00:30+01:00,1097.6,4114.4,4519.7,2080.8,396.4,531.6,9117.6,23.9,14.6,161.7,314.9,1011.1,3840.6,27732.4,0,48029.6
2026-01-04T00:45+01:00,1091.5,4111.8,4433,2184.1,396.1,539.9,8988.9,23.9,13,258.9,315.1,1015.1,3836.2,27583.8,0,47916.6
2026-01-04T01:00+01:00,1083,4093.6,4501.7,2205,396.1,551.2,8923.4,23.9,4.9,126.4,314.9,1015.4,3508.9,27149.8,0,47334.8
2026-01-04T01:15+01:00,1080.2,4078.2,4625.4,2191.3,396.1,574.9,8843.6,23.9,4.2,66.6,315.1,1021.4,3365.3,27004.8,0,46965
2026-01-04T01:30+01:00,1080,4082.3,4604.4,2189.1,396.1,592.8,8791.2,23.9,4.2,90.8,315.1,1016.9,3295.2,26862.1,0,46891.6
2026-01-04T01:45+01:00,1073.6,4091.8,4551.1,2131.7,396.1,561.5,8999.9,23.9,4.2,27.8,315.2,1023.5,3084.9,26587.5,0,46704.2
2026-01-04T02:00+01:00,1091.9,4067.7,4451.7,1935.2,396.5,562.9,9313.5,23.9,5.1,32.9,315.2,1024.6,2889,26616.7,0,46162.9
2026-01-04T02:15+01:00,1085.5,4064.8,4438.3,1990.3,396.2,562.9,9322.1,23.9,4.8,39.6,315.2,1025.2,2869.8,26191.7,0,46186.5
2026-01-04T02:30+01:00,1089.7,4063.4,4429.3,2001,396.1,551.9,9285.4,23.9,4.2,7.3,315.1,1019,3038.4,25743.2,0,45692.9
2026-01-04T02:45+01:00,1078.5,4069.7,4434.2,2000.3,396.1,539.4,9262.6,23.9,4.3,108.6,315.2,1027.3,3432.7,25208.5,0,45667.2
2026-01-04T03:00+01:00,1082.5,4014.9,4517.2,2005.9,396.2,536.7,9262.9,23.9,4,1.9,315,1026.7,3847.4,24995.4,0,46151.9
2026-01-04T03:15+01:00,1088.7,3993.3,4581.9,1999,396.1,533,9244.8,23.9,4.3,0.7,315,1033,3865.9,24871.3,0,46234.2
2026-01-04T03:30+01:00,1081.8,3989.1,4668.5,2000,396.1,556.7,9247.9,23.9,4,0.5,315,1029.9,4153.8,24544.8,0,46104
2026-01-04T03:45+01:00,1085.4,3995,4676.5,1997.1,396.1,570.3,9221.5,24.1,4.8,0.9,316.3,1024.9,3904.7,24271.5,0,45969.4
2026-01-04T04:00+01:00,1076.1,3975.5,4650,2018.2,396.2,587.7,9129.1,24.2,6.6,0.3,318,1030.9,3415.4,23909.1,0,46357.3
2026-01-04T04:15+01:00,1086,3954.7,4607.8,2005.2,396.1,590.8,8713.6,24.2,7,0.2,318.8,1022.6,3131.1,23499.8,0,46008.6
2026-01-04T04:30+01:00,1084.1,3952.2,4594.8,2004.6,396.1,588,8722.6,24.2,5.8,0.3,318.5,1035.2,3139.8,23178.8,15,45774.8
2026-01-04T04:45+01:00,1083.4,3958,4696.8,1997.9,396.1,584.5,8827.5,24.2,5.3,260.6,318.5,1022.6,2867.3,23211.3,17.9,45695.3
2026-01-04T05:00+01:00,1081.5,3970.9,4855.6,2026.5,396.1,585.1,9168.7,24.2,14.1,630.1,318.6,1025,2970.8,23059.9,12.5,45584.1
2026-01-04T05:15+01:00,1111.3,3983.1,4916.2,2032,396.1,593.7,9180.2,24.2,35.4,144.9,318.6,1015.7,2962.6,22935.4,13.4,45525.7
2026-01-04T05:30+01:00,1105.2,3981.2,4875.5,2033.7,396.1,599,9183.7,24.2,32.2,126.7,318.6,1007.1,2881,22708.7,12.2,45685.5
2026-01-04T05:45+01:00,1113.4,3988.4,4717.5,2023,396.1,609.8,9266.5,24.2,31.6,46.7,318.6,1014.3,2584.9,22696.8,12.6,45497.1
2026-01-04T06:00+01:00,1105.2,4012.5,4680.9,2037.3,396.1,579.9,9276.9,24.3,32.5,44.3,318.9,1024.3,2478.7,23128.9,12.4,45506.2
2026-01-04T06:15+01:00,1102.9,4029,4758.2,2033.1,396.1,557.7,9287.6,24.3,21.9,144.5,318.9,1015.1,2384.7,23054.4,12.7,45095.4
2026-01-04T06:30+01:00,1110.8,4053.4,4919.1,2034,396.1,559.8,9334.8,24.3,25,79.9,318.7,1007.2,2356.7,22630.8,13.4,45416.9
2026-01-04T06:45+01:00,1122.7,4072.4,5070.7,2035.5,396.2,540.2,9343.9,24.4,25.3,95.8,318.6,1007.5,2427,22078.1,14.6,45926.1
2026-01-04T07:00+01:00,1106.6,4097.4,5260.2,2027.7,396.1,518.4,9490,24.4,25.3,101.8,318.7,995.8,2393.8,21840.9,15.2,46759.2
2026-01-04T07:15+01:00,1104,4140.8,5410,2040.6,396.4,517,9517.5,24.5,19.4,273.6,318.6,999.9,2434.2,21734.8,16.4,46877
2026-01-04T07:30+01:00,1108.7,4154.5,5500.4,2041.1,396.2,564.9,9575.5,24.5,18.7,312.8,318.5,997.3,2296,21608.1,17.8,47459
2026-01-04T07:45+01:00,1111.8,4167.1,5616.4,2040.5,396.1,587.2,9588,24.5,21.2,354.1,318.7,971.2,2183.2,21548.3,18.8,48160.5
2026-01-04T08:00+01:00,1097.5,4206.7,5683.4,2071.5,396.1,627.9,9603.1,24.5,17.6,56.9,318.7,972.5,2102.3,21588.7,30.7,49235.8
2026-01-04T08:15+01:00,1106.6,4212.4,5904.3,2019.4,396.2,640.6,9625.1,24.4,28.7,67.4,318.8,981.1,2029,21726.7,108.1,49795.2
2026-01-04T08:30+01:00,1092,4240,6165.6,2020.4,396.2,645.4,9612.1,24.5,23.6,33.2,318.8,986.8,1964.1,21795,352.6,50330.7
2026-01-04T08:45+01:00,1097.7,4249.5,6421.1,1950.5,396.2,642.9,9587.1,24.5,26.4,5.4,318.9,985.5,2092.9,21688.5,723.9,51227.1
2026-01-04T09:00+01:00,1112.6,4252.6,6729,1942.6,396.1,629.6,9659.9,24.4,20.2,2.1,318.8,1000.5,2203.4,21414.9,1163.1,52196.9
