timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-24 13:00:00,electrolyse + curtail,299.5102088988552,51259.5,-3.77,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,294.9268755655218,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6888.734804673669,-6472.068138007002
2023-12-24 14:00:00,electrolyse + curtail,302.78531806916084,50664.0,-2.19,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,298.20198473582747,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6964.0623155907,-6547.395648924033
2023-12-24 15:00:00,electrolyse + curtail,327.48141154254694,50651.75,-2.26,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,322.89807820921357,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7532.07246547858,-7115.405798811913
2023-12-24 16:00:00,electrolyse + curtail,319.1608639206892,51884.75,-2.05,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,314.57753058735585,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7340.699870175852,-6924.033203509185
2023-12-24 17:00:00,electrolyse + curtail,306.5325150477989,53196.5,-2.36,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,301.9491817144655,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7050.247846099374,-6633.581179432707
2023-12-24 18:00:00,electrolyse + curtail,304.77693851056296,51705.5,-5.58,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,300.1936051772296,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7009.869585742948,-6593.202919076281
2023-12-24 19:00:00,electrolyse + curtail,263.2184586333058,48795.75,-9.07,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,258.6351252999724,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6054.0245485660325,-5637.357881899366
2023-12-24 20:00:00,electrolyse + curtail,257.39112474920336,46668.5,-6.49,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,252.80779141586999,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5919.995869231677,-5503.32920256501
2023-12-24 21:00:00,electrolyse + curtail,265.5346394429364,45515.75,-3.18,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,260.951306109603,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6107.296707187537,-5690.63004052087
2023-12-24 22:00:00,electrolyse + curtail,277.6318895314528,45162.75,-3.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,273.04855619811946,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6385.533459223415,-5968.866792556748
