"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2025 21:15:00 - 03/01/2025 21:30:00","BZN|PT","Without Sequence","149.12","",""
"03/01/2025 21:30:00 - 03/01/2025 21:45:00","BZN|PT","Without Sequence","149.12","",""
"03/01/2025 21:45:00 - 03/01/2025 22:00:00","BZN|PT","Without Sequence","149.12","",""
"03/01/2025 22:00:00 - 03/01/2025 22:15:00","BZN|PT","Without Sequence","145.58","",""
"03/01/2025 22:15:00 - 03/01/2025 22:30:00","BZN|PT","Without Sequence","145.58","",""
"03/01/2025 22:30:00 - 03/01/2025 22:45:00","BZN|PT","Without Sequence","145.58","",""
"03/01/2025 22:45:00 - 03/01/2025 23:00:00","BZN|PT","Without Sequence","145.58","",""
"03/01/2025 23:00:00 - 03/01/2025 23:15:00","BZN|PT","Without Sequence","136.42","",""
"03/01/2025 23:15:00 - 03/01/2025 23:30:00","BZN|PT","Without Sequence","136.42","",""
"03/01/2025 23:30:00 - 03/01/2025 23:45:00","BZN|PT","Without Sequence","136.42","",""
"03/01/2025 23:45:00 - 04/01/2025 00:00:00","BZN|PT","Without Sequence","136.42","",""
"04/01/2025 00:00:00 - 04/01/2025 00:15:00","BZN|PT","Without Sequence","112.84","",""
"04/01/2025 00:15:00 - 04/01/2025 00:30:00","BZN|PT","Without Sequence","112.84","",""
"04/01/2025 00:30:00 - 04/01/2025 00:45:00","BZN|PT","Without Sequence","112.84","",""
"04/01/2025 00:45:00 - 04/01/2025 01:00:00","BZN|PT","Without Sequence","112.84","",""
"04/01/2025 01:00:00 - 04/01/2025 01:15:00","BZN|PT","Without Sequence","101.00","",""
"04/01/2025 01:15:00 - 04/01/2025 01:30:00","BZN|PT","Without Sequence","101.00","",""
"04/01/2025 01:30:00 - 04/01/2025 01:45:00","BZN|PT","Without Sequence","101.00","",""
"04/01/2025 01:45:00 - 04/01/2025 02:00:00","BZN|PT","Without Sequence","101.00","",""
"04/01/2025 02:00:00 - 04/01/2025 02:15:00","BZN|PT","Without Sequence","95.53","",""
"04/01/2025 02:15:00 - 04/01/2025 02:30:00","BZN|PT","Without Sequence","95.53","",""
"04/01/2025 02:30:00 - 04/01/2025 02:45:00","BZN|PT","Without Sequence","95.53","",""
"04/01/2025 02:45:00 - 04/01/2025 03:00:00","BZN|PT","Without Sequence","95.53","",""
"04/01/2025 03:00:00 - 04/01/2025 03:15:00","BZN|PT","Without Sequence","94.33","",""
"04/01/2025 03:15:00 - 04/01/2025 03:30:00","BZN|PT","Without Sequence","94.33","",""
"04/01/2025 03:30:00 - 04/01/2025 03:45:00","BZN|PT","Without Sequence","94.33","",""
"04/01/2025 03:45:00 - 04/01/2025 04:00:00","BZN|PT","Without Sequence","94.33","",""
"04/01/2025 04:00:00 - 04/01/2025 04:15:00","BZN|PT","Without Sequence","96.62","",""
"04/01/2025 04:15:00 - 04/01/2025 04:30:00","BZN|PT","Without Sequence","96.62","",""
"04/01/2025 04:30:00 - 04/01/2025 04:45:00","BZN|PT","Without Sequence","96.62","",""
"04/01/2025 04:45:00 - 04/01/2025 05:00:00","BZN|PT","Without Sequence","96.62","",""
"04/01/2025 05:00:00 - 04/01/2025 05:15:00","BZN|PT","Without Sequence","102.63","",""
"04/01/2025 05:15:00 - 04/01/2025 05:30:00","BZN|PT","Without Sequence","102.63","",""
"04/01/2025 05:30:00 - 04/01/2025 05:45:00","BZN|PT","Without Sequence","102.63","",""
"04/01/2025 05:45:00 - 04/01/2025 06:00:00","BZN|PT","Without Sequence","102.63","",""
"04/01/2025 06:00:00 - 04/01/2025 06:15:00","BZN|PT","Without Sequence","110.89","",""
"04/01/2025 06:15:00 - 04/01/2025 06:30:00","BZN|PT","Without Sequence","110.89","",""
"04/01/2025 06:30:00 - 04/01/2025 06:45:00","BZN|PT","Without Sequence","110.89","",""
"04/01/2025 06:45:00 - 04/01/2025 07:00:00","BZN|PT","Without Sequence","110.89","",""
"04/01/2025 07:00:00 - 04/01/2025 07:15:00","BZN|PT","Without Sequence","120.25","",""
"04/01/2025 07:15:00 - 04/01/2025 07:30:00","BZN|PT","Without Sequence","120.25","",""
"04/01/2025 07:30:00 - 04/01/2025 07:45:00","BZN|PT","Without Sequence","120.25","",""
"04/01/2025 07:45:00 - 04/01/2025 08:00:00","BZN|PT","Without Sequence","120.25","",""
"04/01/2025 08:00:00 - 04/01/2025 08:15:00","BZN|PT","Without Sequence","128.39","",""
"04/01/2025 08:15:00 - 04/01/2025 08:30:00","BZN|PT","Without Sequence","128.39","",""
"04/01/2025 08:30:00 - 04/01/2025 08:45:00","BZN|PT","Without Sequence","128.39","",""
"04/01/2025 08:45:00 - 04/01/2025 09:00:00","BZN|PT","Without Sequence","128.39","",""
"04/01/2025 09:00:00 - 04/01/2025 09:15:00","BZN|PT","Without Sequence","128.41","",""
"04/01/2025 09:15:00 - 04/01/2025 09:30:00","BZN|PT","Without Sequence","128.41","",""
"04/01/2025 09:30:00 - 04/01/2025 09:45:00","BZN|PT","Without Sequence","128.41","",""
"04/01/2025 09:45:00 - 04/01/2025 10:00:00","BZN|PT","Without Sequence","128.41","",""
"04/01/2025 10:00:00 - 04/01/2025 10:15:00","BZN|PT","Without Sequence","118.99","",""
"04/01/2025 10:15:00 - 04/01/2025 10:30:00","BZN|PT","Without Sequence","118.99","",""
"04/01/2025 10:30:00 - 04/01/2025 10:45:00","BZN|PT","Without Sequence","118.99","",""
"04/01/2025 10:45:00 - 04/01/2025 11:00:00","BZN|PT","Without Sequence","118.99","",""
"04/01/2025 11:00:00 - 04/01/2025 11:15:00","BZN|PT","Without Sequence","99.00","",""
"04/01/2025 11:15:00 - 04/01/2025 11:30:00","BZN|PT","Without Sequence","99.00","",""
"04/01/2025 11:30:00 - 04/01/2025 11:45:00","BZN|PT","Without Sequence","99.00","",""
"04/01/2025 11:45:00 - 04/01/2025 12:00:00","BZN|PT","Without Sequence","99.00","",""
"04/01/2025 12:00:00 - 04/01/2025 12:15:00","BZN|PT","Without Sequence","82.52","",""
"04/01/2025 12:15:00 - 04/01/2025 12:30:00","BZN|PT","Without Sequence","82.52","",""
"04/01/2025 12:30:00 - 04/01/2025 12:45:00","BZN|PT","Without Sequence","82.52","",""
"04/01/2025 12:45:00 - 04/01/2025 13:00:00","BZN|PT","Without Sequence","82.52","",""
"04/01/2025 13:00:00 - 04/01/2025 13:15:00","BZN|PT","Without Sequence","82.27","",""
"04/01/2025 13:15:00 - 04/01/2025 13:30:00","BZN|PT","Without Sequence","82.27","",""
"04/01/2025 13:30:00 - 04/01/2025 13:45:00","BZN|PT","Without Sequence","82.27","",""
"04/01/2025 13:45:00 - 04/01/2025 14:00:00","BZN|PT","Without Sequence","82.27","",""
"04/01/2025 14:00:00 - 04/01/2025 14:15:00","BZN|PT","Without Sequence","88.22","",""
"04/01/2025 14:15:00 - 04/01/2025 14:30:00","BZN|PT","Without Sequence","88.22","",""
"04/01/2025 14:30:00 - 04/01/2025 14:45:00","BZN|PT","Without Sequence","88.22","",""
"04/01/2025 14:45:00 - 04/01/2025 15:00:00","BZN|PT","Without Sequence","88.22","",""
"04/01/2025 15:00:00 - 04/01/2025 15:15:00","BZN|PT","Without Sequence","97.35","",""
"04/01/2025 15:15:00 - 04/01/2025 15:30:00","BZN|PT","Without Sequence","97.35","",""
"04/01/2025 15:30:00 - 04/01/2025 15:45:00","BZN|PT","Without Sequence","97.35","",""
"04/01/2025 15:45:00 - 04/01/2025 16:00:00","BZN|PT","Without Sequence","97.35","",""
"04/01/2025 16:00:00 - 04/01/2025 16:15:00","BZN|PT","Without Sequence","119.47","",""
"04/01/2025 16:15:00 - 04/01/2025 16:30:00","BZN|PT","Without Sequence","119.47","",""
"04/01/2025 16:30:00 - 04/01/2025 16:45:00","BZN|PT","Without Sequence","119.47","",""
"04/01/2025 16:45:00 - 04/01/2025 17:00:00","BZN|PT","Without Sequence","119.47","",""
"04/01/2025 17:00:00 - 04/01/2025 17:15:00","BZN|PT","Without Sequence","134.63","",""
"04/01/2025 17:15:00 - 04/01/2025 17:30:00","BZN|PT","Without Sequence","134.63","",""
"04/01/2025 17:30:00 - 04/01/2025 17:45:00","BZN|PT","Without Sequence","134.63","",""
"04/01/2025 17:45:00 - 04/01/2025 18:00:00","BZN|PT","Without Sequence","134.63","",""
"04/01/2025 18:00:00 - 04/01/2025 18:15:00","BZN|PT","Without Sequence","145.00","",""
"04/01/2025 18:15:00 - 04/01/2025 18:30:00","BZN|PT","Without Sequence","145.00","",""
"04/01/2025 18:30:00 - 04/01/2025 18:45:00","BZN|PT","Without Sequence","145.00","",""
"04/01/2025 18:45:00 - 04/01/2025 19:00:00","BZN|PT","Without Sequence","145.00","",""
"04/01/2025 19:00:00 - 04/01/2025 19:15:00","BZN|PT","Without Sequence","139.73","",""
"04/01/2025 19:15:00 - 04/01/2025 19:30:00","BZN|PT","Without Sequence","139.73","",""
"04/01/2025 19:30:00 - 04/01/2025 19:45:00","BZN|PT","Without Sequence","139.73","",""
"04/01/2025 19:45:00 - 04/01/2025 20:00:00","BZN|PT","Without Sequence","139.73","",""
"04/01/2025 20:00:00 - 04/01/2025 20:15:00","BZN|PT","Without Sequence","130.49","",""
"04/01/2025 20:15:00 - 04/01/2025 20:30:00","BZN|PT","Without Sequence","130.49","",""
"04/01/2025 20:30:00 - 04/01/2025 20:45:00","BZN|PT","Without Sequence","130.49","",""
"04/01/2025 20:45:00 - 04/01/2025 21:00:00","BZN|PT","Without Sequence","130.49","",""
"04/01/2025 21:00:00 - 04/01/2025 21:15:00","BZN|PT","Without Sequence","123.82","",""
"04/01/2025 21:15:00 - 04/01/2025 21:30:00","BZN|PT","Without Sequence","123.82","",""
"04/01/2025 21:30:00 - 04/01/2025 21:45:00","BZN|PT","Without Sequence","123.82","",""
"04/01/2025 21:45:00 - 04/01/2025 22:00:00","BZN|PT","Without Sequence","123.82","",""
"04/01/2025 22:00:00 - 04/01/2025 22:15:00","BZN|PT","Without Sequence","119.23","",""
"04/01/2025 22:15:00 - 04/01/2025 22:30:00","BZN|PT","Without Sequence","119.23","",""
"04/01/2025 22:30:00 - 04/01/2025 22:45:00","BZN|PT","Without Sequence","119.23","",""
"04/01/2025 22:45:00 - 04/01/2025 23:00:00","BZN|PT","Without Sequence","119.23","",""
"04/01/2025 23:00:00 - 04/01/2025 23:15:00","BZN|PT","Without Sequence","109.90","",""
"04/01/2025 23:15:00 - 04/01/2025 23:30:00","BZN|PT","Without Sequence","109.90","",""
"04/01/2025 23:30:00 - 04/01/2025 23:45:00","BZN|PT","Without Sequence","109.90","",""
"04/01/2025 23:45:00 - 05/01/2025 00:00:00","BZN|PT","Without Sequence","109.90","",""
"05/01/2025 00:00:00 - 05/01/2025 00:15:00","BZN|PT","Without Sequence","101.77","",""
"05/01/2025 00:15:00 - 05/01/2025 00:30:00","BZN|PT","Without Sequence","101.77","",""
"05/01/2025 00:30:00 - 05/01/2025 00:45:00","BZN|PT","Without Sequence","101.77","",""
"05/01/2025 00:45:00 - 05/01/2025 01:00:00","BZN|PT","Without Sequence","101.77","",""
"05/01/2025 01:00:00 - 05/01/2025 01:15:00","BZN|PT","Without Sequence","70.50","",""
"05/01/2025 01:15:00 - 05/01/2025 01:30:00","BZN|PT","Without Sequence","70.50","",""
"05/01/2025 01:30:00 - 05/01/2025 01:45:00","BZN|PT","Without Sequence","70.50","",""
"05/01/2025 01:45:00 - 05/01/2025 02:00:00","BZN|PT","Without Sequence","70.50","",""
"05/01/2025 02:00:00 - 05/01/2025 02:15:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 02:15:00 - 05/01/2025 02:30:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 02:30:00 - 05/01/2025 02:45:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 02:45:00 - 05/01/2025 03:00:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 03:00:00 - 05/01/2025 03:15:00","BZN|PT","Without Sequence","46.70","",""
"05/01/2025 03:15:00 - 05/01/2025 03:30:00","BZN|PT","Without Sequence","46.70","",""
"05/01/2025 03:30:00 - 05/01/2025 03:45:00","BZN|PT","Without Sequence","46.70","",""
"05/01/2025 03:45:00 - 05/01/2025 04:00:00","BZN|PT","Without Sequence","46.70","",""
"05/01/2025 04:00:00 - 05/01/2025 04:15:00","BZN|PT","Without Sequence","43.87","",""
"05/01/2025 04:15:00 - 05/01/2025 04:30:00","BZN|PT","Without Sequence","43.87","",""
"05/01/2025 04:30:00 - 05/01/2025 04:45:00","BZN|PT","Without Sequence","43.87","",""
"05/01/2025 04:45:00 - 05/01/2025 05:00:00","BZN|PT","Without Sequence","43.87","",""
"05/01/2025 05:00:00 - 05/01/2025 05:15:00","BZN|PT","Without Sequence","36.61","",""
"05/01/2025 05:15:00 - 05/01/2025 05:30:00","BZN|PT","Without Sequence","36.61","",""
"05/01/2025 05:30:00 - 05/01/2025 05:45:00","BZN|PT","Without Sequence","36.61","",""
"05/01/2025 05:45:00 - 05/01/2025 06:00:00","BZN|PT","Without Sequence","36.61","",""
"05/01/2025 06:00:00 - 05/01/2025 06:15:00","BZN|PT","Without Sequence","34.04","",""
"05/01/2025 06:15:00 - 05/01/2025 06:30:00","BZN|PT","Without Sequence","34.04","",""
"05/01/2025 06:30:00 - 05/01/2025 06:45:00","BZN|PT","Without Sequence","34.04","",""
"05/01/2025 06:45:00 - 05/01/2025 07:00:00","BZN|PT","Without Sequence","34.04","",""
"05/01/2025 07:00:00 - 05/01/2025 07:15:00","BZN|PT","Without Sequence","44.00","",""
"05/01/2025 07:15:00 - 05/01/2025 07:30:00","BZN|PT","Without Sequence","44.00","",""
"05/01/2025 07:30:00 - 05/01/2025 07:45:00","BZN|PT","Without Sequence","44.00","",""
"05/01/2025 07:45:00 - 05/01/2025 08:00:00","BZN|PT","Without Sequence","44.00","",""
"05/01/2025 08:00:00 - 05/01/2025 08:15:00","BZN|PT","Without Sequence","51.27","",""
"05/01/2025 08:15:00 - 05/01/2025 08:30:00","BZN|PT","Without Sequence","51.27","",""
"05/01/2025 08:30:00 - 05/01/2025 08:45:00","BZN|PT","Without Sequence","51.27","",""
"05/01/2025 08:45:00 - 05/01/2025 09:00:00","BZN|PT","Without Sequence","51.27","",""
"05/01/2025 09:00:00 - 05/01/2025 09:15:00","BZN|PT","Without Sequence","50.00","",""
"05/01/2025 09:15:00 - 05/01/2025 09:30:00","BZN|PT","Without Sequence","50.00","",""
"05/01/2025 09:30:00 - 05/01/2025 09:45:00","BZN|PT","Without Sequence","50.00","",""
"05/01/2025 09:45:00 - 05/01/2025 10:00:00","BZN|PT","Without Sequence","50.00","",""
"05/01/2025 10:00:00 - 05/01/2025 10:15:00","BZN|PT","Without Sequence","49.81","",""
"05/01/2025 10:15:00 - 05/01/2025 10:30:00","BZN|PT","Without Sequence","49.81","",""
"05/01/2025 10:30:00 - 05/01/2025 10:45:00","BZN|PT","Without Sequence","49.81","",""
"05/01/2025 10:45:00 - 05/01/2025 11:00:00","BZN|PT","Without Sequence","49.81","",""
"05/01/2025 11:00:00 - 05/01/2025 11:15:00","BZN|PT","Without Sequence","43.05","",""
"05/01/2025 11:15:00 - 05/01/2025 11:30:00","BZN|PT","Without Sequence","43.05","",""
"05/01/2025 11:30:00 - 05/01/2025 11:45:00","BZN|PT","Without Sequence","43.05","",""
"05/01/2025 11:45:00 - 05/01/2025 12:00:00","BZN|PT","Without Sequence","43.05","",""
"05/01/2025 12:00:00 - 05/01/2025 12:15:00","BZN|PT","Without Sequence","45.74","",""
"05/01/2025 12:15:00 - 05/01/2025 12:30:00","BZN|PT","Without Sequence","45.74","",""
"05/01/2025 12:30:00 - 05/01/2025 12:45:00","BZN|PT","Without Sequence","45.74","",""
"05/01/2025 12:45:00 - 05/01/2025 13:00:00","BZN|PT","Without Sequence","45.74","",""
"05/01/2025 13:00:00 - 05/01/2025 13:15:00","BZN|PT","Without Sequence","35.19","",""
"05/01/2025 13:15:00 - 05/01/2025 13:30:00","BZN|PT","Without Sequence","35.19","",""
"05/01/2025 13:30:00 - 05/01/2025 13:45:00","BZN|PT","Without Sequence","35.19","",""
"05/01/2025 13:45:00 - 05/01/2025 14:00:00","BZN|PT","Without Sequence","35.19","",""
"05/01/2025 14:00:00 - 05/01/2025 14:15:00","BZN|PT","Without Sequence","30.00","",""
"05/01/2025 14:15:00 - 05/01/2025 14:30:00","BZN|PT","Without Sequence","30.00","",""
"05/01/2025 14:30:00 - 05/01/2025 14:45:00","BZN|PT","Without Sequence","30.00","",""
"05/01/2025 14:45:00 - 05/01/2025 15:00:00","BZN|PT","Without Sequence","30.00","",""
"05/01/2025 15:00:00 - 05/01/2025 15:15:00","BZN|PT","Without Sequence","28.00","",""
"05/01/2025 15:15:00 - 05/01/2025 15:30:00","BZN|PT","Without Sequence","28.00","",""
"05/01/2025 15:30:00 - 05/01/2025 15:45:00","BZN|PT","Without Sequence","28.00","",""
"05/01/2025 15:45:00 - 05/01/2025 16:00:00","BZN|PT","Without Sequence","28.00","",""
"05/01/2025 16:00:00 - 05/01/2025 16:15:00","BZN|PT","Without Sequence","35.22","",""
"05/01/2025 16:15:00 - 05/01/2025 16:30:00","BZN|PT","Without Sequence","35.22","",""
"05/01/2025 16:30:00 - 05/01/2025 16:45:00","BZN|PT","Without Sequence","35.22","",""
"05/01/2025 16:45:00 - 05/01/2025 17:00:00","BZN|PT","Without Sequence","35.22","",""
"05/01/2025 17:00:00 - 05/01/2025 17:15:00","BZN|PT","Without Sequence","57.72","",""
"05/01/2025 17:15:00 - 05/01/2025 17:30:00","BZN|PT","Without Sequence","57.72","",""
"05/01/2025 17:30:00 - 05/01/2025 17:45:00","BZN|PT","Without Sequence","57.72","",""
"05/01/2025 17:45:00 - 05/01/2025 18:00:00","BZN|PT","Without Sequence","57.72","",""
"05/01/2025 18:00:00 - 05/01/2025 18:15:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 18:15:00 - 05/01/2025 18:30:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 18:30:00 - 05/01/2025 18:45:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 18:45:00 - 05/01/2025 19:00:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 19:00:00 - 05/01/2025 19:15:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 19:15:00 - 05/01/2025 19:30:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 19:30:00 - 05/01/2025 19:45:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 19:45:00 - 05/01/2025 20:00:00","BZN|PT","Without Sequence","64.81","",""
"05/01/2025 20:00:00 - 05/01/2025 20:15:00","BZN|PT","Without Sequence","65.20","",""
"05/01/2025 20:15:00 - 05/01/2025 20:30:00","BZN|PT","Without Sequence","65.20","",""
"05/01/2025 20:30:00 - 05/01/2025 20:45:00","BZN|PT","Without Sequence","65.20","",""
"05/01/2025 20:45:00 - 05/01/2025 21:00:00","BZN|PT","Without Sequence","65.20","",""
"05/01/2025 21:00:00 - 05/01/2025 21:15:00","BZN|PT","Without Sequence","68.50","",""
"05/01/2025 21:15:00 - 05/01/2025 21:30:00","BZN|PT","Without Sequence","68.50","",""
"05/01/2025 21:30:00 - 05/01/2025 21:45:00","BZN|PT","Without Sequence","68.50","",""
"05/01/2025 21:45:00 - 05/01/2025 22:00:00","BZN|PT","Without Sequence","68.50","",""
"05/01/2025 22:00:00 - 05/01/2025 22:15:00","BZN|PT","Without Sequence","60.00","",""
"05/01/2025 22:15:00 - 05/01/2025 22:30:00","BZN|PT","Without Sequence","60.00","",""
"05/01/2025 22:30:00 - 05/01/2025 22:45:00","BZN|PT","Without Sequence","60.00","",""
"05/01/2025 22:45:00 - 05/01/2025 23:00:00","BZN|PT","Without Sequence","60.00","",""
"05/01/2025 23:00:00 - 05/01/2025 23:15:00","BZN|PT","Without Sequence","43.01","",""
"05/01/2025 23:15:00 - 05/01/2025 23:30:00","BZN|PT","Without Sequence","43.01","",""
"05/01/2025 23:30:00 - 05/01/2025 23:45:00","BZN|PT","Without Sequence","43.01","",""
"05/01/2025 23:45:00 - 06/01/2025 00:00:00","BZN|PT","Without Sequence","43.01","",""
"06/01/2025 00:00:00 - 06/01/2025 00:15:00","BZN|PT","Without Sequence","13.28","",""
"06/01/2025 00:15:00 - 06/01/2025 00:30:00","BZN|PT","Without Sequence","13.28","",""
"06/01/2025 00:30:00 - 06/01/2025 00:45:00","BZN|PT","Without Sequence","13.28","",""
"06/01/2025 00:45:00 - 06/01/2025 01:00:00","BZN|PT","Without Sequence","13.28","",""
"06/01/2025 01:00:00 - 06/01/2025 01:15:00","BZN|PT","Without Sequence","8.35","",""
"06/01/2025 01:15:00 - 06/01/2025 01:30:00","BZN|PT","Without Sequence","8.35","",""
"06/01/2025 01:30:00 - 06/01/2025 01:45:00","BZN|PT","Without Sequence","8.35","",""
"06/01/2025 01:45:00 - 06/01/2025 02:00:00","BZN|PT","Without Sequence","8.35","",""
"06/01/2025 02:00:00 - 06/01/2025 02:15:00","BZN|PT","Without Sequence","5.23","",""
"06/01/2025 02:15:00 - 06/01/2025 02:30:00","BZN|PT","Without Sequence","5.23","",""
"06/01/2025 02:30:00 - 06/01/2025 02:45:00","BZN|PT","Without Sequence","5.23","",""
"06/01/2025 02:45:00 - 06/01/2025 03:00:00","BZN|PT","Without Sequence","5.23","",""
"06/01/2025 03:00:00 - 06/01/2025 03:15:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 03:15:00 - 06/01/2025 03:30:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 03:30:00 - 06/01/2025 03:45:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 03:45:00 - 06/01/2025 04:00:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 04:00:00 - 06/01/2025 04:15:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 04:15:00 - 06/01/2025 04:30:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 04:30:00 - 06/01/2025 04:45:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 04:45:00 - 06/01/2025 05:00:00","BZN|PT","Without Sequence","3.52","",""
"06/01/2025 05:00:00 - 06/01/2025 05:15:00","BZN|PT","Without Sequence","5.61","",""
"06/01/2025 05:15:00 - 06/01/2025 05:30:00","BZN|PT","Without Sequence","5.61","",""
"06/01/2025 05:30:00 - 06/01/2025 05:45:00","BZN|PT","Without Sequence","5.61","",""
"06/01/2025 05:45:00 - 06/01/2025 06:00:00","BZN|PT","Without Sequence","5.61","",""
"06/01/2025 06:00:00 - 06/01/2025 06:15:00","BZN|PT","Without Sequence","11.27","",""
"06/01/2025 06:15:00 - 06/01/2025 06:30:00","BZN|PT","Without Sequence","11.27","",""
"06/01/2025 06:30:00 - 06/01/2025 06:45:00","BZN|PT","Without Sequence","11.27","",""
"06/01/2025 06:45:00 - 06/01/2025 07:00:00","BZN|PT","Without Sequence","11.27","",""
"06/01/2025 07:00:00 - 06/01/2025 07:15:00","BZN|PT","Without Sequence","37.00","",""
"06/01/2025 07:15:00 - 06/01/2025 07:30:00","BZN|PT","Without Sequence","37.00","",""
"06/01/2025 07:30:00 - 06/01/2025 07:45:00","BZN|PT","Without Sequence","37.00","",""
"06/01/2025 07:45:00 - 06/01/2025 08:00:00","BZN|PT","Without Sequence","37.00","",""
"06/01/2025 08:00:00 - 06/01/2025 08:15:00","BZN|PT","Without Sequence","58.15","",""
"06/01/2025 08:15:00 - 06/01/2025 08:30:00","BZN|PT","Without Sequence","58.15","",""
"06/01/2025 08:30:00 - 06/01/2025 08:45:00","BZN|PT","Without Sequence","58.15","",""
"06/01/2025 08:45:00 - 06/01/2025 09:00:00","BZN|PT","Without Sequence","58.15","",""
"06/01/2025 09:00:00 - 06/01/2025 09:15:00","BZN|PT","Without Sequence","51.15","",""
"06/01/2025 09:15:00 - 06/01/2025 09:30:00","BZN|PT","Without Sequence","51.15","",""
"06/01/2025 09:30:00 - 06/01/2025 09:45:00","BZN|PT","Without Sequence","51.15","",""
"06/01/2025 09:45:00 - 06/01/2025 10:00:00","BZN|PT","Without Sequence","51.15","",""
