"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/02/2024 13:00:00 - 08/02/2024 14:00:00","BZN|PT","Without Sequence","31.70","",""
"08/02/2024 14:00:00 - 08/02/2024 15:00:00","BZN|PT","Without Sequence","33.80","",""
"08/02/2024 15:00:00 - 08/02/2024 16:00:00","BZN|PT","Without Sequence","33.08","",""
"08/02/2024 16:00:00 - 08/02/2024 17:00:00","BZN|PT","Without Sequence","39.40","",""
"08/02/2024 17:00:00 - 08/02/2024 18:00:00","BZN|PT","Without Sequence","41.50","",""
"08/02/2024 18:00:00 - 08/02/2024 19:00:00","BZN|PT","Without Sequence","44.23","",""
"08/02/2024 19:00:00 - 08/02/2024 20:00:00","BZN|PT","Without Sequence","40.00","",""
"08/02/2024 20:00:00 - 08/02/2024 21:00:00","BZN|PT","Without Sequence","40.50","",""
"08/02/2024 21:00:00 - 08/02/2024 22:00:00","BZN|PT","Without Sequence","37.94","",""
"08/02/2024 22:00:00 - 08/02/2024 23:00:00","BZN|PT","Without Sequence","40.19","",""
"08/02/2024 23:00:00 - 09/02/2024 00:00:00","BZN|PT","Without Sequence","28.70","",""
"09/02/2024 00:00:00 - 09/02/2024 01:00:00","BZN|PT","Without Sequence","22.04","",""
"09/02/2024 01:00:00 - 09/02/2024 02:00:00","BZN|PT","Without Sequence","11.17","",""
"09/02/2024 02:00:00 - 09/02/2024 03:00:00","BZN|PT","Without Sequence","5.00","",""
"09/02/2024 03:00:00 - 09/02/2024 04:00:00","BZN|PT","Without Sequence","3.20","",""
"09/02/2024 04:00:00 - 09/02/2024 05:00:00","BZN|PT","Without Sequence","3.20","",""
"09/02/2024 05:00:00 - 09/02/2024 06:00:00","BZN|PT","Without Sequence","11.14","",""
"09/02/2024 06:00:00 - 09/02/2024 07:00:00","BZN|PT","Without Sequence","29.62","",""
"09/02/2024 07:00:00 - 09/02/2024 08:00:00","BZN|PT","Without Sequence","48.92","",""
"09/02/2024 08:00:00 - 09/02/2024 09:00:00","BZN|PT","Without Sequence","57.84","",""
"09/02/2024 09:00:00 - 09/02/2024 10:00:00","BZN|PT","Without Sequence","65.00","",""
"09/02/2024 10:00:00 - 09/02/2024 11:00:00","BZN|PT","Without Sequence","66.35","",""
"09/02/2024 11:00:00 - 09/02/2024 12:00:00","BZN|PT","Without Sequence","57.84","",""
"09/02/2024 12:00:00 - 09/02/2024 13:00:00","BZN|PT","Without Sequence","50.56","",""
"09/02/2024 13:00:00 - 09/02/2024 14:00:00","BZN|PT","Without Sequence","46.73","",""
"09/02/2024 14:00:00 - 09/02/2024 15:00:00","BZN|PT","Without Sequence","47.99","",""
"09/02/2024 15:00:00 - 09/02/2024 16:00:00","BZN|PT","Without Sequence","46.73","",""
"09/02/2024 16:00:00 - 09/02/2024 17:00:00","BZN|PT","Without Sequence","44.99","",""
"09/02/2024 17:00:00 - 09/02/2024 18:00:00","BZN|PT","Without Sequence","42.00","",""
"09/02/2024 18:00:00 - 09/02/2024 19:00:00","BZN|PT","Without Sequence","44.46","",""
"09/02/2024 19:00:00 - 09/02/2024 20:00:00","BZN|PT","Without Sequence","59.95","",""
"09/02/2024 20:00:00 - 09/02/2024 21:00:00","BZN|PT","Without Sequence","66.35","",""
"09/02/2024 21:00:00 - 09/02/2024 22:00:00","BZN|PT","Without Sequence","55.02","",""
"09/02/2024 22:00:00 - 09/02/2024 23:00:00","BZN|PT","Without Sequence","43.13","",""
"09/02/2024 23:00:00 - 10/02/2024 00:00:00","BZN|PT","Without Sequence","35.00","",""
"10/02/2024 00:00:00 - 10/02/2024 01:00:00","BZN|PT","Without Sequence","26.78","",""
"10/02/2024 01:00:00 - 10/02/2024 02:00:00","BZN|PT","Without Sequence","14.00","",""
"10/02/2024 02:00:00 - 10/02/2024 03:00:00","BZN|PT","Without Sequence","5.00","",""
"10/02/2024 03:00:00 - 10/02/2024 04:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 04:00:00 - 10/02/2024 05:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 05:00:00 - 10/02/2024 06:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 06:00:00 - 10/02/2024 07:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 07:00:00 - 10/02/2024 08:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 08:00:00 - 10/02/2024 09:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 09:00:00 - 10/02/2024 10:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 10:00:00 - 10/02/2024 11:00:00","BZN|PT","Without Sequence","0.43","",""
"10/02/2024 11:00:00 - 10/02/2024 12:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 12:00:00 - 10/02/2024 13:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 13:00:00 - 10/02/2024 14:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 14:00:00 - 10/02/2024 15:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 15:00:00 - 10/02/2024 16:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 16:00:00 - 10/02/2024 17:00:00","BZN|PT","Without Sequence","0.00","",""
"10/02/2024 17:00:00 - 10/02/2024 18:00:00","BZN|PT","Without Sequence","0.43","",""
"10/02/2024 18:00:00 - 10/02/2024 19:00:00","BZN|PT","Without Sequence","3.20","",""
"10/02/2024 19:00:00 - 10/02/2024 20:00:00","BZN|PT","Without Sequence","25.01","",""
"10/02/2024 20:00:00 - 10/02/2024 21:00:00","BZN|PT","Without Sequence","36.46","",""
"10/02/2024 21:00:00 - 10/02/2024 22:00:00","BZN|PT","Without Sequence","37.90","",""
"10/02/2024 22:00:00 - 10/02/2024 23:00:00","BZN|PT","Without Sequence","32.68","",""
"10/02/2024 23:00:00 - 11/02/2024 00:00:00","BZN|PT","Without Sequence","23.00","",""
"11/02/2024 00:00:00 - 11/02/2024 01:00:00","BZN|PT","Without Sequence","35.00","",""
"11/02/2024 01:00:00 - 11/02/2024 02:00:00","BZN|PT","Without Sequence","23.26","",""
"11/02/2024 02:00:00 - 11/02/2024 03:00:00","BZN|PT","Without Sequence","22.01","",""
"11/02/2024 03:00:00 - 11/02/2024 04:00:00","BZN|PT","Without Sequence","20.50","",""
"11/02/2024 04:00:00 - 11/02/2024 05:00:00","BZN|PT","Without Sequence","25.00","",""
"11/02/2024 05:00:00 - 11/02/2024 06:00:00","BZN|PT","Without Sequence","24.98","",""
"11/02/2024 06:00:00 - 11/02/2024 07:00:00","BZN|PT","Without Sequence","37.90","",""
"11/02/2024 07:00:00 - 11/02/2024 08:00:00","BZN|PT","Without Sequence","40.19","",""
"11/02/2024 08:00:00 - 11/02/2024 09:00:00","BZN|PT","Without Sequence","41.00","",""
"11/02/2024 09:00:00 - 11/02/2024 10:00:00","BZN|PT","Without Sequence","42.10","",""
"11/02/2024 10:00:00 - 11/02/2024 11:00:00","BZN|PT","Without Sequence","43.46","",""
"11/02/2024 11:00:00 - 11/02/2024 12:00:00","BZN|PT","Without Sequence","40.19","",""
"11/02/2024 12:00:00 - 11/02/2024 13:00:00","BZN|PT","Without Sequence","39.90","",""
"11/02/2024 13:00:00 - 11/02/2024 14:00:00","BZN|PT","Without Sequence","40.19","",""
"11/02/2024 14:00:00 - 11/02/2024 15:00:00","BZN|PT","Without Sequence","39.98","",""
"11/02/2024 15:00:00 - 11/02/2024 16:00:00","BZN|PT","Without Sequence","39.99","",""
"11/02/2024 16:00:00 - 11/02/2024 17:00:00","BZN|PT","Without Sequence","46.73","",""
"11/02/2024 17:00:00 - 11/02/2024 18:00:00","BZN|PT","Without Sequence","61.94","",""
"11/02/2024 18:00:00 - 11/02/2024 19:00:00","BZN|PT","Without Sequence","67.78","",""
"11/02/2024 19:00:00 - 11/02/2024 20:00:00","BZN|PT","Without Sequence","67.78","",""
"11/02/2024 20:00:00 - 11/02/2024 21:00:00","BZN|PT","Without Sequence","75.75","",""
"11/02/2024 21:00:00 - 11/02/2024 22:00:00","BZN|PT","Without Sequence","70.01","",""
"11/02/2024 22:00:00 - 11/02/2024 23:00:00","BZN|PT","Without Sequence","56.94","",""
"11/02/2024 23:00:00 - 12/02/2024 00:00:00","BZN|PT","Without Sequence","40.70","",""
"12/02/2024 00:00:00 - 12/02/2024 01:00:00","BZN|PT","Without Sequence","39.23","",""
"12/02/2024 01:00:00 - 12/02/2024 02:00:00","BZN|PT","Without Sequence","38.12","",""
"12/02/2024 02:00:00 - 12/02/2024 03:00:00","BZN|PT","Without Sequence","35.00","",""
"12/02/2024 03:00:00 - 12/02/2024 04:00:00","BZN|PT","Without Sequence","33.76","",""
"12/02/2024 04:00:00 - 12/02/2024 05:00:00","BZN|PT","Without Sequence","33.76","",""
"12/02/2024 05:00:00 - 12/02/2024 06:00:00","BZN|PT","Without Sequence","35.10","",""
"12/02/2024 06:00:00 - 12/02/2024 07:00:00","BZN|PT","Without Sequence","37.40","",""
"12/02/2024 07:00:00 - 12/02/2024 08:00:00","BZN|PT","Without Sequence","39.88","",""
"12/02/2024 08:00:00 - 12/02/2024 09:00:00","BZN|PT","Without Sequence","50.50","",""
"12/02/2024 09:00:00 - 12/02/2024 10:00:00","BZN|PT","Without Sequence","46.78","",""
"12/02/2024 10:00:00 - 12/02/2024 11:00:00","BZN|PT","Without Sequence","40.00","",""
"12/02/2024 11:00:00 - 12/02/2024 12:00:00","BZN|PT","Without Sequence","35.60","",""
"12/02/2024 12:00:00 - 12/02/2024 13:00:00","BZN|PT","Without Sequence","33.76","",""
"12/02/2024 13:00:00 - 12/02/2024 14:00:00","BZN|PT","Without Sequence","35.60","",""
"12/02/2024 14:00:00 - 12/02/2024 15:00:00","BZN|PT","Without Sequence","35.00","",""
"12/02/2024 15:00:00 - 12/02/2024 16:00:00","BZN|PT","Without Sequence","35.00","",""
"12/02/2024 16:00:00 - 12/02/2024 17:00:00","BZN|PT","Without Sequence","30.00","",""
"12/02/2024 17:00:00 - 12/02/2024 18:00:00","BZN|PT","Without Sequence","40.00","",""
"12/02/2024 18:00:00 - 12/02/2024 19:00:00","BZN|PT","Without Sequence","59.34","",""
"12/02/2024 19:00:00 - 12/02/2024 20:00:00","BZN|PT","Without Sequence","88.21","",""
"12/02/2024 20:00:00 - 12/02/2024 21:00:00","BZN|PT","Without Sequence","79.15","",""
"12/02/2024 21:00:00 - 12/02/2024 22:00:00","BZN|PT","Without Sequence","71.54","",""
"12/02/2024 22:00:00 - 12/02/2024 23:00:00","BZN|PT","Without Sequence","65.87","",""
"12/02/2024 23:00:00 - 13/02/2024 00:00:00","BZN|PT","Without Sequence","61.90","",""
"13/02/2024 00:00:00 - 13/02/2024 01:00:00","BZN|PT","Without Sequence","53.87","",""
"13/02/2024 01:00:00 - 13/02/2024 02:00:00","BZN|PT","Without Sequence","41.10","",""
"13/02/2024 02:00:00 - 13/02/2024 03:00:00","BZN|PT","Without Sequence","40.00","",""
"13/02/2024 03:00:00 - 13/02/2024 04:00:00","BZN|PT","Without Sequence","40.00","",""
"13/02/2024 04:00:00 - 13/02/2024 05:00:00","BZN|PT","Without Sequence","40.00","",""
"13/02/2024 05:00:00 - 13/02/2024 06:00:00","BZN|PT","Without Sequence","42.61","",""
"13/02/2024 06:00:00 - 13/02/2024 07:00:00","BZN|PT","Without Sequence","52.00","",""
"13/02/2024 07:00:00 - 13/02/2024 08:00:00","BZN|PT","Without Sequence","65.91","",""
"13/02/2024 08:00:00 - 13/02/2024 09:00:00","BZN|PT","Without Sequence","68.44","",""
"13/02/2024 09:00:00 - 13/02/2024 10:00:00","BZN|PT","Without Sequence","66.80","",""
"13/02/2024 10:00:00 - 13/02/2024 11:00:00","BZN|PT","Without Sequence","65.00","",""
"13/02/2024 11:00:00 - 13/02/2024 12:00:00","BZN|PT","Without Sequence","63.87","",""
"13/02/2024 12:00:00 - 13/02/2024 13:00:00","BZN|PT","Without Sequence","60.53","",""
"13/02/2024 13:00:00 - 13/02/2024 14:00:00","BZN|PT","Without Sequence","60.26","",""
"13/02/2024 14:00:00 - 13/02/2024 15:00:00","BZN|PT","Without Sequence","60.52","",""
"13/02/2024 15:00:00 - 13/02/2024 16:00:00","BZN|PT","Without Sequence","60.52","",""
"13/02/2024 16:00:00 - 13/02/2024 17:00:00","BZN|PT","Without Sequence","66.50","",""
"13/02/2024 17:00:00 - 13/02/2024 18:00:00","BZN|PT","Without Sequence","68.61","",""
"13/02/2024 18:00:00 - 13/02/2024 19:00:00","BZN|PT","Without Sequence","87.92","",""
"13/02/2024 19:00:00 - 13/02/2024 20:00:00","BZN|PT","Without Sequence","91.81","",""
"13/02/2024 20:00:00 - 13/02/2024 21:00:00","BZN|PT","Without Sequence","82.14","",""
"13/02/2024 21:00:00 - 13/02/2024 22:00:00","BZN|PT","Without Sequence","73.17","",""
"13/02/2024 22:00:00 - 13/02/2024 23:00:00","BZN|PT","Without Sequence","69.18","",""
"13/02/2024 23:00:00 - 14/02/2024 00:00:00","BZN|PT","Without Sequence","65.00","",""
"14/02/2024 00:00:00 - 14/02/2024 01:00:00","BZN|PT","Without Sequence","60.63","",""
"14/02/2024 01:00:00 - 14/02/2024 02:00:00","BZN|PT","Without Sequence","59.34","",""
"14/02/2024 02:00:00 - 14/02/2024 03:00:00","BZN|PT","Without Sequence","55.76","",""
"14/02/2024 03:00:00 - 14/02/2024 04:00:00","BZN|PT","Without Sequence","54.79","",""
"14/02/2024 04:00:00 - 14/02/2024 05:00:00","BZN|PT","Without Sequence","55.06","",""
"14/02/2024 05:00:00 - 14/02/2024 06:00:00","BZN|PT","Without Sequence","59.21","",""
"14/02/2024 06:00:00 - 14/02/2024 07:00:00","BZN|PT","Without Sequence","64.95","",""
"14/02/2024 07:00:00 - 14/02/2024 08:00:00","BZN|PT","Without Sequence","66.94","",""
"14/02/2024 08:00:00 - 14/02/2024 09:00:00","BZN|PT","Without Sequence","70.50","",""
"14/02/2024 09:00:00 - 14/02/2024 10:00:00","BZN|PT","Without Sequence","69.65","",""
"14/02/2024 10:00:00 - 14/02/2024 11:00:00","BZN|PT","Without Sequence","59.87","",""
"14/02/2024 11:00:00 - 14/02/2024 12:00:00","BZN|PT","Without Sequence","47.00","",""
"14/02/2024 12:00:00 - 14/02/2024 13:00:00","BZN|PT","Without Sequence","46.10","",""
"14/02/2024 13:00:00 - 14/02/2024 14:00:00","BZN|PT","Without Sequence","41.10","",""
"14/02/2024 14:00:00 - 14/02/2024 15:00:00","BZN|PT","Without Sequence","39.88","",""
"14/02/2024 15:00:00 - 14/02/2024 16:00:00","BZN|PT","Without Sequence","40.00","",""
"14/02/2024 16:00:00 - 14/02/2024 17:00:00","BZN|PT","Without Sequence","43.00","",""
"14/02/2024 17:00:00 - 14/02/2024 18:00:00","BZN|PT","Without Sequence","59.93","",""
"14/02/2024 18:00:00 - 14/02/2024 19:00:00","BZN|PT","Without Sequence","65.00","",""
"14/02/2024 19:00:00 - 14/02/2024 20:00:00","BZN|PT","Without Sequence","81.71","",""
"14/02/2024 20:00:00 - 14/02/2024 21:00:00","BZN|PT","Without Sequence","77.10","",""
"14/02/2024 21:00:00 - 14/02/2024 22:00:00","BZN|PT","Without Sequence","69.59","",""
"14/02/2024 22:00:00 - 14/02/2024 23:00:00","BZN|PT","Without Sequence","61.77","",""
"14/02/2024 23:00:00 - 15/02/2024 00:00:00","BZN|PT","Without Sequence","59.93","",""
"15/02/2024 00:00:00 - 15/02/2024 01:00:00","BZN|PT","Without Sequence","50.50","",""
"15/02/2024 01:00:00 - 15/02/2024 02:00:00","BZN|PT","Without Sequence","39.88","",""
"15/02/2024 02:00:00 - 15/02/2024 03:00:00","BZN|PT","Without Sequence","36.37","",""
"15/02/2024 03:00:00 - 15/02/2024 04:00:00","BZN|PT","Without Sequence","36.37","",""
"15/02/2024 04:00:00 - 15/02/2024 05:00:00","BZN|PT","Without Sequence","36.60","",""
"15/02/2024 05:00:00 - 15/02/2024 06:00:00","BZN|PT","Without Sequence","36.87","",""
"15/02/2024 06:00:00 - 15/02/2024 07:00:00","BZN|PT","Without Sequence","47.00","",""
"15/02/2024 07:00:00 - 15/02/2024 08:00:00","BZN|PT","Without Sequence","60.00","",""
"15/02/2024 08:00:00 - 15/02/2024 09:00:00","BZN|PT","Without Sequence","62.53","",""
"15/02/2024 09:00:00 - 15/02/2024 10:00:00","BZN|PT","Without Sequence","59.93","",""
"15/02/2024 10:00:00 - 15/02/2024 11:00:00","BZN|PT","Without Sequence","54.79","",""
"15/02/2024 11:00:00 - 15/02/2024 12:00:00","BZN|PT","Without Sequence","55.99","",""
"15/02/2024 12:00:00 - 15/02/2024 13:00:00","BZN|PT","Without Sequence","52.65","",""
"15/02/2024 13:00:00 - 15/02/2024 14:00:00","BZN|PT","Without Sequence","48.01","",""
"15/02/2024 14:00:00 - 15/02/2024 15:00:00","BZN|PT","Without Sequence","45.56","",""
"15/02/2024 15:00:00 - 15/02/2024 16:00:00","BZN|PT","Without Sequence","46.89","",""
"15/02/2024 16:00:00 - 15/02/2024 17:00:00","BZN|PT","Without Sequence","45.39","",""
"15/02/2024 17:00:00 - 15/02/2024 18:00:00","BZN|PT","Without Sequence","49.00","",""
"15/02/2024 18:00:00 - 15/02/2024 19:00:00","BZN|PT","Without Sequence","59.50","",""
"15/02/2024 19:00:00 - 15/02/2024 20:00:00","BZN|PT","Without Sequence","64.44","",""
"15/02/2024 20:00:00 - 15/02/2024 21:00:00","BZN|PT","Without Sequence","63.29","",""
"15/02/2024 21:00:00 - 15/02/2024 22:00:00","BZN|PT","Without Sequence","60.00","",""
"15/02/2024 22:00:00 - 15/02/2024 23:00:00","BZN|PT","Without Sequence","59.50","",""
"15/02/2024 23:00:00 - 16/02/2024 00:00:00","BZN|PT","Without Sequence","55.68","",""
"16/02/2024 00:00:00 - 16/02/2024 01:00:00","BZN|PT","Without Sequence","51.76","",""
"16/02/2024 01:00:00 - 16/02/2024 02:00:00","BZN|PT","Without Sequence","51.08","",""
"16/02/2024 02:00:00 - 16/02/2024 03:00:00","BZN|PT","Without Sequence","49.92","",""
"16/02/2024 03:00:00 - 16/02/2024 04:00:00","BZN|PT","Without Sequence","47.06","",""
"16/02/2024 04:00:00 - 16/02/2024 05:00:00","BZN|PT","Without Sequence","42.00","",""
"16/02/2024 05:00:00 - 16/02/2024 06:00:00","BZN|PT","Without Sequence","46.00","",""
"16/02/2024 06:00:00 - 16/02/2024 07:00:00","BZN|PT","Without Sequence","51.57","",""
"16/02/2024 07:00:00 - 16/02/2024 08:00:00","BZN|PT","Without Sequence","60.50","",""
"16/02/2024 08:00:00 - 16/02/2024 09:00:00","BZN|PT","Without Sequence","65.94","",""
"16/02/2024 09:00:00 - 16/02/2024 10:00:00","BZN|PT","Without Sequence","59.00","",""
"16/02/2024 10:00:00 - 16/02/2024 11:00:00","BZN|PT","Without Sequence","48.73","",""
"16/02/2024 11:00:00 - 16/02/2024 12:00:00","BZN|PT","Without Sequence","47.06","",""
"16/02/2024 12:00:00 - 16/02/2024 13:00:00","BZN|PT","Without Sequence","42.10","",""
"16/02/2024 13:00:00 - 16/02/2024 14:00:00","BZN|PT","Without Sequence","44.20","",""
"16/02/2024 14:00:00 - 16/02/2024 15:00:00","BZN|PT","Without Sequence","42.10","",""
"16/02/2024 15:00:00 - 16/02/2024 16:00:00","BZN|PT","Without Sequence","42.10","",""
"16/02/2024 16:00:00 - 16/02/2024 17:00:00","BZN|PT","Without Sequence","47.06","",""
"16/02/2024 17:00:00 - 16/02/2024 18:00:00","BZN|PT","Without Sequence","52.08","",""
"16/02/2024 18:00:00 - 16/02/2024 19:00:00","BZN|PT","Without Sequence","63.22","",""
"16/02/2024 19:00:00 - 16/02/2024 20:00:00","BZN|PT","Without Sequence","77.93","",""
"16/02/2024 20:00:00 - 16/02/2024 21:00:00","BZN|PT","Without Sequence","73.09","",""
"16/02/2024 21:00:00 - 16/02/2024 22:00:00","BZN|PT","Without Sequence","69.66","",""
"16/02/2024 22:00:00 - 16/02/2024 23:00:00","BZN|PT","Without Sequence","65.94","",""
"16/02/2024 23:00:00 - 17/02/2024 00:00:00","BZN|PT","Without Sequence","61.60","",""
"17/02/2024 00:00:00 - 17/02/2024 01:00:00","BZN|PT","Without Sequence","46.80","",""
"17/02/2024 01:00:00 - 17/02/2024 02:00:00","BZN|PT","Without Sequence","46.00","",""
"17/02/2024 02:00:00 - 17/02/2024 03:00:00","BZN|PT","Without Sequence","46.00","",""
"17/02/2024 03:00:00 - 17/02/2024 04:00:00","BZN|PT","Without Sequence","45.00","",""
"17/02/2024 04:00:00 - 17/02/2024 05:00:00","BZN|PT","Without Sequence","45.00","",""
"17/02/2024 05:00:00 - 17/02/2024 06:00:00","BZN|PT","Without Sequence","44.23","",""
"17/02/2024 06:00:00 - 17/02/2024 07:00:00","BZN|PT","Without Sequence","44.23","",""
"17/02/2024 07:00:00 - 17/02/2024 08:00:00","BZN|PT","Without Sequence","45.27","",""
"17/02/2024 08:00:00 - 17/02/2024 09:00:00","BZN|PT","Without Sequence","46.34","",""
"17/02/2024 09:00:00 - 17/02/2024 10:00:00","BZN|PT","Without Sequence","44.50","",""
"17/02/2024 10:00:00 - 17/02/2024 11:00:00","BZN|PT","Without Sequence","40.00","",""
"17/02/2024 11:00:00 - 17/02/2024 12:00:00","BZN|PT","Without Sequence","35.00","",""
"17/02/2024 12:00:00 - 17/02/2024 13:00:00","BZN|PT","Without Sequence","33.20","",""
"17/02/2024 13:00:00 - 17/02/2024 14:00:00","BZN|PT","Without Sequence","33.50","",""
"17/02/2024 14:00:00 - 17/02/2024 15:00:00","BZN|PT","Without Sequence","32.40","",""
"17/02/2024 15:00:00 - 17/02/2024 16:00:00","BZN|PT","Without Sequence","30.70","",""
"17/02/2024 16:00:00 - 17/02/2024 17:00:00","BZN|PT","Without Sequence","33.50","",""
"17/02/2024 17:00:00 - 17/02/2024 18:00:00","BZN|PT","Without Sequence","45.27","",""
"17/02/2024 18:00:00 - 17/02/2024 19:00:00","BZN|PT","Without Sequence","65.68","",""
"17/02/2024 19:00:00 - 17/02/2024 20:00:00","BZN|PT","Without Sequence","82.93","",""
"17/02/2024 20:00:00 - 17/02/2024 21:00:00","BZN|PT","Without Sequence","75.03","",""
"17/02/2024 21:00:00 - 17/02/2024 22:00:00","BZN|PT","Without Sequence","70.75","",""
"17/02/2024 22:00:00 - 17/02/2024 23:00:00","BZN|PT","Without Sequence","68.20","",""
"17/02/2024 23:00:00 - 18/02/2024 00:00:00","BZN|PT","Without Sequence","69.11","",""
"18/02/2024 00:00:00 - 18/02/2024 01:00:00","BZN|PT","Without Sequence","59.98","",""
"18/02/2024 01:00:00 - 18/02/2024 02:00:00","BZN|PT","Without Sequence","54.81","",""
"18/02/2024 02:00:00 - 18/02/2024 03:00:00","BZN|PT","Without Sequence","51.05","",""
"18/02/2024 03:00:00 - 18/02/2024 04:00:00","BZN|PT","Without Sequence","49.16","",""
"18/02/2024 04:00:00 - 18/02/2024 05:00:00","BZN|PT","Without Sequence","47.72","",""
"18/02/2024 05:00:00 - 18/02/2024 06:00:00","BZN|PT","Without Sequence","48.47","",""
"18/02/2024 06:00:00 - 18/02/2024 07:00:00","BZN|PT","Without Sequence","46.02","",""
"18/02/2024 07:00:00 - 18/02/2024 08:00:00","BZN|PT","Without Sequence","48.97","",""
"18/02/2024 08:00:00 - 18/02/2024 09:00:00","BZN|PT","Without Sequence","47.28","",""
"18/02/2024 09:00:00 - 18/02/2024 10:00:00","BZN|PT","Without Sequence","43.03","",""
"18/02/2024 10:00:00 - 18/02/2024 11:00:00","BZN|PT","Without Sequence","40.00","",""
"18/02/2024 11:00:00 - 18/02/2024 12:00:00","BZN|PT","Without Sequence","35.60","",""
"18/02/2024 12:00:00 - 18/02/2024 13:00:00","BZN|PT","Without Sequence","34.80","",""
"18/02/2024 13:00:00 - 18/02/2024 14:00:00","BZN|PT","Without Sequence","33.50","",""
"18/02/2024 14:00:00 - 18/02/2024 15:00:00","BZN|PT","Without Sequence","33.20","",""
"18/02/2024 15:00:00 - 18/02/2024 16:00:00","BZN|PT","Without Sequence","30.18","",""
"18/02/2024 16:00:00 - 18/02/2024 17:00:00","BZN|PT","Without Sequence","32.20","",""
"18/02/2024 17:00:00 - 18/02/2024 18:00:00","BZN|PT","Without Sequence","41.20","",""
"18/02/2024 18:00:00 - 18/02/2024 19:00:00","BZN|PT","Without Sequence","51.96","",""
