"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/04/2022 06:00:00 - 17/04/2022 07:00:00","BZN|PT","Without Sequence","146.10","",""
"17/04/2022 07:00:00 - 17/04/2022 08:00:00","BZN|PT","Without Sequence","168.50","",""
"17/04/2022 08:00:00 - 17/04/2022 09:00:00","BZN|PT","Without Sequence","133.55","",""
"17/04/2022 09:00:00 - 17/04/2022 10:00:00","BZN|PT","Without Sequence","100.00","",""
"17/04/2022 10:00:00 - 17/04/2022 11:00:00","BZN|PT","Without Sequence","75.92","",""
"17/04/2022 11:00:00 - 17/04/2022 12:00:00","BZN|PT","Without Sequence","99.90","",""
"17/04/2022 12:00:00 - 17/04/2022 13:00:00","BZN|PT","Without Sequence","99.90","",""
"17/04/2022 13:00:00 - 17/04/2022 14:00:00","BZN|PT","Without Sequence","99.90","",""
"17/04/2022 14:00:00 - 17/04/2022 15:00:00","BZN|PT","Without Sequence","64.85","",""
"17/04/2022 15:00:00 - 17/04/2022 16:00:00","BZN|PT","Without Sequence","3.70","",""
"17/04/2022 16:00:00 - 17/04/2022 17:00:00","BZN|PT","Without Sequence","15.00","",""
"17/04/2022 17:00:00 - 17/04/2022 18:00:00","BZN|PT","Without Sequence","66.20","",""
"17/04/2022 18:00:00 - 17/04/2022 19:00:00","BZN|PT","Without Sequence","99.90","",""
"17/04/2022 19:00:00 - 17/04/2022 20:00:00","BZN|PT","Without Sequence","180.51","",""
"17/04/2022 20:00:00 - 17/04/2022 21:00:00","BZN|PT","Without Sequence","191.54","",""
"17/04/2022 21:00:00 - 17/04/2022 22:00:00","BZN|PT","Without Sequence","189.59","",""
"17/04/2022 22:00:00 - 17/04/2022 23:00:00","BZN|PT","Without Sequence","171.46","",""
"17/04/2022 23:00:00 - 18/04/2022 00:00:00","BZN|PT","Without Sequence","158.07","",""
"18/04/2022 00:00:00 - 18/04/2022 01:00:00","BZN|PT","Without Sequence","95.90","",""
"18/04/2022 01:00:00 - 18/04/2022 02:00:00","BZN|PT","Without Sequence","81.00","",""
"18/04/2022 02:00:00 - 18/04/2022 03:00:00","BZN|PT","Without Sequence","84.00","",""
"18/04/2022 03:00:00 - 18/04/2022 04:00:00","BZN|PT","Without Sequence","81.00","",""
"18/04/2022 04:00:00 - 18/04/2022 05:00:00","BZN|PT","Without Sequence","85.25","",""
"18/04/2022 05:00:00 - 18/04/2022 06:00:00","BZN|PT","Without Sequence","92.31","",""
"18/04/2022 06:00:00 - 18/04/2022 07:00:00","BZN|PT","Without Sequence","100.94","",""
"18/04/2022 07:00:00 - 18/04/2022 08:00:00","BZN|PT","Without Sequence","112.53","",""
"18/04/2022 08:00:00 - 18/04/2022 09:00:00","BZN|PT","Without Sequence","120.57","",""
"18/04/2022 09:00:00 - 18/04/2022 10:00:00","BZN|PT","Without Sequence","121.77","",""
"18/04/2022 10:00:00 - 18/04/2022 11:00:00","BZN|PT","Without Sequence","97.49","",""
"18/04/2022 11:00:00 - 18/04/2022 12:00:00","BZN|PT","Without Sequence","89.89","",""
"18/04/2022 12:00:00 - 18/04/2022 13:00:00","BZN|PT","Without Sequence","95.90","",""
"18/04/2022 13:00:00 - 18/04/2022 14:00:00","BZN|PT","Without Sequence","63.15","",""
"18/04/2022 14:00:00 - 18/04/2022 15:00:00","BZN|PT","Without Sequence","45.00","",""
"18/04/2022 15:00:00 - 18/04/2022 16:00:00","BZN|PT","Without Sequence","60.58","",""
"18/04/2022 16:00:00 - 18/04/2022 17:00:00","BZN|PT","Without Sequence","80.00","",""
"18/04/2022 17:00:00 - 18/04/2022 18:00:00","BZN|PT","Without Sequence","63.15","",""
"18/04/2022 18:00:00 - 18/04/2022 19:00:00","BZN|PT","Without Sequence","67.80","",""
"18/04/2022 19:00:00 - 18/04/2022 20:00:00","BZN|PT","Without Sequence","95.90","",""
"18/04/2022 20:00:00 - 18/04/2022 21:00:00","BZN|PT","Without Sequence","196.00","",""
"18/04/2022 21:00:00 - 18/04/2022 22:00:00","BZN|PT","Without Sequence","219.69","",""
"18/04/2022 22:00:00 - 18/04/2022 23:00:00","BZN|PT","Without Sequence","177.00","",""
"18/04/2022 23:00:00 - 19/04/2022 00:00:00","BZN|PT","Without Sequence","151.02","",""
"19/04/2022 00:00:00 - 19/04/2022 01:00:00","BZN|PT","Without Sequence","120.00","",""
"19/04/2022 01:00:00 - 19/04/2022 02:00:00","BZN|PT","Without Sequence","92.91","",""
"19/04/2022 02:00:00 - 19/04/2022 03:00:00","BZN|PT","Without Sequence","87.85","",""
"19/04/2022 03:00:00 - 19/04/2022 04:00:00","BZN|PT","Without Sequence","87.85","",""
"19/04/2022 04:00:00 - 19/04/2022 05:00:00","BZN|PT","Without Sequence","87.85","",""
"19/04/2022 05:00:00 - 19/04/2022 06:00:00","BZN|PT","Without Sequence","90.00","",""
"19/04/2022 06:00:00 - 19/04/2022 07:00:00","BZN|PT","Without Sequence","135.00","",""
"19/04/2022 07:00:00 - 19/04/2022 08:00:00","BZN|PT","Without Sequence","155.67","",""
"19/04/2022 08:00:00 - 19/04/2022 09:00:00","BZN|PT","Without Sequence","170.91","",""
"19/04/2022 09:00:00 - 19/04/2022 10:00:00","BZN|PT","Without Sequence","160.20","",""
"19/04/2022 10:00:00 - 19/04/2022 11:00:00","BZN|PT","Without Sequence","150.00","",""
"19/04/2022 11:00:00 - 19/04/2022 12:00:00","BZN|PT","Without Sequence","135.40","",""
"19/04/2022 12:00:00 - 19/04/2022 13:00:00","BZN|PT","Without Sequence","120.00","",""
"19/04/2022 13:00:00 - 19/04/2022 14:00:00","BZN|PT","Without Sequence","106.17","",""
"19/04/2022 14:00:00 - 19/04/2022 15:00:00","BZN|PT","Without Sequence","89.61","",""
"19/04/2022 15:00:00 - 19/04/2022 16:00:00","BZN|PT","Without Sequence","75.00","",""
"19/04/2022 16:00:00 - 19/04/2022 17:00:00","BZN|PT","Without Sequence","61.00","",""
"19/04/2022 17:00:00 - 19/04/2022 18:00:00","BZN|PT","Without Sequence","55.11","",""
"19/04/2022 18:00:00 - 19/04/2022 19:00:00","BZN|PT","Without Sequence","64.00","",""
"19/04/2022 19:00:00 - 19/04/2022 20:00:00","BZN|PT","Without Sequence","87.85","",""
"19/04/2022 20:00:00 - 19/04/2022 21:00:00","BZN|PT","Without Sequence","149.17","",""
"19/04/2022 21:00:00 - 19/04/2022 22:00:00","BZN|PT","Without Sequence","160.20","",""
"19/04/2022 22:00:00 - 19/04/2022 23:00:00","BZN|PT","Without Sequence","149.17","",""
"19/04/2022 23:00:00 - 20/04/2022 00:00:00","BZN|PT","Without Sequence","100.00","",""
"20/04/2022 00:00:00 - 20/04/2022 01:00:00","BZN|PT","Without Sequence","125.01","",""
"20/04/2022 01:00:00 - 20/04/2022 02:00:00","BZN|PT","Without Sequence","100.00","",""
"20/04/2022 02:00:00 - 20/04/2022 03:00:00","BZN|PT","Without Sequence","80.11","",""
"20/04/2022 03:00:00 - 20/04/2022 04:00:00","BZN|PT","Without Sequence","70.02","",""
"20/04/2022 04:00:00 - 20/04/2022 05:00:00","BZN|PT","Without Sequence","76.24","",""
"20/04/2022 05:00:00 - 20/04/2022 06:00:00","BZN|PT","Without Sequence","86.04","",""
"20/04/2022 06:00:00 - 20/04/2022 07:00:00","BZN|PT","Without Sequence","95.54","",""
"20/04/2022 07:00:00 - 20/04/2022 08:00:00","BZN|PT","Without Sequence","145.00","",""
"20/04/2022 08:00:00 - 20/04/2022 09:00:00","BZN|PT","Without Sequence","148.00","",""
"20/04/2022 09:00:00 - 20/04/2022 10:00:00","BZN|PT","Without Sequence","145.58","",""
"20/04/2022 10:00:00 - 20/04/2022 11:00:00","BZN|PT","Without Sequence","125.01","",""
"20/04/2022 11:00:00 - 20/04/2022 12:00:00","BZN|PT","Without Sequence","86.04","",""
"20/04/2022 12:00:00 - 20/04/2022 13:00:00","BZN|PT","Without Sequence","69.39","",""
"20/04/2022 13:00:00 - 20/04/2022 14:00:00","BZN|PT","Without Sequence","60.24","",""
"20/04/2022 14:00:00 - 20/04/2022 15:00:00","BZN|PT","Without Sequence","38.08","",""
"20/04/2022 15:00:00 - 20/04/2022 16:00:00","BZN|PT","Without Sequence","8.99","",""
"20/04/2022 16:00:00 - 20/04/2022 17:00:00","BZN|PT","Without Sequence","6.00","",""
"20/04/2022 17:00:00 - 20/04/2022 18:00:00","BZN|PT","Without Sequence","7.00","",""
"20/04/2022 18:00:00 - 20/04/2022 19:00:00","BZN|PT","Without Sequence","33.06","",""
"20/04/2022 19:00:00 - 20/04/2022 20:00:00","BZN|PT","Without Sequence","66.94","",""
"20/04/2022 20:00:00 - 20/04/2022 21:00:00","BZN|PT","Without Sequence","105.60","",""
"20/04/2022 21:00:00 - 20/04/2022 22:00:00","BZN|PT","Without Sequence","147.02","",""
"20/04/2022 22:00:00 - 20/04/2022 23:00:00","BZN|PT","Without Sequence","126.61","",""
"20/04/2022 23:00:00 - 21/04/2022 00:00:00","BZN|PT","Without Sequence","93.02","",""
"21/04/2022 00:00:00 - 21/04/2022 01:00:00","BZN|PT","Without Sequence","154.50","",""
"21/04/2022 01:00:00 - 21/04/2022 02:00:00","BZN|PT","Without Sequence","145.80","",""
"21/04/2022 02:00:00 - 21/04/2022 03:00:00","BZN|PT","Without Sequence","145.80","",""
"21/04/2022 03:00:00 - 21/04/2022 04:00:00","BZN|PT","Without Sequence","149.18","",""
"21/04/2022 04:00:00 - 21/04/2022 05:00:00","BZN|PT","Without Sequence","155.20","",""
"21/04/2022 05:00:00 - 21/04/2022 06:00:00","BZN|PT","Without Sequence","167.00","",""
"21/04/2022 06:00:00 - 21/04/2022 07:00:00","BZN|PT","Without Sequence","173.57","",""
"21/04/2022 07:00:00 - 21/04/2022 08:00:00","BZN|PT","Without Sequence","203.56","",""
"21/04/2022 08:00:00 - 21/04/2022 09:00:00","BZN|PT","Without Sequence","209.00","",""
"21/04/2022 09:00:00 - 21/04/2022 10:00:00","BZN|PT","Without Sequence","176.82","",""
"21/04/2022 10:00:00 - 21/04/2022 11:00:00","BZN|PT","Without Sequence","161.00","",""
"21/04/2022 11:00:00 - 21/04/2022 12:00:00","BZN|PT","Without Sequence","153.00","",""
"21/04/2022 12:00:00 - 21/04/2022 13:00:00","BZN|PT","Without Sequence","147.02","",""
"21/04/2022 13:00:00 - 21/04/2022 14:00:00","BZN|PT","Without Sequence","145.00","",""
"21/04/2022 14:00:00 - 21/04/2022 15:00:00","BZN|PT","Without Sequence","104.00","",""
"21/04/2022 15:00:00 - 21/04/2022 16:00:00","BZN|PT","Without Sequence","101.00","",""
"21/04/2022 16:00:00 - 21/04/2022 17:00:00","BZN|PT","Without Sequence","101.77","",""
"21/04/2022 17:00:00 - 21/04/2022 18:00:00","BZN|PT","Without Sequence","123.67","",""
"21/04/2022 18:00:00 - 21/04/2022 19:00:00","BZN|PT","Without Sequence","154.69","",""
"21/04/2022 19:00:00 - 21/04/2022 20:00:00","BZN|PT","Without Sequence","178.07","",""
"21/04/2022 20:00:00 - 21/04/2022 21:00:00","BZN|PT","Without Sequence","223.61","",""
"21/04/2022 21:00:00 - 21/04/2022 22:00:00","BZN|PT","Without Sequence","220.44","",""
"21/04/2022 22:00:00 - 21/04/2022 23:00:00","BZN|PT","Without Sequence","199.71","",""
"21/04/2022 23:00:00 - 22/04/2022 00:00:00","BZN|PT","Without Sequence","187.81","",""
"22/04/2022 00:00:00 - 22/04/2022 01:00:00","BZN|PT","Without Sequence","216.06","",""
"22/04/2022 01:00:00 - 22/04/2022 02:00:00","BZN|PT","Without Sequence","200.00","",""
"22/04/2022 02:00:00 - 22/04/2022 03:00:00","BZN|PT","Without Sequence","187.01","",""
"22/04/2022 03:00:00 - 22/04/2022 04:00:00","BZN|PT","Without Sequence","179.41","",""
"22/04/2022 04:00:00 - 22/04/2022 05:00:00","BZN|PT","Without Sequence","176.09","",""
"22/04/2022 05:00:00 - 22/04/2022 06:00:00","BZN|PT","Without Sequence","189.58","",""
"22/04/2022 06:00:00 - 22/04/2022 07:00:00","BZN|PT","Without Sequence","218.07","",""
"22/04/2022 07:00:00 - 22/04/2022 08:00:00","BZN|PT","Without Sequence","239.95","",""
"22/04/2022 08:00:00 - 22/04/2022 09:00:00","BZN|PT","Without Sequence","244.10","",""
"22/04/2022 09:00:00 - 22/04/2022 10:00:00","BZN|PT","Without Sequence","221.05","",""
"22/04/2022 10:00:00 - 22/04/2022 11:00:00","BZN|PT","Without Sequence","229.00","",""
"22/04/2022 11:00:00 - 22/04/2022 12:00:00","BZN|PT","Without Sequence","211.27","",""
"22/04/2022 12:00:00 - 22/04/2022 13:00:00","BZN|PT","Without Sequence","207.77","",""
"22/04/2022 13:00:00 - 22/04/2022 14:00:00","BZN|PT","Without Sequence","207.00","",""
"22/04/2022 14:00:00 - 22/04/2022 15:00:00","BZN|PT","Without Sequence","204.45","",""
"22/04/2022 15:00:00 - 22/04/2022 16:00:00","BZN|PT","Without Sequence","201.98","",""
"22/04/2022 16:00:00 - 22/04/2022 17:00:00","BZN|PT","Without Sequence","201.98","",""
"22/04/2022 17:00:00 - 22/04/2022 18:00:00","BZN|PT","Without Sequence","201.42","",""
"22/04/2022 18:00:00 - 22/04/2022 19:00:00","BZN|PT","Without Sequence","206.43","",""
"22/04/2022 19:00:00 - 22/04/2022 20:00:00","BZN|PT","Without Sequence","209.61","",""
"22/04/2022 20:00:00 - 22/04/2022 21:00:00","BZN|PT","Without Sequence","209.97","",""
"22/04/2022 21:00:00 - 22/04/2022 22:00:00","BZN|PT","Without Sequence","215.35","",""
"22/04/2022 22:00:00 - 22/04/2022 23:00:00","BZN|PT","Without Sequence","209.89","",""
"22/04/2022 23:00:00 - 23/04/2022 00:00:00","BZN|PT","Without Sequence","199.01","",""
"23/04/2022 00:00:00 - 23/04/2022 01:00:00","BZN|PT","Without Sequence","180.21","",""
"23/04/2022 01:00:00 - 23/04/2022 02:00:00","BZN|PT","Without Sequence","173.15","",""
"23/04/2022 02:00:00 - 23/04/2022 03:00:00","BZN|PT","Without Sequence","168.03","",""
"23/04/2022 03:00:00 - 23/04/2022 04:00:00","BZN|PT","Without Sequence","142.00","",""
"23/04/2022 04:00:00 - 23/04/2022 05:00:00","BZN|PT","Without Sequence","126.58","",""
"23/04/2022 05:00:00 - 23/04/2022 06:00:00","BZN|PT","Without Sequence","122.45","",""
"23/04/2022 06:00:00 - 23/04/2022 07:00:00","BZN|PT","Without Sequence","135.31","",""
"23/04/2022 07:00:00 - 23/04/2022 08:00:00","BZN|PT","Without Sequence","120.10","",""
"23/04/2022 08:00:00 - 23/04/2022 09:00:00","BZN|PT","Without Sequence","86.69","",""
"23/04/2022 09:00:00 - 23/04/2022 10:00:00","BZN|PT","Without Sequence","72.02","",""
"23/04/2022 10:00:00 - 23/04/2022 11:00:00","BZN|PT","Without Sequence","55.39","",""
"23/04/2022 11:00:00 - 23/04/2022 12:00:00","BZN|PT","Without Sequence","4.79","",""
"23/04/2022 12:00:00 - 23/04/2022 13:00:00","BZN|PT","Without Sequence","3.70","",""
"23/04/2022 13:00:00 - 23/04/2022 14:00:00","BZN|PT","Without Sequence","3.70","",""
"23/04/2022 14:00:00 - 23/04/2022 15:00:00","BZN|PT","Without Sequence","3.70","",""
"23/04/2022 15:00:00 - 23/04/2022 16:00:00","BZN|PT","Without Sequence","1.17","",""
"23/04/2022 16:00:00 - 23/04/2022 17:00:00","BZN|PT","Without Sequence","1.17","",""
"23/04/2022 17:00:00 - 23/04/2022 18:00:00","BZN|PT","Without Sequence","1.17","",""
"23/04/2022 18:00:00 - 23/04/2022 19:00:00","BZN|PT","Without Sequence","3.70","",""
"23/04/2022 19:00:00 - 23/04/2022 20:00:00","BZN|PT","Without Sequence","18.94","",""
"23/04/2022 20:00:00 - 23/04/2022 21:00:00","BZN|PT","Without Sequence","119.99","",""
"23/04/2022 21:00:00 - 23/04/2022 22:00:00","BZN|PT","Without Sequence","173.15","",""
"23/04/2022 22:00:00 - 23/04/2022 23:00:00","BZN|PT","Without Sequence","182.48","",""
"23/04/2022 23:00:00 - 24/04/2022 00:00:00","BZN|PT","Without Sequence","170.38","",""
"24/04/2022 00:00:00 - 24/04/2022 01:00:00","BZN|PT","Without Sequence","144.00","",""
"24/04/2022 01:00:00 - 24/04/2022 02:00:00","BZN|PT","Without Sequence","115.00","",""
"24/04/2022 02:00:00 - 24/04/2022 03:00:00","BZN|PT","Without Sequence","112.99","",""
"24/04/2022 03:00:00 - 24/04/2022 04:00:00","BZN|PT","Without Sequence","108.45","",""
"24/04/2022 04:00:00 - 24/04/2022 05:00:00","BZN|PT","Without Sequence","102.39","",""
"24/04/2022 05:00:00 - 24/04/2022 06:00:00","BZN|PT","Without Sequence","112.99","",""
"24/04/2022 06:00:00 - 24/04/2022 07:00:00","BZN|PT","Without Sequence","130.04","",""
"24/04/2022 07:00:00 - 24/04/2022 08:00:00","BZN|PT","Without Sequence","137.02","",""
"24/04/2022 08:00:00 - 24/04/2022 09:00:00","BZN|PT","Without Sequence","154.00","",""
"24/04/2022 09:00:00 - 24/04/2022 10:00:00","BZN|PT","Without Sequence","150.01","",""
"24/04/2022 10:00:00 - 24/04/2022 11:00:00","BZN|PT","Without Sequence","120.00","",""
"24/04/2022 11:00:00 - 24/04/2022 12:00:00","BZN|PT","Without Sequence","109.95","",""
"24/04/2022 12:00:00 - 24/04/2022 13:00:00","BZN|PT","Without Sequence","112.99","",""
"24/04/2022 13:00:00 - 24/04/2022 14:00:00","BZN|PT","Without Sequence","130.04","",""
"24/04/2022 14:00:00 - 24/04/2022 15:00:00","BZN|PT","Without Sequence","116.95","",""
"24/04/2022 15:00:00 - 24/04/2022 16:00:00","BZN|PT","Without Sequence","108.24","",""
"24/04/2022 16:00:00 - 24/04/2022 17:00:00","BZN|PT","Without Sequence","102.00","",""
"24/04/2022 17:00:00 - 24/04/2022 18:00:00","BZN|PT","Without Sequence","112.99","",""
"24/04/2022 18:00:00 - 24/04/2022 19:00:00","BZN|PT","Without Sequence","165.01","",""
"24/04/2022 19:00:00 - 24/04/2022 20:00:00","BZN|PT","Without Sequence","198.65","",""
"24/04/2022 20:00:00 - 24/04/2022 21:00:00","BZN|PT","Without Sequence","224.95","",""
"24/04/2022 21:00:00 - 24/04/2022 22:00:00","BZN|PT","Without Sequence","257.04","",""
"24/04/2022 22:00:00 - 24/04/2022 23:00:00","BZN|PT","Without Sequence","255.00","",""
"24/04/2022 23:00:00 - 25/04/2022 00:00:00","BZN|PT","Without Sequence","246.02","",""
"25/04/2022 00:00:00 - 25/04/2022 01:00:00","BZN|PT","Without Sequence","267.43","",""
"25/04/2022 01:00:00 - 25/04/2022 02:00:00","BZN|PT","Without Sequence","260.51","",""
"25/04/2022 02:00:00 - 25/04/2022 03:00:00","BZN|PT","Without Sequence","248.87","",""
"25/04/2022 03:00:00 - 25/04/2022 04:00:00","BZN|PT","Without Sequence","238.52","",""
"25/04/2022 04:00:00 - 25/04/2022 05:00:00","BZN|PT","Without Sequence","232.61","",""
"25/04/2022 05:00:00 - 25/04/2022 06:00:00","BZN|PT","Without Sequence","230.88","",""
"25/04/2022 06:00:00 - 25/04/2022 07:00:00","BZN|PT","Without Sequence","237.23","",""
"25/04/2022 07:00:00 - 25/04/2022 08:00:00","BZN|PT","Without Sequence","254.12","",""
"25/04/2022 08:00:00 - 25/04/2022 09:00:00","BZN|PT","Without Sequence","249.59","",""
"25/04/2022 09:00:00 - 25/04/2022 10:00:00","BZN|PT","Without Sequence","238.77","",""
"25/04/2022 10:00:00 - 25/04/2022 11:00:00","BZN|PT","Without Sequence","221.75","",""
"25/04/2022 11:00:00 - 25/04/2022 12:00:00","BZN|PT","Without Sequence","204.26","",""
"25/04/2022 12:00:00 - 25/04/2022 13:00:00","BZN|PT","Without Sequence","181.98","",""
"25/04/2022 13:00:00 - 25/04/2022 14:00:00","BZN|PT","Without Sequence","180.10","",""
"25/04/2022 14:00:00 - 25/04/2022 15:00:00","BZN|PT","Without Sequence","173.76","",""
"25/04/2022 15:00:00 - 25/04/2022 16:00:00","BZN|PT","Without Sequence","170.00","",""
"25/04/2022 16:00:00 - 25/04/2022 17:00:00","BZN|PT","Without Sequence","170.56","",""
"25/04/2022 17:00:00 - 25/04/2022 18:00:00","BZN|PT","Without Sequence","180.00","",""
"25/04/2022 18:00:00 - 25/04/2022 19:00:00","BZN|PT","Without Sequence","207.00","",""
"25/04/2022 19:00:00 - 25/04/2022 20:00:00","BZN|PT","Without Sequence","231.76","",""
"25/04/2022 20:00:00 - 25/04/2022 21:00:00","BZN|PT","Without Sequence","260.00","",""
"25/04/2022 21:00:00 - 25/04/2022 22:00:00","BZN|PT","Without Sequence","264.93","",""
"25/04/2022 22:00:00 - 25/04/2022 23:00:00","BZN|PT","Without Sequence","254.00","",""
"25/04/2022 23:00:00 - 26/04/2022 00:00:00","BZN|PT","Without Sequence","232.61","",""
"26/04/2022 00:00:00 - 26/04/2022 01:00:00","BZN|PT","Without Sequence","237.76","",""
"26/04/2022 01:00:00 - 26/04/2022 02:00:00","BZN|PT","Without Sequence","231.13","",""
"26/04/2022 02:00:00 - 26/04/2022 03:00:00","BZN|PT","Without Sequence","222.62","",""
"26/04/2022 03:00:00 - 26/04/2022 04:00:00","BZN|PT","Without Sequence","211.79","",""
"26/04/2022 04:00:00 - 26/04/2022 05:00:00","BZN|PT","Without Sequence","214.47","",""
"26/04/2022 05:00:00 - 26/04/2022 06:00:00","BZN|PT","Without Sequence","232.95","",""
"26/04/2022 06:00:00 - 26/04/2022 07:00:00","BZN|PT","Without Sequence","251.07","",""
"26/04/2022 07:00:00 - 26/04/2022 08:00:00","BZN|PT","Without Sequence","255.60","",""
"26/04/2022 08:00:00 - 26/04/2022 09:00:00","BZN|PT","Without Sequence","256.00","",""
"26/04/2022 09:00:00 - 26/04/2022 10:00:00","BZN|PT","Without Sequence","246.00","",""
"26/04/2022 10:00:00 - 26/04/2022 11:00:00","BZN|PT","Without Sequence","237.76","",""
"26/04/2022 11:00:00 - 26/04/2022 12:00:00","BZN|PT","Without Sequence","228.57","",""
"26/04/2022 12:00:00 - 26/04/2022 13:00:00","BZN|PT","Without Sequence","223.00","",""
"26/04/2022 13:00:00 - 26/04/2022 14:00:00","BZN|PT","Without Sequence","215.00","",""
"26/04/2022 14:00:00 - 26/04/2022 15:00:00","BZN|PT","Without Sequence","205.53","",""
"26/04/2022 15:00:00 - 26/04/2022 16:00:00","BZN|PT","Without Sequence","205.00","",""
"26/04/2022 16:00:00 - 26/04/2022 17:00:00","BZN|PT","Without Sequence","207.26","",""
"26/04/2022 17:00:00 - 26/04/2022 18:00:00","BZN|PT","Without Sequence","223.00","",""
"26/04/2022 18:00:00 - 26/04/2022 19:00:00","BZN|PT","Without Sequence","229.13","",""
"26/04/2022 19:00:00 - 26/04/2022 20:00:00","BZN|PT","Without Sequence","241.55","",""
"26/04/2022 20:00:00 - 26/04/2022 21:00:00","BZN|PT","Without Sequence","265.01","",""
"26/04/2022 21:00:00 - 26/04/2022 22:00:00","BZN|PT","Without Sequence","270.01","",""
"26/04/2022 22:00:00 - 26/04/2022 23:00:00","BZN|PT","Without Sequence","255.00","",""
"26/04/2022 23:00:00 - 27/04/2022 00:00:00","BZN|PT","Without Sequence","245.51","",""
"27/04/2022 00:00:00 - 27/04/2022 01:00:00","BZN|PT","Without Sequence","211.96","",""
"27/04/2022 01:00:00 - 27/04/2022 02:00:00","BZN|PT","Without Sequence","205.00","",""
"27/04/2022 02:00:00 - 27/04/2022 03:00:00","BZN|PT","Without Sequence","196.36","",""
"27/04/2022 03:00:00 - 27/04/2022 04:00:00","BZN|PT","Without Sequence","194.53","",""
"27/04/2022 04:00:00 - 27/04/2022 05:00:00","BZN|PT","Without Sequence","197.51","",""
"27/04/2022 05:00:00 - 27/04/2022 06:00:00","BZN|PT","Without Sequence","209.94","",""
"27/04/2022 06:00:00 - 27/04/2022 07:00:00","BZN|PT","Without Sequence","242.97","",""
