"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"15/08/2022 09:00 - 15/08/2022 10:00","Portugal (PT)","4306.60","4067.00"
"15/08/2022 10:00 - 15/08/2022 11:00","Portugal (PT)","4568.80","4404.00"
"15/08/2022 11:00 - 15/08/2022 12:00","Portugal (PT)","4735.70","4695.00"
"15/08/2022 12:00 - 15/08/2022 13:00","Portugal (PT)","4828.40","4933.00"
"15/08/2022 13:00 - 15/08/2022 14:00","Portugal (PT)","4936.60","5036.00"
"15/08/2022 14:00 - 15/08/2022 15:00","Portugal (PT)","4798.70","4902.00"
"15/08/2022 15:00 - 15/08/2022 16:00","Portugal (PT)","4676.30","4776.00"
"15/08/2022 16:00 - 15/08/2022 17:00","Portugal (PT)","4625.60","4702.00"
"15/08/2022 17:00 - 15/08/2022 18:00","Portugal (PT)","4633.80","4673.00"
"15/08/2022 18:00 - 15/08/2022 19:00","Portugal (PT)","4742.30","4714.00"
"15/08/2022 19:00 - 15/08/2022 20:00","Portugal (PT)","4967.50","4877.00"
"15/08/2022 20:00 - 15/08/2022 21:00","Portugal (PT)","5258.20","5134.00"
"15/08/2022 21:00 - 15/08/2022 22:00","Portugal (PT)","5489.10","5389.00"
"15/08/2022 22:00 - 15/08/2022 23:00","Portugal (PT)","5505.20","5443.00"
"15/08/2022 23:00 - 16/08/2022 00:00","Portugal (PT)","5198.10","5261.00"
"16/08/2022 00:00 - 16/08/2022 01:00","Portugal (PT)","4792.80","5084.00"
"16/08/2022 01:00 - 16/08/2022 02:00","Portugal (PT)","4507.60","4850.00"
"16/08/2022 02:00 - 16/08/2022 03:00","Portugal (PT)","4288.30","4598.00"
"16/08/2022 03:00 - 16/08/2022 04:00","Portugal (PT)","4147.00","4463.00"
"16/08/2022 04:00 - 16/08/2022 05:00","Portugal (PT)","4069.50","4363.00"
"16/08/2022 05:00 - 16/08/2022 06:00","Portugal (PT)","4016.70","4295.00"
"16/08/2022 06:00 - 16/08/2022 07:00","Portugal (PT)","4045.50","4380.00"
"16/08/2022 07:00 - 16/08/2022 08:00","Portugal (PT)","4188.50","4600.00"
"16/08/2022 08:00 - 16/08/2022 09:00","Portugal (PT)","4466.00","5048.00"
"16/08/2022 09:00 - 16/08/2022 10:00","Portugal (PT)","4997.00","5579.00"
"16/08/2022 10:00 - 16/08/2022 11:00","Portugal (PT)","5299.70","5835.00"
"16/08/2022 11:00 - 16/08/2022 12:00","Portugal (PT)","5426.60","5947.00"
"16/08/2022 12:00 - 16/08/2022 13:00","Portugal (PT)","5533.70","6032.00"
"16/08/2022 13:00 - 16/08/2022 14:00","Portugal (PT)","5642.50","6015.00"
"16/08/2022 14:00 - 16/08/2022 15:00","Portugal (PT)","5565.80","5994.00"
"16/08/2022 15:00 - 16/08/2022 16:00","Portugal (PT)","5598.00","6066.00"
"16/08/2022 16:00 - 16/08/2022 17:00","Portugal (PT)","5546.80","6047.00"
"16/08/2022 17:00 - 16/08/2022 18:00","Portugal (PT)","5529.60","6013.00"
"16/08/2022 18:00 - 16/08/2022 19:00","Portugal (PT)","5555.80","5978.00"
"16/08/2022 19:00 - 16/08/2022 20:00","Portugal (PT)","5641.60","6060.00"
"16/08/2022 20:00 - 16/08/2022 21:00","Portugal (PT)","5880.30","6193.00"
"16/08/2022 21:00 - 16/08/2022 22:00","Portugal (PT)","6026.00","6287.00"
"16/08/2022 22:00 - 16/08/2022 23:00","Portugal (PT)","5951.60","6138.00"
"16/08/2022 23:00 - 17/08/2022 00:00","Portugal (PT)","5527.30","5843.00"
"17/08/2022 00:00 - 17/08/2022 01:00","Portugal (PT)","5065.50","5011.00"
"17/08/2022 01:00 - 17/08/2022 02:00","Portugal (PT)","4701.20","4726.00"
"17/08/2022 02:00 - 17/08/2022 03:00","Portugal (PT)","4463.00","4523.00"
"17/08/2022 03:00 - 17/08/2022 04:00","Portugal (PT)","4307.70","4406.00"
"17/08/2022 04:00 - 17/08/2022 05:00","Portugal (PT)","4220.00","4318.00"
"17/08/2022 05:00 - 17/08/2022 06:00","Portugal (PT)","4112.90","4318.00"
"17/08/2022 06:00 - 17/08/2022 07:00","Portugal (PT)","4168.00","4400.00"
"17/08/2022 07:00 - 17/08/2022 08:00","Portugal (PT)","4305.20","4515.00"
"17/08/2022 08:00 - 17/08/2022 09:00","Portugal (PT)","4560.90","4743.00"
"17/08/2022 09:00 - 17/08/2022 10:00","Portugal (PT)","5099.00","5204.00"
"17/08/2022 10:00 - 17/08/2022 11:00","Portugal (PT)","5359.80","5478.00"
"17/08/2022 11:00 - 17/08/2022 12:00","Portugal (PT)","5480.10","5673.00"
"17/08/2022 12:00 - 17/08/2022 13:00","Portugal (PT)","5575.40","5892.00"
"17/08/2022 13:00 - 17/08/2022 14:00","Portugal (PT)","5643.40","6030.00"
"17/08/2022 14:00 - 17/08/2022 15:00","Portugal (PT)","5530.40","5935.00"
"17/08/2022 15:00 - 17/08/2022 16:00","Portugal (PT)","5539.70","5920.00"
"17/08/2022 16:00 - 17/08/2022 17:00","Portugal (PT)","5501.50","5917.00"
"17/08/2022 17:00 - 17/08/2022 18:00","Portugal (PT)","5488.70","5859.00"
"17/08/2022 18:00 - 17/08/2022 19:00","Portugal (PT)","5482.10","5867.00"
"17/08/2022 19:00 - 17/08/2022 20:00","Portugal (PT)","5613.20","5996.00"
"17/08/2022 20:00 - 17/08/2022 21:00","Portugal (PT)","5892.00","6222.00"
"17/08/2022 21:00 - 17/08/2022 22:00","Portugal (PT)","6063.00","6420.00"
"17/08/2022 22:00 - 17/08/2022 23:00","Portugal (PT)","5981.90","6301.00"
"17/08/2022 23:00 - 18/08/2022 00:00","Portugal (PT)","5581.20","5960.00"
"18/08/2022 00:00 - 18/08/2022 01:00","Portugal (PT)","5105.80","5248.00"
"18/08/2022 01:00 - 18/08/2022 02:00","Portugal (PT)","4746.50","4955.00"
"18/08/2022 02:00 - 18/08/2022 03:00","Portugal (PT)","4486.60","4688.00"
"18/08/2022 03:00 - 18/08/2022 04:00","Portugal (PT)","4309.20","4474.00"
"18/08/2022 04:00 - 18/08/2022 05:00","Portugal (PT)","4217.60","4386.00"
"18/08/2022 05:00 - 18/08/2022 06:00","Portugal (PT)","4131.20","4321.00"
"18/08/2022 06:00 - 18/08/2022 07:00","Portugal (PT)","4149.50","4366.00"
"18/08/2022 07:00 - 18/08/2022 08:00","Portugal (PT)","4278.30","4495.00"
"18/08/2022 08:00 - 18/08/2022 09:00","Portugal (PT)","4551.00","4759.00"
"18/08/2022 09:00 - 18/08/2022 10:00","Portugal (PT)","5044.00","5225.00"
"18/08/2022 10:00 - 18/08/2022 11:00","Portugal (PT)","5309.10","5517.00"
"18/08/2022 11:00 - 18/08/2022 12:00","Portugal (PT)","5391.40","5678.00"
"18/08/2022 12:00 - 18/08/2022 13:00","Portugal (PT)","5528.40","5853.00"
"18/08/2022 13:00 - 18/08/2022 14:00","Portugal (PT)","5634.60","5932.00"
"18/08/2022 14:00 - 18/08/2022 15:00","Portugal (PT)","5572.50","5905.00"
"18/08/2022 15:00 - 18/08/2022 16:00","Portugal (PT)","5614.40","5994.00"
"18/08/2022 16:00 - 18/08/2022 17:00","Portugal (PT)","5672.20","6068.00"
"18/08/2022 17:00 - 18/08/2022 18:00","Portugal (PT)","5691.10","6046.00"
"18/08/2022 18:00 - 18/08/2022 19:00","Portugal (PT)","5690.50","5991.00"
"18/08/2022 19:00 - 18/08/2022 20:00","Portugal (PT)","5863.60","6047.00"
"18/08/2022 20:00 - 18/08/2022 21:00","Portugal (PT)","6108.00","6221.00"
"18/08/2022 21:00 - 18/08/2022 22:00","Portugal (PT)","6228.30","6411.00"
"18/08/2022 22:00 - 18/08/2022 23:00","Portugal (PT)","6146.00","6262.00"
"18/08/2022 23:00 - 19/08/2022 00:00","Portugal (PT)","5767.50","5951.00"
"19/08/2022 00:00 - 19/08/2022 01:00","Portugal (PT)","5245.50","5337.00"
"19/08/2022 01:00 - 19/08/2022 02:00","Portugal (PT)","4854.60","4955.00"
"19/08/2022 02:00 - 19/08/2022 03:00","Portugal (PT)","4655.70","4689.00"
"19/08/2022 03:00 - 19/08/2022 04:00","Portugal (PT)","4440.80","4474.00"
"19/08/2022 04:00 - 19/08/2022 05:00","Portugal (PT)","4336.60","4386.00"
"19/08/2022 05:00 - 19/08/2022 06:00","Portugal (PT)","4215.30","4321.00"
"19/08/2022 06:00 - 19/08/2022 07:00","Portugal (PT)","4259.40","4367.00"
"19/08/2022 07:00 - 19/08/2022 08:00","Portugal (PT)","4425.50","4496.00"
"19/08/2022 08:00 - 19/08/2022 09:00","Portugal (PT)","4669.70","4759.00"
"19/08/2022 09:00 - 19/08/2022 10:00","Portugal (PT)","5199.60","5226.00"
"19/08/2022 10:00 - 19/08/2022 11:00","Portugal (PT)","5484.70","5517.00"
"19/08/2022 11:00 - 19/08/2022 12:00","Portugal (PT)","5632.00","5678.00"
"19/08/2022 12:00 - 19/08/2022 13:00","Portugal (PT)","5780.00","5854.00"
"19/08/2022 13:00 - 19/08/2022 14:00","Portugal (PT)","5911.40","5933.00"
"19/08/2022 14:00 - 19/08/2022 15:00","Portugal (PT)","5881.00","5906.00"
"19/08/2022 15:00 - 19/08/2022 16:00","Portugal (PT)","5967.30","5995.00"
"19/08/2022 16:00 - 19/08/2022 17:00","Portugal (PT)","5970.60","6068.00"
"19/08/2022 17:00 - 19/08/2022 18:00","Portugal (PT)","5975.70","6047.00"
"19/08/2022 18:00 - 19/08/2022 19:00","Portugal (PT)","5976.10","5992.00"
"19/08/2022 19:00 - 19/08/2022 20:00","Portugal (PT)","6076.20","6048.00"
"19/08/2022 20:00 - 19/08/2022 21:00","Portugal (PT)","6236.10","6222.00"
"19/08/2022 21:00 - 19/08/2022 22:00","Portugal (PT)","6336.80","6411.00"
"19/08/2022 22:00 - 19/08/2022 23:00","Portugal (PT)","6201.40","6263.00"
"19/08/2022 23:00 - 20/08/2022 00:00","Portugal (PT)","5793.30","5951.00"
"20/08/2022 00:00 - 20/08/2022 01:00","Portugal (PT)","5306.20","5454.00"
"20/08/2022 01:00 - 20/08/2022 02:00","Portugal (PT)","4936.80","4956.00"
"20/08/2022 02:00 - 20/08/2022 03:00","Portugal (PT)","4656.20","4693.00"
"20/08/2022 03:00 - 20/08/2022 04:00","Portugal (PT)","4454.40","4470.00"
"20/08/2022 04:00 - 20/08/2022 05:00","Portugal (PT)","4316.10","4328.00"
"20/08/2022 05:00 - 20/08/2022 06:00","Portugal (PT)","4177.90","4273.00"
"20/08/2022 06:00 - 20/08/2022 07:00","Portugal (PT)","4165.00","4279.00"
"20/08/2022 07:00 - 20/08/2022 08:00","Portugal (PT)","4186.80","4308.00"
"20/08/2022 08:00 - 20/08/2022 09:00","Portugal (PT)","4410.30","4520.00"
"20/08/2022 09:00 - 20/08/2022 10:00","Portugal (PT)","4753.50","4829.00"
"20/08/2022 10:00 - 20/08/2022 11:00","Portugal (PT)","5043.10","5096.00"
"20/08/2022 11:00 - 20/08/2022 12:00","Portugal (PT)","5231.00","5277.00"
"20/08/2022 12:00 - 20/08/2022 13:00","Portugal (PT)","5358.80","5372.00"
"20/08/2022 13:00 - 20/08/2022 14:00","Portugal (PT)","5502.50","5382.00"
"20/08/2022 14:00 - 20/08/2022 15:00","Portugal (PT)","5369.60","5229.00"
"20/08/2022 15:00 - 20/08/2022 16:00","Portugal (PT)","5292.00","5126.00"
"20/08/2022 16:00 - 20/08/2022 17:00","Portugal (PT)","5245.00","5050.00"
"20/08/2022 17:00 - 20/08/2022 18:00","Portugal (PT)","5247.80","5055.00"
"20/08/2022 18:00 - 20/08/2022 19:00","Portugal (PT)","5280.70","5170.00"
"20/08/2022 19:00 - 20/08/2022 20:00","Portugal (PT)","5529.30","5371.00"
"20/08/2022 20:00 - 20/08/2022 21:00","Portugal (PT)","5765.30","5567.00"
"20/08/2022 21:00 - 20/08/2022 22:00","Portugal (PT)","5943.80","5685.00"
"20/08/2022 22:00 - 20/08/2022 23:00","Portugal (PT)","5817.50","5574.00"
"20/08/2022 23:00 - 21/08/2022 00:00","Portugal (PT)","5460.80","5336.00"
"21/08/2022 00:00 - 21/08/2022 01:00","Portugal (PT)","5069.80","4991.00"
"21/08/2022 01:00 - 21/08/2022 02:00","Portugal (PT)","4784.70","4632.00"
"21/08/2022 02:00 - 21/08/2022 03:00","Portugal (PT)","4514.90","4372.00"
"21/08/2022 03:00 - 21/08/2022 04:00","Portugal (PT)","4344.80","4158.00"
"21/08/2022 04:00 - 21/08/2022 05:00","Portugal (PT)","4227.80","4044.00"
"21/08/2022 05:00 - 21/08/2022 06:00","Portugal (PT)","4023.80","3994.00"
"21/08/2022 06:00 - 21/08/2022 07:00","Portugal (PT)","3985.60","3981.00"
"21/08/2022 07:00 - 21/08/2022 08:00","Portugal (PT)","3969.70","3939.00"
"21/08/2022 08:00 - 21/08/2022 09:00","Portugal (PT)","4120.50","4019.00"
"21/08/2022 09:00 - 21/08/2022 10:00","Portugal (PT)","4356.40","4262.00"
"21/08/2022 10:00 - 21/08/2022 11:00","Portugal (PT)","4618.70","4538.00"
"21/08/2022 11:00 - 21/08/2022 12:00","Portugal (PT)","4818.40","4759.00"
"21/08/2022 12:00 - 21/08/2022 13:00","Portugal (PT)","4984.20","4969.00"
"21/08/2022 13:00 - 21/08/2022 14:00","Portugal (PT)","5092.60","5041.00"
"21/08/2022 14:00 - 21/08/2022 15:00","Portugal (PT)","4957.10","4887.00"
"21/08/2022 15:00 - 21/08/2022 16:00","Portugal (PT)","4815.20","4752.00"
"21/08/2022 16:00 - 21/08/2022 17:00","Portugal (PT)","4794.90","4654.00"
"21/08/2022 17:00 - 21/08/2022 18:00","Portugal (PT)","4812.10","4637.00"
"21/08/2022 18:00 - 21/08/2022 19:00","Portugal (PT)","4884.70","4751.00"
"21/08/2022 19:00 - 21/08/2022 20:00","Portugal (PT)","5115.40","4964.00"
"21/08/2022 20:00 - 21/08/2022 21:00","Portugal (PT)","5398.70","5242.00"
"21/08/2022 21:00 - 21/08/2022 22:00","Portugal (PT)","5721.10","5532.00"
"21/08/2022 22:00 - 21/08/2022 23:00","Portugal (PT)","5708.60","5487.00"
"21/08/2022 23:00 - 22/08/2022 00:00","Portugal (PT)","5423.00","5264.00"
"22/08/2022 00:00 - 22/08/2022 01:00","Portugal (PT)","5063.80","4996.00"
"22/08/2022 01:00 - 22/08/2022 02:00","Portugal (PT)","4782.30","4736.00"
"22/08/2022 02:00 - 22/08/2022 03:00","Portugal (PT)","4532.00","4531.00"
"22/08/2022 03:00 - 22/08/2022 04:00","Portugal (PT)","4356.80","4376.00"
"22/08/2022 04:00 - 22/08/2022 05:00","Portugal (PT)","4257.60","4300.00"
"22/08/2022 05:00 - 22/08/2022 06:00","Portugal (PT)","4148.40","4269.00"
"22/08/2022 06:00 - 22/08/2022 07:00","Portugal (PT)","4166.90","4366.00"
"22/08/2022 07:00 - 22/08/2022 08:00","Portugal (PT)","4420.00","4487.00"
"22/08/2022 08:00 - 22/08/2022 09:00","Portugal (PT)","4732.80","4726.00"
"22/08/2022 09:00 - 22/08/2022 10:00","Portugal (PT)","5276.70","5196.00"
"22/08/2022 10:00 - 22/08/2022 11:00","Portugal (PT)","5588.30","5500.00"
"22/08/2022 11:00 - 22/08/2022 12:00","Portugal (PT)","5731.90","5662.00"
"22/08/2022 12:00 - 22/08/2022 13:00","Portugal (PT)","5857.60","5870.00"
"22/08/2022 13:00 - 22/08/2022 14:00","Portugal (PT)","6000.90","6009.00"
"22/08/2022 14:00 - 22/08/2022 15:00","Portugal (PT)","5969.20","6010.00"
"22/08/2022 15:00 - 22/08/2022 16:00","Portugal (PT)","6058.30","6085.00"
"22/08/2022 16:00 - 22/08/2022 17:00","Portugal (PT)","6090.40","6164.00"
"22/08/2022 17:00 - 22/08/2022 18:00","Portugal (PT)","6119.10","6174.00"
"22/08/2022 18:00 - 22/08/2022 19:00","Portugal (PT)","6129.30","6174.00"
"22/08/2022 19:00 - 22/08/2022 20:00","Portugal (PT)","6213.20","6240.00"
"22/08/2022 20:00 - 22/08/2022 21:00","Portugal (PT)","6503.70","6470.00"
"22/08/2022 21:00 - 22/08/2022 22:00","Portugal (PT)","6732.90","6698.00"
"22/08/2022 22:00 - 22/08/2022 23:00","Portugal (PT)","6560.30","6491.00"
"22/08/2022 23:00 - 23/08/2022 00:00","Portugal (PT)","6105.60","6129.00"
"23/08/2022 00:00 - 23/08/2022 01:00","Portugal (PT)","5589.70","5530.00"
"23/08/2022 01:00 - 23/08/2022 02:00","Portugal (PT)","5167.50","4662.00"
"23/08/2022 02:00 - 23/08/2022 03:00","Portugal (PT)","4890.00","4445.00"
"23/08/2022 03:00 - 23/08/2022 04:00","Portugal (PT)","4719.00","4302.00"
"23/08/2022 04:00 - 23/08/2022 05:00","Portugal (PT)","4577.70","4225.00"
"23/08/2022 05:00 - 23/08/2022 06:00","Portugal (PT)","4488.40","4216.00"
"23/08/2022 06:00 - 23/08/2022 07:00","Portugal (PT)","4469.50","4354.00"
"23/08/2022 07:00 - 23/08/2022 08:00","Portugal (PT)","4593.90","4532.00"
"23/08/2022 08:00 - 23/08/2022 09:00","Portugal (PT)","4881.40","4860.00"
"23/08/2022 09:00 - 23/08/2022 10:00","Portugal (PT)","5475.70","5322.00"
"23/08/2022 10:00 - 23/08/2022 11:00","Portugal (PT)","5884.20","5613.00"
"23/08/2022 11:00 - 23/08/2022 12:00","Portugal (PT)","6029.10","5784.00"
"23/08/2022 12:00 - 23/08/2022 13:00","Portugal (PT)","6207.20","5963.00"
"23/08/2022 13:00 - 23/08/2022 14:00","Portugal (PT)","6358.90","6079.00"
"23/08/2022 14:00 - 23/08/2022 15:00","Portugal (PT)","6305.90","6086.00"
"23/08/2022 15:00 - 23/08/2022 16:00","Portugal (PT)","6397.30","6166.00"
"23/08/2022 16:00 - 23/08/2022 17:00","Portugal (PT)","6394.40","6225.00"
"23/08/2022 17:00 - 23/08/2022 18:00","Portugal (PT)","6390.20","6215.00"
"23/08/2022 18:00 - 23/08/2022 19:00","Portugal (PT)","6340.00","6134.00"
"23/08/2022 19:00 - 23/08/2022 20:00","Portugal (PT)","6408.20","6176.00"
"23/08/2022 20:00 - 23/08/2022 21:00","Portugal (PT)","6495.00","6381.00"
"23/08/2022 21:00 - 23/08/2022 22:00","Portugal (PT)","6589.40","6578.00"
"23/08/2022 22:00 - 23/08/2022 23:00","Portugal (PT)","6375.80","6304.00"
"23/08/2022 23:00 - 24/08/2022 00:00","Portugal (PT)","5943.70","5948.00"
"24/08/2022 00:00 - 24/08/2022 01:00","Portugal (PT)","5447.20","5312.00"
"24/08/2022 01:00 - 24/08/2022 02:00","Portugal (PT)","5064.40","5231.00"
"24/08/2022 02:00 - 24/08/2022 03:00","Portugal (PT)","4780.30","4979.00"
"24/08/2022 03:00 - 24/08/2022 04:00","Portugal (PT)","4592.10","4814.00"
"24/08/2022 04:00 - 24/08/2022 05:00","Portugal (PT)","4482.60","4689.00"
"24/08/2022 05:00 - 24/08/2022 06:00","Portugal (PT)","4421.20","4527.00"
"24/08/2022 06:00 - 24/08/2022 07:00","Portugal (PT)","4471.60","4538.00"
"24/08/2022 07:00 - 24/08/2022 08:00","Portugal (PT)","4636.80","4679.00"
"24/08/2022 08:00 - 24/08/2022 09:00","Portugal (PT)","4932.70","4945.00"
"24/08/2022 09:00 - 24/08/2022 10:00","Portugal (PT)","5528.20","5370.00"
"24/08/2022 10:00 - 24/08/2022 11:00","Portugal (PT)","5930.80","5658.00"
"24/08/2022 11:00 - 24/08/2022 12:00","Portugal (PT)","6158.10","5792.00"
"24/08/2022 12:00 - 24/08/2022 13:00","Portugal (PT)","6294.60","5913.00"
"24/08/2022 13:00 - 24/08/2022 14:00","Portugal (PT)","6338.60","6025.00"
"24/08/2022 14:00 - 24/08/2022 15:00","Portugal (PT)","6211.80","6042.00"
"24/08/2022 15:00 - 24/08/2022 16:00","Portugal (PT)","6237.50","6101.00"
"24/08/2022 16:00 - 24/08/2022 17:00","Portugal (PT)","6225.90","6141.00"
"24/08/2022 17:00 - 24/08/2022 18:00","Portugal (PT)","6202.10","6153.00"
"24/08/2022 18:00 - 24/08/2022 19:00","Portugal (PT)","6151.60","6174.00"
"24/08/2022 19:00 - 24/08/2022 20:00","Portugal (PT)","6069.70","6279.00"
"24/08/2022 20:00 - 24/08/2022 21:00","Portugal (PT)","6239.20","6558.00"
"24/08/2022 21:00 - 24/08/2022 22:00","Portugal (PT)","6370.80","6743.00"
"24/08/2022 22:00 - 24/08/2022 23:00","Portugal (PT)","6163.10","6541.00"
"24/08/2022 23:00 - 25/08/2022 00:00","Portugal (PT)","5760.30","6194.00"
"25/08/2022 00:00 - 25/08/2022 01:00","Portugal (PT)","5307.30","5312.00"
"25/08/2022 01:00 - 25/08/2022 02:00","Portugal (PT)","4955.50","5153.00"
"25/08/2022 02:00 - 25/08/2022 03:00","Portugal (PT)","4693.20","4893.00"
"25/08/2022 03:00 - 25/08/2022 04:00","Portugal (PT)","4521.50","4700.00"
"25/08/2022 04:00 - 25/08/2022 05:00","Portugal (PT)","4424.90","4586.00"
"25/08/2022 05:00 - 25/08/2022 06:00","Portugal (PT)","4389.90","4511.00"
"25/08/2022 06:00 - 25/08/2022 07:00","Portugal (PT)","4450.90","4503.00"
"25/08/2022 07:00 - 25/08/2022 08:00","Portugal (PT)","4614.20","4640.00"
"25/08/2022 08:00 - 25/08/2022 09:00","Portugal (PT)","4892.20","4971.00"
"25/08/2022 09:00 - 25/08/2022 10:00","Portugal (PT)","5456.00","5529.00"
"25/08/2022 10:00 - 25/08/2022 11:00","Portugal (PT)","5901.40","5895.00"
"25/08/2022 11:00 - 25/08/2022 12:00","Portugal (PT)","6039.60","6028.00"
"25/08/2022 12:00 - 25/08/2022 13:00","Portugal (PT)","6134.70","6195.00"
"25/08/2022 13:00 - 25/08/2022 14:00","Portugal (PT)","6136.60","6303.00"
"25/08/2022 14:00 - 25/08/2022 15:00","Portugal (PT)","6026.60","6305.00"
"25/08/2022 15:00 - 25/08/2022 16:00","Portugal (PT)","6092.40","6387.00"
"25/08/2022 16:00 - 25/08/2022 17:00","Portugal (PT)","6097.40","6381.00"
"25/08/2022 17:00 - 25/08/2022 18:00","Portugal (PT)","6123.60","6358.00"
"25/08/2022 18:00 - 25/08/2022 19:00","Portugal (PT)","6131.40","6342.00"
"25/08/2022 19:00 - 25/08/2022 20:00","Portugal (PT)","6248.80","6417.00"
"25/08/2022 20:00 - 25/08/2022 21:00","Portugal (PT)","6440.90","6513.00"
"25/08/2022 21:00 - 25/08/2022 22:00","Portugal (PT)","6629.50","6584.00"
"25/08/2022 22:00 - 25/08/2022 23:00","Portugal (PT)","6407.90","6335.00"
"25/08/2022 23:00 - 26/08/2022 00:00","Portugal (PT)","5988.50","6005.00"
"26/08/2022 00:00 - 26/08/2022 01:00","Portugal (PT)","5499.90","5516.00"
"26/08/2022 01:00 - 26/08/2022 02:00","Portugal (PT)","5148.80","4980.00"
"26/08/2022 02:00 - 26/08/2022 03:00","Portugal (PT)","4876.70","4720.00"
"26/08/2022 03:00 - 26/08/2022 04:00","Portugal (PT)","4704.10","4536.00"
"26/08/2022 04:00 - 26/08/2022 05:00","Portugal (PT)","4576.90","4436.00"
"26/08/2022 05:00 - 26/08/2022 06:00","Portugal (PT)","4498.10","4421.00"
"26/08/2022 06:00 - 26/08/2022 07:00","Portugal (PT)","4565.00","4478.00"
"26/08/2022 07:00 - 26/08/2022 08:00","Portugal (PT)","4731.60","4619.00"
"26/08/2022 08:00 - 26/08/2022 09:00","Portugal (PT)","4992.30","4940.00"
"26/08/2022 09:00 - 26/08/2022 10:00","Portugal (PT)","5543.50","5471.00"
"26/08/2022 10:00 - 26/08/2022 11:00","Portugal (PT)","5834.60","5815.00"
"26/08/2022 11:00 - 26/08/2022 12:00","Portugal (PT)","6035.30","5974.00"
"26/08/2022 12:00 - 26/08/2022 13:00","Portugal (PT)","6142.40","6070.00"
"26/08/2022 13:00 - 26/08/2022 14:00","Portugal (PT)","6182.90","6068.00"
"26/08/2022 14:00 - 26/08/2022 15:00","Portugal (PT)","6109.60","5991.00"
"26/08/2022 15:00 - 26/08/2022 16:00","Portugal (PT)","6153.80","6017.00"
"26/08/2022 16:00 - 26/08/2022 17:00","Portugal (PT)","6177.50","6019.00"
"26/08/2022 17:00 - 26/08/2022 18:00","Portugal (PT)","6169.30","5980.00"
"26/08/2022 18:00 - 26/08/2022 19:00","Portugal (PT)","6138.40","5961.00"
"26/08/2022 19:00 - 26/08/2022 20:00","Portugal (PT)","6180.70","6018.00"
"26/08/2022 20:00 - 26/08/2022 21:00","Portugal (PT)","6312.00","6154.00"
"26/08/2022 21:00 - 26/08/2022 22:00","Portugal (PT)","6471.20","6241.00"
"26/08/2022 22:00 - 26/08/2022 23:00","Portugal (PT)","6240.80","6144.00"
"26/08/2022 23:00 - 27/08/2022 00:00","Portugal (PT)","5854.50","5869.00"
"27/08/2022 00:00 - 27/08/2022 01:00","Portugal (PT)","5453.80","5354.00"
"27/08/2022 01:00 - 27/08/2022 02:00","Portugal (PT)","5062.20","4998.00"
"27/08/2022 02:00 - 27/08/2022 03:00","Portugal (PT)","4813.50","4730.00"
"27/08/2022 03:00 - 27/08/2022 04:00","Portugal (PT)","4631.40","4545.00"
"27/08/2022 04:00 - 27/08/2022 05:00","Portugal (PT)","4521.00","4400.00"
"27/08/2022 05:00 - 27/08/2022 06:00","Portugal (PT)","4381.40","4292.00"
"27/08/2022 06:00 - 27/08/2022 07:00","Portugal (PT)","4361.90","4304.00"
"27/08/2022 07:00 - 27/08/2022 08:00","Portugal (PT)","4336.10","4361.00"
"27/08/2022 08:00 - 27/08/2022 09:00","Portugal (PT)","4448.20","4619.00"
"27/08/2022 09:00 - 27/08/2022 10:00","Portugal (PT)","4827.10","4971.00"
"27/08/2022 10:00 - 27/08/2022 11:00","Portugal (PT)","5105.70","5255.00"
"27/08/2022 11:00 - 27/08/2022 12:00","Portugal (PT)","5272.30","5418.00"
"27/08/2022 12:00 - 27/08/2022 13:00","Portugal (PT)","5354.10","5566.00"
"27/08/2022 13:00 - 27/08/2022 14:00","Portugal (PT)","5432.50","5636.00"
"27/08/2022 14:00 - 27/08/2022 15:00","Portugal (PT)","5301.20","5510.00"
"27/08/2022 15:00 - 27/08/2022 16:00","Portugal (PT)","5202.70","5437.00"
"27/08/2022 16:00 - 27/08/2022 17:00","Portugal (PT)","5160.50","5396.00"
"27/08/2022 17:00 - 27/08/2022 18:00","Portugal (PT)","5135.70","5402.00"
"27/08/2022 18:00 - 27/08/2022 19:00","Portugal (PT)","5196.10","5496.00"
"27/08/2022 19:00 - 27/08/2022 20:00","Portugal (PT)","5434.30","5741.00"
