"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"15/02/2023 14:00 - 15/02/2023 15:00","Portugal (PT)","6686.00","6844.00"
"15/02/2023 15:00 - 15/02/2023 16:00","Portugal (PT)","6774.30","6834.00"
"15/02/2023 16:00 - 15/02/2023 17:00","Portugal (PT)","6737.90","6877.00"
"15/02/2023 17:00 - 15/02/2023 18:00","Portugal (PT)","6775.80","6977.00"
"15/02/2023 18:00 - 15/02/2023 19:00","Portugal (PT)","6828.00","7259.00"
"15/02/2023 19:00 - 15/02/2023 20:00","Portugal (PT)","7420.60","7996.00"
"15/02/2023 20:00 - 15/02/2023 21:00","Portugal (PT)","7957.70","8396.00"
"15/02/2023 21:00 - 15/02/2023 22:00","Portugal (PT)","7845.30","8229.00"
"15/02/2023 22:00 - 15/02/2023 23:00","Portugal (PT)","7414.00","7792.00"
"15/02/2023 23:00 - 16/02/2023 00:00","Portugal (PT)","6880.70","7373.00"
"16/02/2023 00:00 - 16/02/2023 01:00","Portugal (PT)","6079.40","6161.00"
"16/02/2023 01:00 - 16/02/2023 02:00","Portugal (PT)","5488.80","5451.00"
"16/02/2023 02:00 - 16/02/2023 03:00","Portugal (PT)","5124.80","5108.00"
"16/02/2023 03:00 - 16/02/2023 04:00","Portugal (PT)","4907.00","4900.00"
"16/02/2023 04:00 - 16/02/2023 05:00","Portugal (PT)","4785.30","4804.00"
"16/02/2023 05:00 - 16/02/2023 06:00","Portugal (PT)","4769.00","4810.00"
"16/02/2023 06:00 - 16/02/2023 07:00","Portugal (PT)","4887.50","5011.00"
"16/02/2023 07:00 - 16/02/2023 08:00","Portugal (PT)","5351.40","5553.00"
"16/02/2023 08:00 - 16/02/2023 09:00","Portugal (PT)","6150.10","6342.00"
"16/02/2023 09:00 - 16/02/2023 10:00","Portugal (PT)","6968.20","7034.00"
"16/02/2023 10:00 - 16/02/2023 11:00","Portugal (PT)","7114.60","7199.00"
"16/02/2023 11:00 - 16/02/2023 12:00","Portugal (PT)","6869.60","7102.00"
"16/02/2023 12:00 - 16/02/2023 13:00","Portugal (PT)","6860.60","7046.00"
"16/02/2023 13:00 - 16/02/2023 14:00","Portugal (PT)","6663.80","6821.00"
"16/02/2023 14:00 - 16/02/2023 15:00","Portugal (PT)","6503.60","6782.00"
"16/02/2023 15:00 - 16/02/2023 16:00","Portugal (PT)","6611.60","6914.00"
"16/02/2023 16:00 - 16/02/2023 17:00","Portugal (PT)","6533.10","6960.00"
"16/02/2023 17:00 - 16/02/2023 18:00","Portugal (PT)","6623.10","7008.00"
"16/02/2023 18:00 - 16/02/2023 19:00","Portugal (PT)","6693.60","7174.00"
"16/02/2023 19:00 - 16/02/2023 20:00","Portugal (PT)","7208.70","7710.00"
"16/02/2023 20:00 - 16/02/2023 21:00","Portugal (PT)","7773.20","8020.00"
"16/02/2023 21:00 - 16/02/2023 22:00","Portugal (PT)","7684.50","7746.00"
"16/02/2023 22:00 - 16/02/2023 23:00","Portugal (PT)","7309.30","7284.00"
"16/02/2023 23:00 - 17/02/2023 00:00","Portugal (PT)","6775.50","6887.00"
"17/02/2023 00:00 - 17/02/2023 01:00","Portugal (PT)","6051.30","6263.00"
"17/02/2023 01:00 - 17/02/2023 02:00","Portugal (PT)","5461.40","5529.00"
"17/02/2023 02:00 - 17/02/2023 03:00","Portugal (PT)","5115.20","5147.00"
"17/02/2023 03:00 - 17/02/2023 04:00","Portugal (PT)","4895.00","4912.00"
"17/02/2023 04:00 - 17/02/2023 05:00","Portugal (PT)","4794.30","4797.00"
"17/02/2023 05:00 - 17/02/2023 06:00","Portugal (PT)","4760.90","4802.00"
"17/02/2023 06:00 - 17/02/2023 07:00","Portugal (PT)","4868.90","4914.00"
"17/02/2023 07:00 - 17/02/2023 08:00","Portugal (PT)","5312.00","5350.00"
"17/02/2023 08:00 - 17/02/2023 09:00","Portugal (PT)","6052.70","6114.00"
"17/02/2023 09:00 - 17/02/2023 10:00","Portugal (PT)","6815.60","6845.00"
"17/02/2023 10:00 - 17/02/2023 11:00","Portugal (PT)","6968.50","7002.00"
"17/02/2023 11:00 - 17/02/2023 12:00","Portugal (PT)","6806.30","6948.00"
"17/02/2023 12:00 - 17/02/2023 13:00","Portugal (PT)","6777.60","6887.00"
"17/02/2023 13:00 - 17/02/2023 14:00","Portugal (PT)","6577.70","6673.00"
"17/02/2023 14:00 - 17/02/2023 15:00","Portugal (PT)","6469.00","6597.00"
"17/02/2023 15:00 - 17/02/2023 16:00","Portugal (PT)","6555.70","6684.00"
"17/02/2023 16:00 - 17/02/2023 17:00","Portugal (PT)","6560.20","6704.00"
"17/02/2023 17:00 - 17/02/2023 18:00","Portugal (PT)","6534.70","6755.00"
"17/02/2023 18:00 - 17/02/2023 19:00","Portugal (PT)","6654.90","6935.00"
"17/02/2023 19:00 - 17/02/2023 20:00","Portugal (PT)","7175.80","7472.00"
"17/02/2023 20:00 - 17/02/2023 21:00","Portugal (PT)","7634.70","7854.00"
"17/02/2023 21:00 - 17/02/2023 22:00","Portugal (PT)","7524.80","7740.00"
"17/02/2023 22:00 - 17/02/2023 23:00","Portugal (PT)","7065.20","7368.00"
"17/02/2023 23:00 - 18/02/2023 00:00","Portugal (PT)","6636.30","6981.00"
"18/02/2023 00:00 - 18/02/2023 01:00","Portugal (PT)","6006.20","6230.00"
"18/02/2023 01:00 - 18/02/2023 02:00","Portugal (PT)","5456.40","5348.00"
"18/02/2023 02:00 - 18/02/2023 03:00","Portugal (PT)","5071.20","4938.00"
"18/02/2023 03:00 - 18/02/2023 04:00","Portugal (PT)","4812.40","4673.00"
"18/02/2023 04:00 - 18/02/2023 05:00","Portugal (PT)","4689.30","4548.00"
"18/02/2023 05:00 - 18/02/2023 06:00","Portugal (PT)","4612.40","4483.00"
"18/02/2023 06:00 - 18/02/2023 07:00","Portugal (PT)","4610.90","4466.00"
"18/02/2023 07:00 - 18/02/2023 08:00","Portugal (PT)","4720.00","4572.00"
"18/02/2023 08:00 - 18/02/2023 09:00","Portugal (PT)","4813.30","4783.00"
"18/02/2023 09:00 - 18/02/2023 10:00","Portugal (PT)","5251.00","5191.00"
"18/02/2023 10:00 - 18/02/2023 11:00","Portugal (PT)","5687.90","5490.00"
"18/02/2023 11:00 - 18/02/2023 12:00","Portugal (PT)","5843.80","5568.00"
"18/02/2023 12:00 - 18/02/2023 13:00","Portugal (PT)","5951.60","5610.00"
"18/02/2023 13:00 - 18/02/2023 14:00","Portugal (PT)","5997.90","5640.00"
"18/02/2023 14:00 - 18/02/2023 15:00","Portugal (PT)","5796.60","5517.00"
"18/02/2023 15:00 - 18/02/2023 16:00","Portugal (PT)","5727.70","5437.00"
"18/02/2023 16:00 - 18/02/2023 17:00","Portugal (PT)","5563.10","5462.00"
"18/02/2023 17:00 - 18/02/2023 18:00","Portugal (PT)","5511.50","5615.00"
"18/02/2023 18:00 - 18/02/2023 19:00","Portugal (PT)","5691.10","5987.00"
"18/02/2023 19:00 - 18/02/2023 20:00","Portugal (PT)","6325.40","6615.00"
"18/02/2023 20:00 - 18/02/2023 21:00","Portugal (PT)","6848.60","6974.00"
"18/02/2023 21:00 - 18/02/2023 22:00","Portugal (PT)","6760.30","6875.00"
"18/02/2023 22:00 - 18/02/2023 23:00","Portugal (PT)","6302.30","6469.00"
"18/02/2023 23:00 - 19/02/2023 00:00","Portugal (PT)","5884.30","6094.00"
"19/02/2023 00:00 - 19/02/2023 01:00","Portugal (PT)","5397.90","5378.00"
"19/02/2023 01:00 - 19/02/2023 02:00","Portugal (PT)","4967.00","4893.00"
"19/02/2023 02:00 - 19/02/2023 03:00","Portugal (PT)","4597.90","4534.00"
"19/02/2023 03:00 - 19/02/2023 04:00","Portugal (PT)","4386.60","4299.00"
"19/02/2023 04:00 - 19/02/2023 05:00","Portugal (PT)","4247.90","4170.00"
"19/02/2023 05:00 - 19/02/2023 06:00","Portugal (PT)","4210.30","4116.00"
"19/02/2023 06:00 - 19/02/2023 07:00","Portugal (PT)","4229.80","4148.00"
"19/02/2023 07:00 - 19/02/2023 08:00","Portugal (PT)","4345.00","4227.00"
"19/02/2023 08:00 - 19/02/2023 09:00","Portugal (PT)","4368.40","4311.00"
"19/02/2023 09:00 - 19/02/2023 10:00","Portugal (PT)","4664.00","4579.00"
"19/02/2023 10:00 - 19/02/2023 11:00","Portugal (PT)","5069.50","4925.00"
"19/02/2023 11:00 - 19/02/2023 12:00","Portugal (PT)","5397.10","5149.00"
"19/02/2023 12:00 - 19/02/2023 13:00","Portugal (PT)","5603.60","5277.00"
"19/02/2023 13:00 - 19/02/2023 14:00","Portugal (PT)","5687.80","5292.00"
"19/02/2023 14:00 - 19/02/2023 15:00","Portugal (PT)","5418.20","5046.00"
"19/02/2023 15:00 - 19/02/2023 16:00","Portugal (PT)","5187.80","4905.00"
"19/02/2023 16:00 - 19/02/2023 17:00","Portugal (PT)","5051.30","4858.00"
"19/02/2023 17:00 - 19/02/2023 18:00","Portugal (PT)","5003.10","4924.00"
"19/02/2023 18:00 - 19/02/2023 19:00","Portugal (PT)","5253.10","5333.00"
"19/02/2023 19:00 - 19/02/2023 20:00","Portugal (PT)","5808.90","6006.00"
"19/02/2023 20:00 - 19/02/2023 21:00","Portugal (PT)","6419.70","6321.00"
"19/02/2023 21:00 - 19/02/2023 22:00","Portugal (PT)","6476.90","6342.00"
"19/02/2023 22:00 - 19/02/2023 23:00","Portugal (PT)","6173.90","6099.00"
"19/02/2023 23:00 - 20/02/2023 00:00","Portugal (PT)","5791.60","5788.00"
"20/02/2023 00:00 - 20/02/2023 01:00","Portugal (PT)","5273.00","5115.00"
"20/02/2023 01:00 - 20/02/2023 02:00","Portugal (PT)","4828.10","4718.00"
"20/02/2023 02:00 - 20/02/2023 03:00","Portugal (PT)","4540.20","4460.00"
"20/02/2023 03:00 - 20/02/2023 04:00","Portugal (PT)","4337.50","4314.00"
"20/02/2023 04:00 - 20/02/2023 05:00","Portugal (PT)","4264.00","4242.00"
"20/02/2023 05:00 - 20/02/2023 06:00","Portugal (PT)","4254.30","4236.00"
"20/02/2023 06:00 - 20/02/2023 07:00","Portugal (PT)","4361.30","4352.00"
"20/02/2023 07:00 - 20/02/2023 08:00","Portugal (PT)","4743.70","4611.00"
"20/02/2023 08:00 - 20/02/2023 09:00","Portugal (PT)","5123.30","5026.00"
"20/02/2023 09:00 - 20/02/2023 10:00","Portugal (PT)","5868.70","5706.00"
"20/02/2023 10:00 - 20/02/2023 11:00","Portugal (PT)","6274.70","6111.00"
"20/02/2023 11:00 - 20/02/2023 12:00","Portugal (PT)","6351.30","6280.00"
"20/02/2023 12:00 - 20/02/2023 13:00","Portugal (PT)","6520.90","6397.00"
"20/02/2023 13:00 - 20/02/2023 14:00","Portugal (PT)","6569.00","6339.00"
"20/02/2023 14:00 - 20/02/2023 15:00","Portugal (PT)","6468.70","6240.00"
"20/02/2023 15:00 - 20/02/2023 16:00","Portugal (PT)","6534.10","6231.00"
"20/02/2023 16:00 - 20/02/2023 17:00","Portugal (PT)","6452.50","6106.00"
"20/02/2023 17:00 - 20/02/2023 18:00","Portugal (PT)","6357.40","6028.00"
"20/02/2023 18:00 - 20/02/2023 19:00","Portugal (PT)","6414.30","6030.00"
"20/02/2023 19:00 - 20/02/2023 20:00","Portugal (PT)","6814.80","6454.00"
"20/02/2023 20:00 - 20/02/2023 21:00","Portugal (PT)","7246.30","6800.00"
"20/02/2023 21:00 - 20/02/2023 22:00","Portugal (PT)","7057.40","6613.00"
"20/02/2023 22:00 - 20/02/2023 23:00","Portugal (PT)","6609.70","6276.00"
"20/02/2023 23:00 - 21/02/2023 00:00","Portugal (PT)","6089.50","6013.00"
"21/02/2023 00:00 - 21/02/2023 01:00","Portugal (PT)","5556.40","5520.00"
"21/02/2023 01:00 - 21/02/2023 02:00","Portugal (PT)","5069.50","5057.00"
"21/02/2023 02:00 - 21/02/2023 03:00","Portugal (PT)","4735.90","4745.00"
"21/02/2023 03:00 - 21/02/2023 04:00","Portugal (PT)","4513.30","4549.00"
"21/02/2023 04:00 - 21/02/2023 05:00","Portugal (PT)","4396.50","4444.00"
"21/02/2023 05:00 - 21/02/2023 06:00","Portugal (PT)","4366.90","4424.00"
"21/02/2023 06:00 - 21/02/2023 07:00","Portugal (PT)","4411.10","4474.00"
"21/02/2023 07:00 - 21/02/2023 08:00","Portugal (PT)","4554.30","4578.00"
"21/02/2023 08:00 - 21/02/2023 09:00","Portugal (PT)","4670.00","4716.00"
"21/02/2023 09:00 - 21/02/2023 10:00","Portugal (PT)","5018.00","5124.00"
"21/02/2023 10:00 - 21/02/2023 11:00","Portugal (PT)","5362.70","5474.00"
"21/02/2023 11:00 - 21/02/2023 12:00","Portugal (PT)","5630.50","5717.00"
"21/02/2023 12:00 - 21/02/2023 13:00","Portugal (PT)","5742.50","5901.00"
"21/02/2023 13:00 - 21/02/2023 14:00","Portugal (PT)","5838.00","5937.00"
"21/02/2023 14:00 - 21/02/2023 15:00","Portugal (PT)","5650.20","5788.00"
"21/02/2023 15:00 - 21/02/2023 16:00","Portugal (PT)","5416.80","5711.00"
"21/02/2023 16:00 - 21/02/2023 17:00","Portugal (PT)","5312.20","5642.00"
"21/02/2023 17:00 - 21/02/2023 18:00","Portugal (PT)","5292.80","5585.00"
"21/02/2023 18:00 - 21/02/2023 19:00","Portugal (PT)","5513.00","5708.00"
"21/02/2023 19:00 - 21/02/2023 20:00","Portugal (PT)","6093.70","6268.00"
"21/02/2023 20:00 - 21/02/2023 21:00","Portugal (PT)","6694.30","6747.00"
"21/02/2023 21:00 - 21/02/2023 22:00","Portugal (PT)","6652.10","6653.00"
"21/02/2023 22:00 - 21/02/2023 23:00","Portugal (PT)","6302.00","6350.00"
"21/02/2023 23:00 - 22/02/2023 00:00","Portugal (PT)","5832.90","5995.00"
"22/02/2023 00:00 - 22/02/2023 01:00","Portugal (PT)","5347.40","5503.00"
"22/02/2023 01:00 - 22/02/2023 02:00","Portugal (PT)","4994.60","5114.00"
"22/02/2023 02:00 - 22/02/2023 03:00","Portugal (PT)","4687.90","4887.00"
"22/02/2023 03:00 - 22/02/2023 04:00","Portugal (PT)","4519.70","4744.00"
"22/02/2023 04:00 - 22/02/2023 05:00","Portugal (PT)","4452.00","4674.00"
"22/02/2023 05:00 - 22/02/2023 06:00","Portugal (PT)","4449.70","4690.00"
"22/02/2023 06:00 - 22/02/2023 07:00","Portugal (PT)","4579.20","4833.00"
"22/02/2023 07:00 - 22/02/2023 08:00","Portugal (PT)","5016.20","5205.00"
"22/02/2023 08:00 - 22/02/2023 09:00","Portugal (PT)","5598.10","5896.00"
"22/02/2023 09:00 - 22/02/2023 10:00","Portugal (PT)","6506.10","6674.00"
"22/02/2023 10:00 - 22/02/2023 11:00","Portugal (PT)","6949.20","6976.00"
"22/02/2023 11:00 - 22/02/2023 12:00","Portugal (PT)","7101.80","7079.00"
"22/02/2023 12:00 - 22/02/2023 13:00","Portugal (PT)","7188.10","7162.00"
"22/02/2023 13:00 - 22/02/2023 14:00","Portugal (PT)","7116.20","7027.00"
"22/02/2023 14:00 - 22/02/2023 15:00","Portugal (PT)","6971.90","6987.00"
"22/02/2023 15:00 - 22/02/2023 16:00","Portugal (PT)","6960.20","7022.00"
"22/02/2023 16:00 - 22/02/2023 17:00","Portugal (PT)","6854.90","6922.00"
"22/02/2023 17:00 - 22/02/2023 18:00","Portugal (PT)","6778.60","6823.00"
"22/02/2023 18:00 - 22/02/2023 19:00","Portugal (PT)","6781.00","6774.00"
"22/02/2023 19:00 - 22/02/2023 20:00","Portugal (PT)","7295.10","7208.00"
"22/02/2023 20:00 - 22/02/2023 21:00","Portugal (PT)","7833.00","7692.00"
"22/02/2023 21:00 - 22/02/2023 22:00","Portugal (PT)","7644.60","7518.00"
"22/02/2023 22:00 - 22/02/2023 23:00","Portugal (PT)","7216.90","7091.00"
"22/02/2023 23:00 - 23/02/2023 00:00","Portugal (PT)","6665.80","6687.00"
"23/02/2023 00:00 - 23/02/2023 01:00","Portugal (PT)","6017.20","6466.00"
"23/02/2023 01:00 - 23/02/2023 02:00","Portugal (PT)","5462.40","5867.00"
"23/02/2023 02:00 - 23/02/2023 03:00","Portugal (PT)","5090.00","5454.00"
"23/02/2023 03:00 - 23/02/2023 04:00","Portugal (PT)","4878.60","5257.00"
"23/02/2023 04:00 - 23/02/2023 05:00","Portugal (PT)","4783.80","5156.00"
"23/02/2023 05:00 - 23/02/2023 06:00","Portugal (PT)","4803.90","5185.00"
"23/02/2023 06:00 - 23/02/2023 07:00","Portugal (PT)","4947.00","5278.00"
"23/02/2023 07:00 - 23/02/2023 08:00","Portugal (PT)","5368.20","5738.00"
"23/02/2023 08:00 - 23/02/2023 09:00","Portugal (PT)","6074.40","6492.00"
"23/02/2023 09:00 - 23/02/2023 10:00","Portugal (PT)","6880.00","6973.00"
"23/02/2023 10:00 - 23/02/2023 11:00","Portugal (PT)","7025.10","7102.00"
"23/02/2023 11:00 - 23/02/2023 12:00","Portugal (PT)","6977.80","7147.00"
"23/02/2023 12:00 - 23/02/2023 13:00","Portugal (PT)","7022.80","7247.00"
"23/02/2023 13:00 - 23/02/2023 14:00","Portugal (PT)","6844.00","7280.00"
"23/02/2023 14:00 - 23/02/2023 15:00","Portugal (PT)","6769.80","7161.00"
"23/02/2023 15:00 - 23/02/2023 16:00","Portugal (PT)","6777.70","7159.00"
"23/02/2023 16:00 - 23/02/2023 17:00","Portugal (PT)","6760.40","7128.00"
"23/02/2023 17:00 - 23/02/2023 18:00","Portugal (PT)","6785.70","7139.00"
"23/02/2023 18:00 - 23/02/2023 19:00","Portugal (PT)","6892.60","7149.00"
"23/02/2023 19:00 - 23/02/2023 20:00","Portugal (PT)","7514.60","7649.00"
"23/02/2023 20:00 - 23/02/2023 21:00","Portugal (PT)","8155.50","8272.00"
"23/02/2023 21:00 - 23/02/2023 22:00","Portugal (PT)","8059.00","8188.00"
"23/02/2023 22:00 - 23/02/2023 23:00","Portugal (PT)","7588.30","7780.00"
"23/02/2023 23:00 - 24/02/2023 00:00","Portugal (PT)","7006.70","7394.00"
"24/02/2023 00:00 - 24/02/2023 01:00","Portugal (PT)","6316.90","6466.00"
"24/02/2023 01:00 - 24/02/2023 02:00","Portugal (PT)","5717.30","5752.00"
"24/02/2023 02:00 - 24/02/2023 03:00","Portugal (PT)","5340.90","5348.00"
"24/02/2023 03:00 - 24/02/2023 04:00","Portugal (PT)","5092.10","5155.00"
"24/02/2023 04:00 - 24/02/2023 05:00","Portugal (PT)","4996.60","5056.00"
"24/02/2023 05:00 - 24/02/2023 06:00","Portugal (PT)","4964.70","5083.00"
"24/02/2023 06:00 - 24/02/2023 07:00","Portugal (PT)","5081.90","5175.00"
"24/02/2023 07:00 - 24/02/2023 08:00","Portugal (PT)","5544.20","5626.00"
"24/02/2023 08:00 - 24/02/2023 09:00","Portugal (PT)","6289.30","6366.00"
"24/02/2023 09:00 - 24/02/2023 10:00","Portugal (PT)","7116.40","7001.00"
"24/02/2023 10:00 - 24/02/2023 11:00","Portugal (PT)","7318.70","7070.00"
"24/02/2023 11:00 - 24/02/2023 12:00","Portugal (PT)","7224.70","6920.00"
"24/02/2023 12:00 - 24/02/2023 13:00","Portugal (PT)","7216.60","6958.00"
"24/02/2023 13:00 - 24/02/2023 14:00","Portugal (PT)","7066.10","6894.00"
"24/02/2023 14:00 - 24/02/2023 15:00","Portugal (PT)","6915.00","6747.00"
"24/02/2023 15:00 - 24/02/2023 16:00","Portugal (PT)","7063.60","6825.00"
"24/02/2023 16:00 - 24/02/2023 17:00","Portugal (PT)","7097.30","6670.00"
"24/02/2023 17:00 - 24/02/2023 18:00","Portugal (PT)","7022.30","6782.00"
"24/02/2023 18:00 - 24/02/2023 19:00","Portugal (PT)","7058.20","6956.00"
"24/02/2023 19:00 - 24/02/2023 20:00","Portugal (PT)","7571.20","7499.00"
"24/02/2023 20:00 - 24/02/2023 21:00","Portugal (PT)","8121.20","8111.00"
"24/02/2023 21:00 - 24/02/2023 22:00","Portugal (PT)","8040.60","8028.00"
"24/02/2023 22:00 - 24/02/2023 23:00","Portugal (PT)","7625.80","7628.00"
"24/02/2023 23:00 - 25/02/2023 00:00","Portugal (PT)","7144.70","7249.00"
"25/02/2023 00:00 - 25/02/2023 01:00","Portugal (PT)","6449.50","6369.00"
"25/02/2023 01:00 - 25/02/2023 02:00","Portugal (PT)","5847.70","5814.00"
"25/02/2023 02:00 - 25/02/2023 03:00","Portugal (PT)","5408.00","5387.00"
"25/02/2023 03:00 - 25/02/2023 04:00","Portugal (PT)","5117.40","5104.00"
"25/02/2023 04:00 - 25/02/2023 05:00","Portugal (PT)","4936.00","4979.00"
"25/02/2023 05:00 - 25/02/2023 06:00","Portugal (PT)","4876.00","4920.00"
"25/02/2023 06:00 - 25/02/2023 07:00","Portugal (PT)","4849.00","4911.00"
"25/02/2023 07:00 - 25/02/2023 08:00","Portugal (PT)","4931.70","5031.00"
"25/02/2023 08:00 - 25/02/2023 09:00","Portugal (PT)","5090.60","5288.00"
"25/02/2023 09:00 - 25/02/2023 10:00","Portugal (PT)","5542.70","5740.00"
"25/02/2023 10:00 - 25/02/2023 11:00","Portugal (PT)","6011.20","6029.00"
"25/02/2023 11:00 - 25/02/2023 12:00","Portugal (PT)","6292.40","6098.00"
"25/02/2023 12:00 - 25/02/2023 13:00","Portugal (PT)","6501.30","6149.00"
"25/02/2023 13:00 - 25/02/2023 14:00","Portugal (PT)","6632.80","6156.00"
"25/02/2023 14:00 - 25/02/2023 15:00","Portugal (PT)","6526.00","6014.00"
"25/02/2023 15:00 - 25/02/2023 16:00","Portugal (PT)","6466.30","5948.00"
"25/02/2023 16:00 - 25/02/2023 17:00","Portugal (PT)","6488.00","5990.00"
"25/02/2023 17:00 - 25/02/2023 18:00","Portugal (PT)","6482.50","6191.00"
"25/02/2023 18:00 - 25/02/2023 19:00","Portugal (PT)","6649.10","6652.00"
"25/02/2023 19:00 - 25/02/2023 20:00","Portugal (PT)","7148.20","7344.00"
"25/02/2023 20:00 - 25/02/2023 21:00","Portugal (PT)","7674.10","7659.00"
"25/02/2023 21:00 - 25/02/2023 22:00","Portugal (PT)","7644.70","7508.00"
"25/02/2023 22:00 - 25/02/2023 23:00","Portugal (PT)","7139.90","7038.00"
"25/02/2023 23:00 - 26/02/2023 00:00","Portugal (PT)","6645.70","6634.00"
"26/02/2023 00:00 - 26/02/2023 01:00","Portugal (PT)","6069.00","5874.00"
"26/02/2023 01:00 - 26/02/2023 02:00","Portugal (PT)","5500.30","5413.00"
"26/02/2023 02:00 - 26/02/2023 03:00","Portugal (PT)","5029.00","5074.00"
"26/02/2023 03:00 - 26/02/2023 04:00","Portugal (PT)","4727.50","4878.00"
"26/02/2023 04:00 - 26/02/2023 05:00","Portugal (PT)","4573.40","4774.00"
"26/02/2023 05:00 - 26/02/2023 06:00","Portugal (PT)","4500.50","4686.00"
"26/02/2023 06:00 - 26/02/2023 07:00","Portugal (PT)","4543.90","4705.00"
"26/02/2023 07:00 - 26/02/2023 08:00","Portugal (PT)","4564.30","4824.00"
"26/02/2023 08:00 - 26/02/2023 09:00","Portugal (PT)","4567.00","5007.00"
"26/02/2023 09:00 - 26/02/2023 10:00","Portugal (PT)","4865.90","5406.00"
"26/02/2023 10:00 - 26/02/2023 11:00","Portugal (PT)","5231.40","5805.00"
"26/02/2023 11:00 - 26/02/2023 12:00","Portugal (PT)","5522.80","6009.00"
"26/02/2023 12:00 - 26/02/2023 13:00","Portugal (PT)","5769.80","6175.00"
"26/02/2023 13:00 - 26/02/2023 14:00","Portugal (PT)","5876.50","6205.00"
"26/02/2023 14:00 - 26/02/2023 15:00","Portugal (PT)","5551.60","6088.00"
"26/02/2023 15:00 - 26/02/2023 16:00","Portugal (PT)","5360.70","5963.00"
"26/02/2023 16:00 - 26/02/2023 17:00","Portugal (PT)","5310.40","5929.00"
"26/02/2023 17:00 - 26/02/2023 18:00","Portugal (PT)","5367.00","5918.00"
"26/02/2023 18:00 - 26/02/2023 19:00","Portugal (PT)","5644.10","5936.00"
"26/02/2023 19:00 - 26/02/2023 20:00","Portugal (PT)","6365.70","6354.00"
"26/02/2023 20:00 - 26/02/2023 21:00","Portugal (PT)","7213.90","6787.00"
"26/02/2023 21:00 - 26/02/2023 22:00","Portugal (PT)","7312.00","6618.00"
"26/02/2023 22:00 - 26/02/2023 23:00","Portugal (PT)","6935.40","6187.00"
"26/02/2023 23:00 - 27/02/2023 00:00","Portugal (PT)","6454.90","5861.00"
"27/02/2023 00:00 - 27/02/2023 01:00","Portugal (PT)","5792.00","5841.00"
"27/02/2023 01:00 - 27/02/2023 02:00","Portugal (PT)","5289.10","5218.00"
"27/02/2023 02:00 - 27/02/2023 03:00","Portugal (PT)","4926.80","4918.00"
"27/02/2023 03:00 - 27/02/2023 04:00","Portugal (PT)","4710.30","4748.00"
"27/02/2023 04:00 - 27/02/2023 05:00","Portugal (PT)","4624.10","4681.00"
"27/02/2023 05:00 - 27/02/2023 06:00","Portugal (PT)","4613.80","4716.00"
"27/02/2023 06:00 - 27/02/2023 07:00","Portugal (PT)","4757.90","4941.00"
"27/02/2023 07:00 - 27/02/2023 08:00","Portugal (PT)","5205.60","5468.00"
"27/02/2023 08:00 - 27/02/2023 09:00","Portugal (PT)","5977.50","6259.00"
"27/02/2023 09:00 - 27/02/2023 10:00","Portugal (PT)","6878.00","7123.00"
"27/02/2023 10:00 - 27/02/2023 11:00","Portugal (PT)","7239.50","7399.00"
"27/02/2023 11:00 - 27/02/2023 12:00","Portugal (PT)","7253.30","7439.00"
"27/02/2023 12:00 - 27/02/2023 13:00","Portugal (PT)","7331.30","7443.00"
"27/02/2023 13:00 - 27/02/2023 14:00","Portugal (PT)","7087.20","7237.00"
"27/02/2023 14:00 - 27/02/2023 15:00","Portugal (PT)","6935.20","7157.00"
"27/02/2023 15:00 - 27/02/2023 16:00","Portugal (PT)","7078.70","7159.00"
"27/02/2023 16:00 - 27/02/2023 17:00","Portugal (PT)","7094.90","7063.00"
"27/02/2023 17:00 - 27/02/2023 18:00","Portugal (PT)","7114.70","7015.00"
"27/02/2023 18:00 - 27/02/2023 19:00","Portugal (PT)","7204.70","7140.00"
"27/02/2023 19:00 - 27/02/2023 20:00","Portugal (PT)","7858.00","7868.00"
"27/02/2023 20:00 - 27/02/2023 21:00","Portugal (PT)","8569.00","8378.00"
"27/02/2023 21:00 - 27/02/2023 22:00","Portugal (PT)","8536.90","8284.00"
"27/02/2023 22:00 - 27/02/2023 23:00","Portugal (PT)","8073.70","7809.00"
"27/02/2023 23:00 - 28/02/2023 00:00","Portugal (PT)","7420.40","7298.00"
"28/02/2023 00:00 - 28/02/2023 01:00","Portugal (PT)","6603.40","6705.00"
