"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/12/2024 13:00 - 03/12/2024 14:00","Portugal (PT)","6780.50","6807.00"
"03/12/2024 14:00 - 03/12/2024 15:00","Portugal (PT)","6849.40","6744.00"
"03/12/2024 15:00 - 03/12/2024 16:00","Portugal (PT)","7062.90","6945.00"
"03/12/2024 16:00 - 03/12/2024 17:00","Portugal (PT)","7091.20","7029.00"
"03/12/2024 17:00 - 03/12/2024 18:00","Portugal (PT)","7209.20","7135.00"
"03/12/2024 18:00 - 03/12/2024 19:00","Portugal (PT)","7546.40","7514.00"
"03/12/2024 19:00 - 03/12/2024 20:00","Portugal (PT)","7818.40","7789.00"
"03/12/2024 20:00 - 03/12/2024 21:00","Portugal (PT)","8012.30","7945.00"
"03/12/2024 21:00 - 03/12/2024 22:00","Portugal (PT)","7814.70","7752.00"
"03/12/2024 22:00 - 03/12/2024 23:00","Portugal (PT)","7323.50","7291.00"
"03/12/2024 23:00 - 04/12/2024 00:00","Portugal (PT)","6703.90","6753.00"
"04/12/2024 00:00 - 04/12/2024 01:00","Portugal (PT)","6067.80","6069.00"
"04/12/2024 01:00 - 04/12/2024 02:00","Portugal (PT)","5518.20","5491.00"
"04/12/2024 02:00 - 04/12/2024 03:00","Portugal (PT)","5147.90","5209.00"
"04/12/2024 03:00 - 04/12/2024 04:00","Portugal (PT)","4937.90","4985.00"
"04/12/2024 04:00 - 04/12/2024 05:00","Portugal (PT)","4831.00","4871.00"
"04/12/2024 05:00 - 04/12/2024 06:00","Portugal (PT)","4792.70","4840.00"
"04/12/2024 06:00 - 04/12/2024 07:00","Portugal (PT)","4844.60","4918.00"
"04/12/2024 07:00 - 04/12/2024 08:00","Portugal (PT)","5298.50","5370.00"
"04/12/2024 08:00 - 04/12/2024 09:00","Portugal (PT)","6023.10","6085.00"
"04/12/2024 09:00 - 04/12/2024 10:00","Portugal (PT)","6759.70","6882.00"
"04/12/2024 10:00 - 04/12/2024 11:00","Portugal (PT)","6918.60","7127.00"
"04/12/2024 11:00 - 04/12/2024 12:00","Portugal (PT)","6786.10","7066.00"
"04/12/2024 12:00 - 04/12/2024 13:00","Portugal (PT)","6787.70","7040.00"
"04/12/2024 13:00 - 04/12/2024 14:00","Portugal (PT)","6624.90","6891.00"
"04/12/2024 14:00 - 04/12/2024 15:00","Portugal (PT)","6541.20","6828.00"
"04/12/2024 15:00 - 04/12/2024 16:00","Portugal (PT)","6783.10","7018.00"
"04/12/2024 16:00 - 04/12/2024 17:00","Portugal (PT)","6903.50","7064.00"
"04/12/2024 17:00 - 04/12/2024 18:00","Portugal (PT)","7045.00","7181.00"
"04/12/2024 18:00 - 04/12/2024 19:00","Portugal (PT)","7407.00","7494.00"
"04/12/2024 19:00 - 04/12/2024 20:00","Portugal (PT)","7711.40","7767.00"
"04/12/2024 20:00 - 04/12/2024 21:00","Portugal (PT)","7902.40","7921.00"
"04/12/2024 21:00 - 04/12/2024 22:00","Portugal (PT)","7740.00","7724.00"
"04/12/2024 22:00 - 04/12/2024 23:00","Portugal (PT)","7299.50","7262.00"
"04/12/2024 23:00 - 05/12/2024 00:00","Portugal (PT)","6663.30","6713.00"
"05/12/2024 00:00 - 05/12/2024 01:00","Portugal (PT)","5927.60","6029.00"
"05/12/2024 01:00 - 05/12/2024 02:00","Portugal (PT)","5383.90","5398.00"
"05/12/2024 02:00 - 05/12/2024 03:00","Portugal (PT)","5038.20","5115.00"
"05/12/2024 03:00 - 05/12/2024 04:00","Portugal (PT)","4809.30","4896.00"
"05/12/2024 04:00 - 05/12/2024 05:00","Portugal (PT)","4702.60","4788.00"
"05/12/2024 05:00 - 05/12/2024 06:00","Portugal (PT)","4664.00","4759.00"
"05/12/2024 06:00 - 05/12/2024 07:00","Portugal (PT)","4784.90","4837.00"
"05/12/2024 07:00 - 05/12/2024 08:00","Portugal (PT)","5274.30","5294.00"
"05/12/2024 08:00 - 05/12/2024 09:00","Portugal (PT)","6028.50","6016.00"
"05/12/2024 09:00 - 05/12/2024 10:00","Portugal (PT)","6819.50","6810.00"
"05/12/2024 10:00 - 05/12/2024 11:00","Portugal (PT)","6981.00","7062.00"
"05/12/2024 11:00 - 05/12/2024 12:00","Portugal (PT)","6888.40","7013.00"
"05/12/2024 12:00 - 05/12/2024 13:00","Portugal (PT)","6936.60","7014.00"
"05/12/2024 13:00 - 05/12/2024 14:00","Portugal (PT)","6894.20","6882.00"
"05/12/2024 14:00 - 05/12/2024 15:00","Portugal (PT)","6921.90","6818.00"
"05/12/2024 15:00 - 05/12/2024 16:00","Portugal (PT)","7099.20","7000.00"
"05/12/2024 16:00 - 05/12/2024 17:00","Portugal (PT)","7128.90","7021.00"
"05/12/2024 17:00 - 05/12/2024 18:00","Portugal (PT)","7233.50","7134.00"
"05/12/2024 18:00 - 05/12/2024 19:00","Portugal (PT)","7597.30","7481.00"
"05/12/2024 19:00 - 05/12/2024 20:00","Portugal (PT)","7834.50","7751.00"
"05/12/2024 20:00 - 05/12/2024 21:00","Portugal (PT)","8009.00","7906.00"
"05/12/2024 21:00 - 05/12/2024 22:00","Portugal (PT)","7810.30","7708.00"
"05/12/2024 22:00 - 05/12/2024 23:00","Portugal (PT)","7354.40","7258.00"
"05/12/2024 23:00 - 06/12/2024 00:00","Portugal (PT)","6734.80","6701.00"
"06/12/2024 00:00 - 06/12/2024 01:00","Portugal (PT)","6076.00","6025.00"
"06/12/2024 01:00 - 06/12/2024 02:00","Portugal (PT)","5624.00","5425.00"
"06/12/2024 02:00 - 06/12/2024 03:00","Portugal (PT)","5265.50","5135.00"
"06/12/2024 03:00 - 06/12/2024 04:00","Portugal (PT)","5058.10","4910.00"
"06/12/2024 04:00 - 06/12/2024 05:00","Portugal (PT)","4954.10","4792.00"
"06/12/2024 05:00 - 06/12/2024 06:00","Portugal (PT)","4879.30","4764.00"
"06/12/2024 06:00 - 06/12/2024 07:00","Portugal (PT)","5015.20","4840.00"
"06/12/2024 07:00 - 06/12/2024 08:00","Portugal (PT)","5453.80","5286.00"
"06/12/2024 08:00 - 06/12/2024 09:00","Portugal (PT)","6176.90","6012.00"
"06/12/2024 09:00 - 06/12/2024 10:00","Portugal (PT)","6905.10","6802.00"
"06/12/2024 10:00 - 06/12/2024 11:00","Portugal (PT)","7177.30","7092.00"
"06/12/2024 11:00 - 06/12/2024 12:00","Portugal (PT)","7124.80","7066.00"
"06/12/2024 12:00 - 06/12/2024 13:00","Portugal (PT)","7195.40","7042.00"
"06/12/2024 13:00 - 06/12/2024 14:00","Portugal (PT)","7083.70","6873.00"
"06/12/2024 14:00 - 06/12/2024 15:00","Portugal (PT)","7024.60","6771.00"
"06/12/2024 15:00 - 06/12/2024 16:00","Portugal (PT)","7172.30","6922.00"
"06/12/2024 16:00 - 06/12/2024 17:00","Portugal (PT)","7194.40","6939.00"
"06/12/2024 17:00 - 06/12/2024 18:00","Portugal (PT)","7271.40","7050.00"
"06/12/2024 18:00 - 06/12/2024 19:00","Portugal (PT)","7427.40","7325.00"
"06/12/2024 19:00 - 06/12/2024 20:00","Portugal (PT)","7582.60","7586.00"
"06/12/2024 20:00 - 06/12/2024 21:00","Portugal (PT)","7641.30","7750.00"
"06/12/2024 21:00 - 06/12/2024 22:00","Portugal (PT)","7421.80","7537.00"
"06/12/2024 22:00 - 06/12/2024 23:00","Portugal (PT)","6951.80","7106.00"
"06/12/2024 23:00 - 07/12/2024 00:00","Portugal (PT)","6440.80","6557.00"
"07/12/2024 00:00 - 07/12/2024 01:00","Portugal (PT)","5968.90","5947.00"
"07/12/2024 01:00 - 07/12/2024 02:00","Portugal (PT)","5502.60","5371.00"
"07/12/2024 02:00 - 07/12/2024 03:00","Portugal (PT)","5149.80","5018.00"
"07/12/2024 03:00 - 07/12/2024 04:00","Portugal (PT)","4904.70","4798.00"
"07/12/2024 04:00 - 07/12/2024 05:00","Portugal (PT)","4775.10","4637.00"
"07/12/2024 05:00 - 07/12/2024 06:00","Portugal (PT)","4661.30","4584.00"
"07/12/2024 06:00 - 07/12/2024 07:00","Portugal (PT)","4694.50","4582.00"
"07/12/2024 07:00 - 07/12/2024 08:00","Portugal (PT)","4845.90","4738.00"
"07/12/2024 08:00 - 07/12/2024 09:00","Portugal (PT)","5093.50","5035.00"
"07/12/2024 09:00 - 07/12/2024 10:00","Portugal (PT)","5494.60","5421.00"
"07/12/2024 10:00 - 07/12/2024 11:00","Portugal (PT)","5823.50","5813.00"
"07/12/2024 11:00 - 07/12/2024 12:00","Portugal (PT)","5871.20","5920.00"
"07/12/2024 12:00 - 07/12/2024 13:00","Portugal (PT)","5926.10","5978.00"
"07/12/2024 13:00 - 07/12/2024 14:00","Portugal (PT)","5916.20","5996.00"
"07/12/2024 14:00 - 07/12/2024 15:00","Portugal (PT)","5732.80","5788.00"
"07/12/2024 15:00 - 07/12/2024 16:00","Portugal (PT)","5667.80","5774.00"
"07/12/2024 16:00 - 07/12/2024 17:00","Portugal (PT)","5767.30","5798.00"
"07/12/2024 17:00 - 07/12/2024 18:00","Portugal (PT)","5941.60","5964.00"
"07/12/2024 18:00 - 07/12/2024 19:00","Portugal (PT)","6581.30","6525.00"
"07/12/2024 19:00 - 07/12/2024 20:00","Portugal (PT)","6903.20","6923.00"
"07/12/2024 20:00 - 07/12/2024 21:00","Portugal (PT)","6914.50","7101.00"
"07/12/2024 21:00 - 07/12/2024 22:00","Portugal (PT)","6878.80","6963.00"
"07/12/2024 22:00 - 07/12/2024 23:00","Portugal (PT)","6472.80","6499.00"
"07/12/2024 23:00 - 08/12/2024 00:00","Portugal (PT)","6057.40","6038.00"
"08/12/2024 00:00 - 08/12/2024 01:00","Portugal (PT)","5614.80","5541.00"
"08/12/2024 01:00 - 08/12/2024 02:00","Portugal (PT)","5168.50","5152.00"
"08/12/2024 02:00 - 08/12/2024 03:00","Portugal (PT)","4836.30","4844.00"
"08/12/2024 03:00 - 08/12/2024 04:00","Portugal (PT)","4582.00","4560.00"
"08/12/2024 04:00 - 08/12/2024 05:00","Portugal (PT)","4450.80","4403.00"
"08/12/2024 05:00 - 08/12/2024 06:00","Portugal (PT)","4386.00","4321.00"
"08/12/2024 06:00 - 08/12/2024 07:00","Portugal (PT)","4407.70","4304.00"
"08/12/2024 07:00 - 08/12/2024 08:00","Portugal (PT)","4509.40","4404.00"
"08/12/2024 08:00 - 08/12/2024 09:00","Portugal (PT)","4594.20","4422.00"
"08/12/2024 09:00 - 08/12/2024 10:00","Portugal (PT)","4857.00","4699.00"
"08/12/2024 10:00 - 08/12/2024 11:00","Portugal (PT)","5172.50","5039.00"
"08/12/2024 11:00 - 08/12/2024 12:00","Portugal (PT)","5381.20","5241.00"
"08/12/2024 12:00 - 08/12/2024 13:00","Portugal (PT)","5516.90","5543.00"
"08/12/2024 13:00 - 08/12/2024 14:00","Portugal (PT)","5646.90","5779.00"
"08/12/2024 14:00 - 08/12/2024 15:00","Portugal (PT)","5479.50","5571.00"
"08/12/2024 15:00 - 08/12/2024 16:00","Portugal (PT)","5372.80","5450.00"
"08/12/2024 16:00 - 08/12/2024 17:00","Portugal (PT)","5413.10","5419.00"
"08/12/2024 17:00 - 08/12/2024 18:00","Portugal (PT)","5630.90","5553.00"
"08/12/2024 18:00 - 08/12/2024 19:00","Portugal (PT)","6278.60","6234.00"
"08/12/2024 19:00 - 08/12/2024 20:00","Portugal (PT)","6729.90","6717.00"
"08/12/2024 20:00 - 08/12/2024 21:00","Portugal (PT)","6939.70","6961.00"
"08/12/2024 21:00 - 08/12/2024 22:00","Portugal (PT)","7071.80","6908.00"
"08/12/2024 22:00 - 08/12/2024 23:00","Portugal (PT)","6751.40","6596.00"
"08/12/2024 23:00 - 09/12/2024 00:00","Portugal (PT)","6228.50","6157.00"
"09/12/2024 00:00 - 09/12/2024 01:00","Portugal (PT)","5666.50","5601.00"
"09/12/2024 01:00 - 09/12/2024 02:00","Portugal (PT)","5226.40","5160.00"
"09/12/2024 02:00 - 09/12/2024 03:00","Portugal (PT)","4867.70","4834.00"
"09/12/2024 03:00 - 09/12/2024 04:00","Portugal (PT)","4672.30","4635.00"
"09/12/2024 04:00 - 09/12/2024 05:00","Portugal (PT)","4581.90","4543.00"
"09/12/2024 05:00 - 09/12/2024 06:00","Portugal (PT)","4534.00","4502.00"
"09/12/2024 06:00 - 09/12/2024 07:00","Portugal (PT)","4703.50","4693.00"
"09/12/2024 07:00 - 09/12/2024 08:00","Portugal (PT)","5296.00","5223.00"
"09/12/2024 08:00 - 09/12/2024 09:00","Portugal (PT)","6191.50","6053.00"
"09/12/2024 09:00 - 09/12/2024 10:00","Portugal (PT)","7033.60","6907.00"
"09/12/2024 10:00 - 09/12/2024 11:00","Portugal (PT)","7349.50","7234.00"
"09/12/2024 11:00 - 09/12/2024 12:00","Portugal (PT)","7196.30","7165.00"
"09/12/2024 12:00 - 09/12/2024 13:00","Portugal (PT)","7130.20","7149.00"
"09/12/2024 13:00 - 09/12/2024 14:00","Portugal (PT)","6976.90","7009.00"
"09/12/2024 14:00 - 09/12/2024 15:00","Portugal (PT)","6890.20","6920.00"
"09/12/2024 15:00 - 09/12/2024 16:00","Portugal (PT)","7157.10","7157.00"
"09/12/2024 16:00 - 09/12/2024 17:00","Portugal (PT)","7308.00","7236.00"
"09/12/2024 17:00 - 09/12/2024 18:00","Portugal (PT)","7609.60","7414.00"
"09/12/2024 18:00 - 09/12/2024 19:00","Portugal (PT)","8118.30","7930.00"
"09/12/2024 19:00 - 09/12/2024 20:00","Portugal (PT)","8433.20","8252.00"
"09/12/2024 20:00 - 09/12/2024 21:00","Portugal (PT)","8635.90","8455.00"
"09/12/2024 21:00 - 09/12/2024 22:00","Portugal (PT)","8460.00","8277.00"
"09/12/2024 22:00 - 09/12/2024 23:00","Portugal (PT)","8122.90","7811.00"
"09/12/2024 23:00 - 10/12/2024 00:00","Portugal (PT)","7426.50","7189.00"
"10/12/2024 00:00 - 10/12/2024 01:00","Portugal (PT)","6606.90","6402.00"
"10/12/2024 01:00 - 10/12/2024 02:00","Portugal (PT)","5939.40","5764.00"
"10/12/2024 02:00 - 10/12/2024 03:00","Portugal (PT)","5521.70","5369.00"
"10/12/2024 03:00 - 10/12/2024 04:00","Portugal (PT)","5261.90","5092.00"
"10/12/2024 04:00 - 10/12/2024 05:00","Portugal (PT)","5147.50","4979.00"
"10/12/2024 05:00 - 10/12/2024 06:00","Portugal (PT)","5111.90","4930.00"
"10/12/2024 06:00 - 10/12/2024 07:00","Portugal (PT)","5232.20","5046.00"
"10/12/2024 07:00 - 10/12/2024 08:00","Portugal (PT)","5744.10","5514.00"
"10/12/2024 08:00 - 10/12/2024 09:00","Portugal (PT)","6616.70","6331.00"
"10/12/2024 09:00 - 10/12/2024 10:00","Portugal (PT)","7442.00","7177.00"
"10/12/2024 10:00 - 10/12/2024 11:00","Portugal (PT)","7644.40","7460.00"
"10/12/2024 11:00 - 10/12/2024 12:00","Portugal (PT)","7398.10","7338.00"
"10/12/2024 12:00 - 10/12/2024 13:00","Portugal (PT)","7318.30","7294.00"
"10/12/2024 13:00 - 10/12/2024 14:00","Portugal (PT)","7046.60","7118.00"
"10/12/2024 14:00 - 10/12/2024 15:00","Portugal (PT)","6972.20","6987.00"
"10/12/2024 15:00 - 10/12/2024 16:00","Portugal (PT)","7216.30","7209.00"
"10/12/2024 16:00 - 10/12/2024 17:00","Portugal (PT)","7388.70","7336.00"
"10/12/2024 17:00 - 10/12/2024 18:00","Portugal (PT)","7535.90","7540.00"
"10/12/2024 18:00 - 10/12/2024 19:00","Portugal (PT)","8051.50","8106.00"
"10/12/2024 19:00 - 10/12/2024 20:00","Portugal (PT)","8510.90","8482.00"
"10/12/2024 20:00 - 10/12/2024 21:00","Portugal (PT)","8840.90","8700.00"
"10/12/2024 21:00 - 10/12/2024 22:00","Portugal (PT)","8708.00","8529.00"
"10/12/2024 22:00 - 10/12/2024 23:00","Portugal (PT)","8219.60","8076.00"
"10/12/2024 23:00 - 11/12/2024 00:00","Portugal (PT)","7480.40","7454.00"
"11/12/2024 00:00 - 11/12/2024 01:00","Portugal (PT)","6598.30","6642.00"
"11/12/2024 01:00 - 11/12/2024 02:00","Portugal (PT)","5981.50","5925.00"
"11/12/2024 02:00 - 11/12/2024 03:00","Portugal (PT)","5540.80","5527.00"
"11/12/2024 03:00 - 11/12/2024 04:00","Portugal (PT)","5268.00","5245.00"
"11/12/2024 04:00 - 11/12/2024 05:00","Portugal (PT)","5134.90","5136.00"
"11/12/2024 05:00 - 11/12/2024 06:00","Portugal (PT)","5054.30","5100.00"
"11/12/2024 06:00 - 11/12/2024 07:00","Portugal (PT)","5197.80","5196.00"
"11/12/2024 07:00 - 11/12/2024 08:00","Portugal (PT)","5689.30","5677.00"
"11/12/2024 08:00 - 11/12/2024 09:00","Portugal (PT)","6582.20","6539.00"
"11/12/2024 09:00 - 11/12/2024 10:00","Portugal (PT)","7437.70","7403.00"
"11/12/2024 10:00 - 11/12/2024 11:00","Portugal (PT)","7623.80","7703.00"
"11/12/2024 11:00 - 11/12/2024 12:00","Portugal (PT)","7412.10","7613.00"
"11/12/2024 12:00 - 11/12/2024 13:00","Portugal (PT)","7362.60","7576.00"
"11/12/2024 13:00 - 11/12/2024 14:00","Portugal (PT)","7118.10","7394.00"
"11/12/2024 14:00 - 11/12/2024 15:00","Portugal (PT)","7042.60","7321.00"
"11/12/2024 15:00 - 11/12/2024 16:00","Portugal (PT)","7342.80","7579.00"
"11/12/2024 16:00 - 11/12/2024 17:00","Portugal (PT)","7502.20","7664.00"
"11/12/2024 17:00 - 11/12/2024 18:00","Portugal (PT)","7738.90","7820.00"
"11/12/2024 18:00 - 11/12/2024 19:00","Portugal (PT)","8234.50","8422.00"
"11/12/2024 19:00 - 11/12/2024 20:00","Portugal (PT)","8678.20","8801.00"
"11/12/2024 20:00 - 11/12/2024 21:00","Portugal (PT)","9005.30","9019.00"
"11/12/2024 21:00 - 11/12/2024 22:00","Portugal (PT)","8860.30","8856.00"
"11/12/2024 22:00 - 11/12/2024 23:00","Portugal (PT)","8350.60","8405.00"
"11/12/2024 23:00 - 12/12/2024 00:00","Portugal (PT)","7607.40","7750.00"
"12/12/2024 00:00 - 12/12/2024 01:00","Portugal (PT)","6782.10","6876.00"
"12/12/2024 01:00 - 12/12/2024 02:00","Portugal (PT)","6149.40","6124.00"
"12/12/2024 02:00 - 12/12/2024 03:00","Portugal (PT)","5685.50","5708.00"
"12/12/2024 03:00 - 12/12/2024 04:00","Portugal (PT)","5413.60","5390.00"
"12/12/2024 04:00 - 12/12/2024 05:00","Portugal (PT)","5268.50","5260.00"
"12/12/2024 05:00 - 12/12/2024 06:00","Portugal (PT)","5234.90","5209.00"
"12/12/2024 06:00 - 12/12/2024 07:00","Portugal (PT)","5327.70","5307.00"
"12/12/2024 07:00 - 12/12/2024 08:00","Portugal (PT)","5787.10","5801.00"
"12/12/2024 08:00 - 12/12/2024 09:00","Portugal (PT)","6715.50","6684.00"
"12/12/2024 09:00 - 12/12/2024 10:00","Portugal (PT)","7586.20","7572.00"
"12/12/2024 10:00 - 12/12/2024 11:00","Portugal (PT)","7773.10","7905.00"
"12/12/2024 11:00 - 12/12/2024 12:00","Portugal (PT)","7569.10","7810.00"
"12/12/2024 12:00 - 12/12/2024 13:00","Portugal (PT)","7491.10","7769.00"
"12/12/2024 13:00 - 12/12/2024 14:00","Portugal (PT)","7295.90","7555.00"
"12/12/2024 14:00 - 12/12/2024 15:00","Portugal (PT)","7222.70","7472.00"
"12/12/2024 15:00 - 12/12/2024 16:00","Portugal (PT)","7514.60","7715.00"
"12/12/2024 16:00 - 12/12/2024 17:00","Portugal (PT)","7684.90","7822.00"
"12/12/2024 17:00 - 12/12/2024 18:00","Portugal (PT)","7954.40","7981.00"
"12/12/2024 18:00 - 12/12/2024 19:00","Portugal (PT)","8356.00","8608.00"
"12/12/2024 19:00 - 12/12/2024 20:00","Portugal (PT)","8742.10","8954.00"
"12/12/2024 20:00 - 12/12/2024 21:00","Portugal (PT)","9019.10","9191.00"
"12/12/2024 21:00 - 12/12/2024 22:00","Portugal (PT)","8902.50","9031.00"
"12/12/2024 22:00 - 12/12/2024 23:00","Portugal (PT)","8431.10","8580.00"
"12/12/2024 23:00 - 13/12/2024 00:00","Portugal (PT)","7704.10","7892.00"
"13/12/2024 00:00 - 13/12/2024 01:00","Portugal (PT)","6801.30","6996.00"
"13/12/2024 01:00 - 13/12/2024 02:00","Portugal (PT)","6108.70","6173.00"
"13/12/2024 02:00 - 13/12/2024 03:00","Portugal (PT)","5646.90","5751.00"
"13/12/2024 03:00 - 13/12/2024 04:00","Portugal (PT)","5357.80","5428.00"
"13/12/2024 04:00 - 13/12/2024 05:00","Portugal (PT)","5230.00","5303.00"
"13/12/2024 05:00 - 13/12/2024 06:00","Portugal (PT)","5183.70","5252.00"
"13/12/2024 06:00 - 13/12/2024 07:00","Portugal (PT)","5259.80","5349.00"
"13/12/2024 07:00 - 13/12/2024 08:00","Portugal (PT)","5744.60","5827.00"
"13/12/2024 08:00 - 13/12/2024 09:00","Portugal (PT)","6638.50","6679.00"
"13/12/2024 09:00 - 13/12/2024 10:00","Portugal (PT)","7514.90","7570.00"
"13/12/2024 10:00 - 13/12/2024 11:00","Portugal (PT)","7849.30","7961.00"
"13/12/2024 11:00 - 13/12/2024 12:00","Portugal (PT)","7758.20","7917.00"
"13/12/2024 12:00 - 13/12/2024 13:00","Portugal (PT)","7771.00","7902.00"
"13/12/2024 13:00 - 13/12/2024 14:00","Portugal (PT)","7639.90","7718.00"
"13/12/2024 14:00 - 13/12/2024 15:00","Portugal (PT)","7456.90","7688.00"
"13/12/2024 15:00 - 13/12/2024 16:00","Portugal (PT)","7596.70","7891.00"
"13/12/2024 16:00 - 13/12/2024 17:00","Portugal (PT)","7668.80","7932.00"
"13/12/2024 17:00 - 13/12/2024 18:00","Portugal (PT)","7853.60","8057.00"
"13/12/2024 18:00 - 13/12/2024 19:00","Portugal (PT)","8276.60","8425.00"
"13/12/2024 19:00 - 13/12/2024 20:00","Portugal (PT)","8645.20","8706.00"
"13/12/2024 20:00 - 13/12/2024 21:00","Portugal (PT)","8820.80","8909.00"
"13/12/2024 21:00 - 13/12/2024 22:00","Portugal (PT)","8599.90","8720.00"
"13/12/2024 22:00 - 13/12/2024 23:00","Portugal (PT)","8117.70","8282.00"
"13/12/2024 23:00 - 14/12/2024 00:00","Portugal (PT)","7471.00","7614.00"
"14/12/2024 00:00 - 14/12/2024 01:00","Portugal (PT)","6787.70","6824.00"
"14/12/2024 01:00 - 14/12/2024 02:00","Portugal (PT)","6121.00","6101.00"
"14/12/2024 02:00 - 14/12/2024 03:00","Portugal (PT)","5626.80","5607.00"
"14/12/2024 03:00 - 14/12/2024 04:00","Portugal (PT)","5312.80","5278.00"
"14/12/2024 04:00 - 14/12/2024 05:00","Portugal (PT)","5103.10","5069.00"
"14/12/2024 05:00 - 14/12/2024 06:00","Portugal (PT)","5045.10","4978.00"
"14/12/2024 06:00 - 14/12/2024 07:00","Portugal (PT)","5081.20","4990.00"
"14/12/2024 07:00 - 14/12/2024 08:00","Portugal (PT)","5249.90","5137.00"
"14/12/2024 08:00 - 14/12/2024 09:00","Portugal (PT)","5516.50","5433.00"
"14/12/2024 09:00 - 14/12/2024 10:00","Portugal (PT)","5990.00","5888.00"
"14/12/2024 10:00 - 14/12/2024 11:00","Portugal (PT)","6346.40","6338.00"
"14/12/2024 11:00 - 14/12/2024 12:00","Portugal (PT)","6370.70","6486.00"
"14/12/2024 12:00 - 14/12/2024 13:00","Portugal (PT)","6347.00","6558.00"
"14/12/2024 13:00 - 14/12/2024 14:00","Portugal (PT)","6392.70","6637.00"
"14/12/2024 14:00 - 14/12/2024 15:00","Portugal (PT)","6243.30","6487.00"
"14/12/2024 15:00 - 14/12/2024 16:00","Portugal (PT)","6233.80","6426.00"
"14/12/2024 16:00 - 14/12/2024 17:00","Portugal (PT)","6260.20","6425.00"
"14/12/2024 17:00 - 14/12/2024 18:00","Portugal (PT)","6432.10","6565.00"
"14/12/2024 18:00 - 14/12/2024 19:00","Portugal (PT)","7094.10","7295.00"
"14/12/2024 19:00 - 14/12/2024 20:00","Portugal (PT)","7620.60","7733.00"
"14/12/2024 20:00 - 14/12/2024 21:00","Portugal (PT)","7793.30","7921.00"
"14/12/2024 21:00 - 14/12/2024 22:00","Portugal (PT)","7617.10","7787.00"
"14/12/2024 22:00 - 14/12/2024 23:00","Portugal (PT)","7278.50","7298.00"
"14/12/2024 23:00 - 15/12/2024 00:00","Portugal (PT)","6769.60","6801.00"
"15/12/2024 00:00 - 15/12/2024 01:00","Portugal (PT)","6299.70","6194.00"
"15/12/2024 01:00 - 15/12/2024 02:00","Portugal (PT)","5728.40","5583.00"
"15/12/2024 02:00 - 15/12/2024 03:00","Portugal (PT)","5296.90","5159.00"
"15/12/2024 03:00 - 15/12/2024 04:00","Portugal (PT)","4951.40","4808.00"
"15/12/2024 04:00 - 15/12/2024 05:00","Portugal (PT)","4767.20","4658.00"
"15/12/2024 05:00 - 15/12/2024 06:00","Portugal (PT)","4727.60","4562.00"
"15/12/2024 06:00 - 15/12/2024 07:00","Portugal (PT)","4734.30","4561.00"
"15/12/2024 07:00 - 15/12/2024 08:00","Portugal (PT)","4869.30","4694.00"
"15/12/2024 08:00 - 15/12/2024 09:00","Portugal (PT)","5041.00","4843.00"
"15/12/2024 09:00 - 15/12/2024 10:00","Portugal (PT)","5342.10","5131.00"
"15/12/2024 10:00 - 15/12/2024 11:00","Portugal (PT)","5786.30","5520.00"
"15/12/2024 11:00 - 15/12/2024 12:00","Portugal (PT)","6079.60","5720.00"
"15/12/2024 12:00 - 15/12/2024 13:00","Portugal (PT)","6254.70","5902.00"
"15/12/2024 13:00 - 15/12/2024 14:00","Portugal (PT)","6446.20","6003.00"
"15/12/2024 14:00 - 15/12/2024 15:00","Portugal (PT)","6272.30","5785.00"
"15/12/2024 15:00 - 15/12/2024 16:00","Portugal (PT)","6099.20","5690.00"
"15/12/2024 16:00 - 15/12/2024 17:00","Portugal (PT)","6087.60","5800.00"
"15/12/2024 17:00 - 15/12/2024 18:00","Portugal (PT)","6417.00","6016.00"
"15/12/2024 18:00 - 15/12/2024 19:00","Portugal (PT)","7126.70","6893.00"
"15/12/2024 19:00 - 15/12/2024 20:00","Portugal (PT)","7606.90","7417.00"
"15/12/2024 20:00 - 15/12/2024 21:00","Portugal (PT)","7885.70","7697.00"
"15/12/2024 21:00 - 15/12/2024 22:00","Portugal (PT)","7970.40","7652.00"
"15/12/2024 22:00 - 15/12/2024 23:00","Portugal (PT)","7566.60","7303.00"
"15/12/2024 23:00 - 16/12/2024 00:00","Portugal (PT)","7003.20","6791.00"
