Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Jan 20, 2023 9:00 PM;Jan 20, 2023 10:00 PM;166.37;162.39;166.37;166.37;166.37;175.89;155.30;148.13;166.37;157.11;157.11;176.45;150.77;-;181.01;165.01;158.78
Jan 20, 2023 10:00 PM;Jan 20, 2023 11:00 PM;163.10;158.29;163.10;163.10;163.10;169.36;153.65;148.59;162.98;151.00;151.00;175.02;140.34;-;178.84;162.98;155.03
Jan 20, 2023 11:00 PM;Jan 21, 2023 12:00 AM;147.55;142.94;152.95;147.55;147.55;155.25;147.55;142.98;142.76;138.08;108.13;160.68;128.84;-;174.99;174.99;127.19
Jan 21, 2023 12:00 AM;Jan 21, 2023 1:00 AM;144.13;141.59;156.36;144.13;144.13;161.80;152.20;139.34;135.09;123.40;123.01;157.77;120.27;-;166.21;167.17;113.75
Jan 21, 2023 1:00 AM;Jan 21, 2023 2:00 AM;140.06;135.37;151.67;140.06;140.06;156.90;147.86;135.72;129.71;109.99;109.99;155.06;112.05;-;165.08;171.00;99.68
Jan 21, 2023 2:00 AM;Jan 21, 2023 3:00 AM;140.19;133.04;142.98;140.19;140.19;144.88;142.22;135.58;137.64;104.99;104.99;149.46;120.32;-;158.47;183.52;98.99
Jan 21, 2023 3:00 AM;Jan 21, 2023 4:00 AM;133.74;126.60;136.56;133.74;133.74;138.44;135.88;129.86;129.77;97.57;97.57;144.65;114.81;-;150.00;178.76;93.95
Jan 21, 2023 4:00 AM;Jan 21, 2023 5:00 AM;131.24;126.01;133.96;131.24;131.24;136.06;132.91;127.44;131.18;103.04;103.04;142.94;113.03;-;145.01;174.93;92.37
Jan 21, 2023 5:00 AM;Jan 21, 2023 6:00 AM;132.06;126.02;136.36;132.06;132.06;139.35;134.84;128.23;132.06;98.75;98.75;141.61;112.16;-;139.35;174.46;97.89
Jan 21, 2023 6:00 AM;Jan 21, 2023 7:00 AM;130.47;123.85;132.50;130.47;130.47;134.68;131.50;126.69;130.35;102.71;80.14;148.80;114.02;-;166.21;169.81;95.27
Jan 21, 2023 7:00 AM;Jan 21, 2023 8:00 AM;140.25;133.68;141.69;140.25;140.25;143.47;140.77;136.18;137.66;107.65;96.38;156.96;129.24;-;173.27;173.27;114.86
Jan 21, 2023 8:00 AM;Jan 21, 2023 9:00 AM;152.48;148.94;157.54;152.48;152.48;160.00;155.26;147.21;146.00;115.58;142.84;168.59;140.41;-;173.27;151.75;140.86
Jan 21, 2023 9:00 AM;Jan 21, 2023 10:00 AM;171.66;165.71;173.33;171.66;171.66;173.33;171.84;166.34;171.66;110.09;167.54;174.79;170.59;-;176.07;175.81;169.58
Jan 21, 2023 10:00 AM;Jan 21, 2023 11:00 AM;170.01;163.00;171.80;170.01;170.01;172.39;170.01;164.57;170.01;111.07;161.29;170.73;161.11;-;176.07;176.07;154.87
Jan 21, 2023 11:00 AM;Jan 21, 2023 12:00 PM;156.94;153.27;162.74;156.94;156.94;162.74;156.94;151.92;156.94;112.19;151.92;164.09;152.64;-;172.13;172.13;147.31
Jan 21, 2023 12:00 PM;Jan 21, 2023 1:00 PM;147.91;145.29;155.10;147.91;147.91;154.19;147.91;142.89;147.91;112.20;142.89;156.07;143.22;-;166.21;166.21;139.24
Jan 21, 2023 1:00 PM;Jan 21, 2023 2:00 PM;137.02;136.33;148.19;137.02;137.02;148.19;137.02;133.05;137.02;112.00;131.06;146.54;132.49;-;165.21;165.21;125.21
Jan 21, 2023 2:00 PM;Jan 21, 2023 3:00 PM;136.58;135.58;142.29;136.58;136.58;142.01;136.58;132.21;136.58;115.58;131.22;149.98;131.75;-;166.21;156.95;127.15
Jan 21, 2023 3:00 PM;Jan 21, 2023 4:00 PM;135.90;135.08;135.90;135.90;135.90;135.90;135.90;132.64;135.90;116.64;132.64;152.61;135.90;-;167.21;135.90;135.90
Jan 21, 2023 4:00 PM;Jan 21, 2023 5:00 PM;144.22;143.07;144.22;144.22;144.22;144.22;144.22;139.77;144.22;125.14;140.76;158.60;144.22;-;172.22;144.22;144.22
Jan 21, 2023 5:00 PM;Jan 21, 2023 6:00 PM;173.92;169.16;173.92;173.92;173.92;173.92;173.92;168.87;173.92;124.02;173.92;176.50;173.92;-;185.72;173.92;173.92
Jan 21, 2023 6:00 PM;Jan 21, 2023 7:00 PM;178.89;173.48;179.88;178.89;178.89;179.42;179.62;173.35;179.00;121.89;174.60;183.82;178.93;-;190.00;179.01;178.96
Jan 21, 2023 7:00 PM;Jan 21, 2023 8:00 PM;143.52;152.68;179.34;143.52;140.08;182.17;159.41;139.72;150.41;114.29;140.08;184.84;145.58;-;190.00;151.41;147.98
Jan 21, 2023 8:00 PM;Jan 21, 2023 9:00 PM;138.53;148.15;180.00;138.53;134.51;167.51;165.88;134.51;143.92;114.53;134.51;175.44;140.29;-;176.07;144.56;142.06
Jan 21, 2023 9:00 PM;Jan 21, 2023 10:00 PM;136.04;140.69;162.33;136.04;129.34;165.76;147.74;132.09;136.41;113.99;129.34;163.27;131.24;-;172.13;172.13;123.65
Jan 21, 2023 10:00 PM;Jan 21, 2023 11:00 PM;131.88;134.86;159.11;131.88;107.87;162.71;143.86;128.05;132.14;124.71;107.87;158.48;126.76;-;170.00;170.00;118.54
Jan 21, 2023 11:00 PM;Jan 22, 2023 12:00 AM;117.76;123.01;152.75;117.76;89.92;157.44;132.58;117.76;118.39;108.91;89.92;156.23;111.44;-;165.04;165.74;101.30
Jan 22, 2023 12:00 AM;Jan 22, 2023 1:00 AM;127.60;130.29;175.40;127.60;79.40;167.43;140.00;123.90;137.01;115.54;79.40;168.98;118.54;-;168.80;167.43;105.63
Jan 22, 2023 1:00 AM;Jan 22, 2023 2:00 AM;119.01;125.25;165.50;119.01;79.17;159.70;122.94;119.01;145.03;109.65;79.17;167.65;110.90;-;162.85;109.25;104.32
Jan 22, 2023 2:00 AM;Jan 22, 2023 3:00 AM;116.77;123.49;164.89;116.77;73.06;162.76;127.00;116.77;143.97;107.56;73.06;163.94;108.66;-;162.76;104.16;102.88
Jan 22, 2023 3:00 AM;Jan 22, 2023 4:00 AM;118.35;119.81;148.08;118.35;71.45;151.54;130.99;118.35;139.06;106.30;71.45;154.52;107.85;-;151.54;119.89;97.83
Jan 22, 2023 4:00 AM;Jan 22, 2023 5:00 AM;122.12;118.43;150.00;122.12;70.01;140.76;122.12;118.58;139.05;107.63;70.01;152.15;110.28;-;151.22;137.70;95.78
Jan 22, 2023 5:00 AM;Jan 22, 2023 6:00 AM;117.79;117.15;153.48;117.79;62.59;139.04;121.68;117.79;139.04;110.90;62.59;151.44;112.28;-;150.12;105.11;107.21
Jan 22, 2023 6:00 AM;Jan 22, 2023 7:00 AM;127.60;120.40;142.00;127.60;61.42;151.18;132.39;123.92;137.07;111.82;61.42;162.93;112.60;-;162.80;151.18;98.52
Jan 22, 2023 7:00 AM;Jan 22, 2023 8:00 AM;127.60;120.46;145.29;127.60;64.92;143.70;127.60;123.88;125.55;114.77;64.92;168.97;117.81;-;183.32;183.32;102.37
Jan 22, 2023 8:00 AM;Jan 22, 2023 9:00 AM;137.51;131.03;147.03;137.51;86.01;148.06;139.90;133.53;135.61;127.77;86.01;169.95;129.93;-;179.80;179.80;118.10
Jan 22, 2023 9:00 AM;Jan 22, 2023 10:00 AM;145.82;144.73;157.42;145.82;120.99;159.30;150.71;138.77;145.28;138.68;120.99;173.65;140.40;-;184.58;178.77;131.76
Jan 22, 2023 10:00 AM;Jan 22, 2023 11:00 AM;151.28;154.48;187.66;151.28;137.64;176.15;146.40;141.72;153.82;145.78;137.64;173.47;147.72;-;184.89;184.89;140.47
Jan 22, 2023 11:00 AM;Jan 22, 2023 12:00 PM;161.75;154.26;174.56;153.10;124.39;172.41;153.10;148.19;161.63;155.42;124.39;172.69;156.98;-;184.89;190.77;149.13
Jan 22, 2023 12:00 PM;Jan 22, 2023 1:00 PM;161.55;150.77;184.79;146.30;108.59;175.74;146.30;140.58;162.96;157.11;108.59;168.97;158.54;-;186.20;186.20;152.65
Jan 22, 2023 1:00 PM;Jan 22, 2023 2:00 PM;150.00;145.06;156.84;150.00;119.98;156.72;150.00;138.89;150.00;142.98;119.98;165.44;144.78;-;184.48;184.48;135.10
Jan 22, 2023 2:00 PM;Jan 22, 2023 3:00 PM;154.90;154.14;159.38;154.90;151.19;159.38;154.90;139.78;154.90;151.67;151.19;165.73;152.53;-;179.02;172.06;148.01
Jan 22, 2023 3:00 PM;Jan 22, 2023 4:00 PM;157.49;157.29;160.00;157.49;153.71;160.75;157.49;152.28;157.49;154.22;153.71;167.97;155.11;-;190.00;175.44;150.31
Jan 22, 2023 4:00 PM;Jan 22, 2023 5:00 PM;171.03;170.43;171.03;171.03;171.03;171.03;171.03;165.73;171.03;165.64;171.03;175.10;171.03;-;193.66;171.03;171.03
Jan 22, 2023 5:00 PM;Jan 22, 2023 6:00 PM;191.99;190.11;191.99;191.99;191.99;191.99;191.99;186.04;191.99;178.78;191.99;190.46;191.99;-;215.72;191.99;191.99
Jan 22, 2023 6:00 PM;Jan 22, 2023 7:00 PM;202.07;198.46;210.01;202.07;202.07;209.16;203.66;195.81;195.54;168.35;199.13;199.09;198.15;-;236.67;200.24;198.63
Jan 22, 2023 7:00 PM;Jan 22, 2023 8:00 PM;199.19;196.19;210.01;199.17;199.17;206.32;197.58;191.26;194.90;161.54;199.17;199.84;199.13;-;240.00;199.45;198.92
Jan 22, 2023 8:00 PM;Jan 22, 2023 9:00 PM;179.01;178.29;204.07;174.71;174.71;193.27;170.87;144.48;182.23;165.87;174.71;195.90;180.35;-;217.51;182.57;181.11
Jan 22, 2023 9:00 PM;Jan 22, 2023 10:00 PM;170.77;167.17;187.80;166.40;166.40;182.11;166.40;139.69;171.62;135.90;165.25;190.57;166.73;-;204.01;197.77;159.78
Jan 22, 2023 10:00 PM;Jan 22, 2023 11:00 PM;162.86;163.09;183.96;157.35;157.35;176.57;157.25;137.47;164.22;157.35;157.35;186.13;158.96;-;190.88;190.88;151.95
Jan 22, 2023 11:00 PM;Jan 23, 2023 12:00 AM;153.56;153.18;173.93;148.30;148.30;167.15;148.30;136.42;154.63;135.65;146.97;176.54;148.79;-;184.00;185.66;140.52
Jan 23, 2023 12:00 AM;Jan 23, 2023 1:00 AM;148.96;146.64;150.80;148.96;148.96;151.81;149.24;136.29;148.93;150.87;108.55;168.63;150.00;-;164.80;145.17;153.75
Jan 23, 2023 1:00 AM;Jan 23, 2023 2:00 AM;149.00;148.81;160.14;149.00;149.00;164.80;149.00;134.89;149.97;147.04;124.13;166.76;142.23;-;164.80;143.68;151.77
Jan 23, 2023 2:00 AM;Jan 23, 2023 3:00 AM;148.40;146.99;160.89;148.40;148.40;166.20;148.40;134.22;150.61;152.14;91.16;165.62;150.83;-;166.20;144.85;157.82
Jan 23, 2023 3:00 AM;Jan 23, 2023 4:00 AM;147.59;145.46;152.47;147.59;147.59;154.50;147.59;134.42;148.00;150.59;108.50;159.53;149.32;-;154.50;142.42;155.24
Jan 23, 2023 4:00 AM;Jan 23, 2023 5:00 AM;149.88;149.32;151.13;149.88;149.88;150.12;148.30;134.89;149.28;152.44;146.28;159.15;151.21;-;151.90;143.91;156.34
Jan 23, 2023 5:00 AM;Jan 23, 2023 6:00 AM;150.32;150.54;155.41;150.32;150.32;152.68;144.90;137.97;150.53;148.63;146.71;166.71;151.72;-;165.90;145.83;156.12
Jan 23, 2023 6:00 AM;Jan 23, 2023 7:00 AM;189.96;185.44;189.90;189.96;189.96;189.90;189.90;139.42;189.90;190.40;189.96;190.32;190.18;-;189.90;188.96;190.97
Jan 23, 2023 7:00 AM;Jan 23, 2023 8:00 AM;226.54;222.53;226.54;226.54;226.54;226.54;226.54;219.52;226.54;191.10;226.54;224.89;226.55;-;225.98;226.51;226.58
Jan 23, 2023 8:00 AM;Jan 23, 2023 9:00 AM;257.92;251.56;257.90;257.92;257.92;257.87;257.91;249.92;257.87;209.74;251.73;250.34;258.03;-;257.87;257.40;258.43
Jan 23, 2023 9:00 AM;Jan 23, 2023 10:00 AM;270.22;261.49;270.13;270.22;270.22;270.00;270.20;261.85;270.00;209.97;263.74;249.30;270.71;-;270.00;267.73;272.61
Jan 23, 2023 10:00 AM;Jan 23, 2023 11:00 AM;249.94;244.04;249.80;249.94;249.94;249.60;249.90;242.19;249.74;209.26;243.94;239.61;250.56;-;249.60;246.03;253.36
Jan 23, 2023 11:00 AM;Jan 23, 2023 12:00 PM;230.23;227.17;230.14;230.23;230.23;230.01;230.20;223.10;230.01;203.31;224.71;236.24;230.69;-;230.01;227.65;232.66
Jan 23, 2023 12:00 PM;Jan 23, 2023 1:00 PM;220.95;218.27;220.88;220.95;220.95;220.77;220.93;214.10;220.77;202.71;215.65;221.86;221.39;-;220.77;219.01;223.00
Jan 23, 2023 1:00 PM;Jan 23, 2023 2:00 PM;219.18;216.19;219.10;219.18;219.18;218.99;219.16;212.38;218.88;202.17;213.92;215.49;219.60;-;218.99;217.09;221.17
Jan 23, 2023 2:00 PM;Jan 23, 2023 3:00 PM;219.69;216.87;219.62;219.69;219.69;219.53;219.67;212.64;219.51;201.72;214.42;219.07;220.06;-;219.53;217.88;221.44
Jan 23, 2023 3:00 PM;Jan 23, 2023 4:00 PM;218.99;216.96;218.99;218.99;218.99;218.99;218.99;211.98;218.99;198.48;218.99;224.17;218.99;-;218.99;218.99;218.99
Jan 23, 2023 4:00 PM;Jan 23, 2023 5:00 PM;224.58;221.63;224.58;224.58;224.58;224.58;224.58;217.62;224.58;203.28;219.19;225.80;224.58;-;224.58;224.58;224.58
Jan 23, 2023 5:00 PM;Jan 23, 2023 6:00 PM;248.90;243.08;248.90;248.90;248.90;248.90;248.90;241.19;248.90;202.61;242.93;244.82;248.90;-;248.90;248.90;248.90
Jan 23, 2023 6:00 PM;Jan 23, 2023 7:00 PM;248.07;243.03;248.07;248.07;248.07;248.07;248.07;239.88;248.07;202.60;242.12;252.26;248.07;-;248.07;248.07;248.07
Jan 23, 2023 7:00 PM;Jan 23, 2023 8:00 PM;223.19;217.09;223.19;223.19;223.19;223.19;223.19;172.43;223.19;193.90;217.83;241.55;223.19;-;223.19;223.19;223.19
Jan 23, 2023 8:00 PM;Jan 23, 2023 9:00 PM;203.53;197.82;206.15;203.53;203.53;205.00;201.39;139.50;203.91;194.00;198.65;216.62;203.72;-;205.00;203.91;203.80
Jan 23, 2023 9:00 PM;Jan 23, 2023 10:00 PM;184.01;179.99;184.01;184.01;184.01;183.89;183.95;138.70;183.75;175.16;179.60;198.46;184.39;-;192.51;182.12;185.81
Jan 23, 2023 10:00 PM;Jan 23, 2023 11:00 PM;172.09;170.97;177.92;172.09;172.09;175.47;167.60;136.44;172.27;168.79;167.96;197.78;172.24;-;190.33;170.71;174.32
Jan 23, 2023 11:00 PM;Jan 24, 2023 12:00 AM;163.48;151.58;170.22;157.01;157.01;166.81;157.01;134.10;163.60;147.51;70.06;178.87;165.20;-;180.32;157.82;171.46
Jan 24, 2023 12:00 AM;Jan 24, 2023 1:00 AM;164.85;162.40;164.85;164.85;164.85;164.85;164.85;137.67;164.85;164.85;160.89;169.03;164.85;-;174.52;164.85;164.85
Jan 24, 2023 1:00 AM;Jan 24, 2023 2:00 AM;160.07;158.02;160.06;160.05;160.05;160.03;160.05;135.19;160.00;160.26;156.23;166.15;160.15;-;162.84;159.63;160.52
Jan 24, 2023 2:00 AM;Jan 24, 2023 3:00 AM;154.79;151.90;164.10;145.90;145.90;159.72;145.90;132.64;155.32;157.41;140.75;166.97;156.30;-;161.56;151.31;160.58
Jan 24, 2023 3:00 AM;Jan 24, 2023 4:00 AM;149.05;145.36;155.80;142.40;142.40;152.51;142.40;131.64;149.32;156.58;110.07;165.51;150.36;-;161.93;145.56;154.27
Jan 24, 2023 4:00 AM;Jan 24, 2023 5:00 AM;153.65;148.36;153.64;153.62;153.62;153.60;153.62;131.93;153.55;159.40;99.59;165.63;153.75;-;162.12;153.05;154.23
Jan 24, 2023 5:00 AM;Jan 24, 2023 6:00 AM;163.34;155.87;169.96;156.70;156.70;166.96;156.70;137.25;164.09;165.92;108.29;168.00;164.04;-;171.05;163.10;165.17
Jan 24, 2023 6:00 AM;Jan 24, 2023 7:00 AM;183.61;179.87;183.61;183.61;183.61;183.61;183.61;138.49;183.61;183.61;179.20;192.02;183.61;-;183.61;183.61;183.61
Jan 24, 2023 7:00 AM;Jan 24, 2023 8:00 AM;210.08;203.97;210.06;210.08;210.08;210.00;210.06;140.98;210.08;201.22;205.04;226.02;210.08;-;210.00;208.90;214.69
Jan 24, 2023 8:00 AM;Jan 24, 2023 9:00 AM;251.10;245.50;251.10;251.10;251.10;251.10;251.10;243.32;251.10;205.69;245.07;248.71;251.10;-;251.10;249.67;256.86
Jan 24, 2023 9:00 AM;Jan 24, 2023 10:00 AM;256.43;250.09;256.43;256.43;256.43;256.43;256.43;248.22;256.43;205.56;250.27;251.92;256.43;-;256.43;250.63;264.07
Jan 24, 2023 10:00 AM;Jan 24, 2023 11:00 AM;238.66;234.08;238.65;238.66;238.66;238.61;238.66;231.02;238.00;202.45;232.93;238.57;238.66;-;238.00;238.00;241.86
Jan 24, 2023 11:00 AM;Jan 24, 2023 12:00 PM;229.98;225.54;229.96;229.96;229.96;229.96;229.96;222.85;229.98;202.81;224.46;221.09;229.98;-;227.26;227.26;234.71
Jan 24, 2023 12:00 PM;Jan 24, 2023 1:00 PM;217.92;214.85;217.85;217.85;217.85;217.75;217.85;211.16;217.92;202.47;212.69;211.99;217.92;-;213.51;213.51;221.82
Jan 24, 2023 1:00 PM;Jan 24, 2023 2:00 PM;206.05;205.02;205.99;205.99;205.99;205.86;205.99;199.40;206.05;202.77;201.11;210.03;206.05;-;203.53;203.53;209.71
Jan 24, 2023 2:00 PM;Jan 24, 2023 3:00 PM;215.28;212.44;215.28;215.28;215.28;215.27;215.28;208.61;215.28;202.33;210.11;208.45;215.64;-;215.27;215.27;218.56
Jan 24, 2023 3:00 PM;Jan 24, 2023 4:00 PM;217.98;214.87;217.98;217.98;217.98;217.97;217.98;210.79;217.98;202.46;212.75;211.63;218.12;-;217.97;217.95;219.47
Jan 24, 2023 4:00 PM;Jan 24, 2023 5:00 PM;224.58;220.92;224.58;224.58;224.58;224.58;224.58;217.39;224.58;203.34;219.19;218.18;224.58;-;224.58;224.58;224.58
Jan 24, 2023 5:00 PM;Jan 24, 2023 6:00 PM;250.00;243.68;250.00;250.00;250.00;250.00;250.00;242.00;250.00;202.54;244.00;241.94;250.00;-;250.00;250.00;250.00
Jan 24, 2023 6:00 PM;Jan 24, 2023 7:00 PM;250.00;235.26;250.00;250.00;250.00;250.00;250.00;146.33;250.00;202.33;244.00;245.21;250.00;-;250.00;250.00;250.00
Jan 24, 2023 7:00 PM;Jan 24, 2023 8:00 PM;231.15;217.87;231.15;231.14;231.14;231.15;231.14;139.40;231.13;202.27;206.00;230.66;231.42;-;229.99;228.34;234.79
Jan 24, 2023 8:00 PM;Jan 24, 2023 9:00 PM;214.02;203.34;218.08;207.29;207.29;218.08;207.29;138.37;214.02;190.90;207.29;213.47;214.62;-;214.02;208.01;221.89
Jan 24, 2023 9:00 PM;Jan 24, 2023 10:00 PM;187.37;172.00;188.88;175.45;175.45;190.53;182.75;137.06;187.56;175.86;99.59;189.96;188.91;-;190.53;182.58;194.55
Jan 24, 2023 10:00 PM;Jan 24, 2023 11:00 PM;172.43;151.62;193.06;137.53;137.53;185.70;149.90;131.73;174.57;170.64;25.05;186.17;175.89;-;185.70;166.46;185.34
Jan 24, 2023 11:00 PM;Jan 25, 2023 12:00 AM;162.24;142.12;175.00;128.70;128.70;173.67;147.34;124.97;162.68;163.27;20.70;176.08;162.24;-;178.83;172.00;166.12
Jan 25, 2023 12:00 AM;Jan 25, 2023 1:00 AM;149.17;131.57;153.71;124.72;124.72;157.52;138.20;121.10;150.41;152.86;13.55;159.09;151.36;-;160.04;145.23;156.98
Jan 25, 2023 1:00 AM;Jan 25, 2023 2:00 AM;150.83;129.79;152.72;120.25;120.25;155.31;146.18;116.76;149.47;152.29;9.00;155.07;150.43;-;156.38;156.38;154.64
Jan 25, 2023 2:00 AM;Jan 25, 2023 3:00 AM;150.71;129.06;156.75;118.41;118.41;154.26;145.26;114.97;148.16;156.24;4.58;152.04;150.56;-;154.26;154.26;158.17
Jan 25, 2023 3:00 AM;Jan 25, 2023 4:00 AM;147.57;126.78;148.77;116.66;116.66;148.42;146.70;113.28;144.44;157.70;4.10;150.86;147.02;-;150.86;150.86;154.09
Jan 25, 2023 4:00 AM;Jan 25, 2023 5:00 AM;146.70;126.97;146.87;116.85;116.85;147.02;146.80;113.46;144.10;160.62;6.08;152.00;145.98;-;150.45;150.45;152.19
Jan 25, 2023 5:00 AM;Jan 25, 2023 6:00 AM;150.85;130.50;150.94;120.89;120.89;151.03;150.90;117.38;150.60;150.53;11.18;160.63;150.48;-;160.60;152.88;150.37
Jan 25, 2023 6:00 AM;Jan 25, 2023 7:00 AM;170.60;148.54;181.34;125.27;125.27;176.65;160.00;121.64;172.05;171.24;52.11;176.98;171.37;-;176.65;172.13;171.69
Jan 25, 2023 7:00 AM;Jan 25, 2023 8:00 AM;200.09;185.69;204.11;163.99;163.99;203.29;195.46;159.23;200.90;185.20;163.99;201.92;200.56;-;203.29;200.94;200.71
Jan 25, 2023 8:00 AM;Jan 25, 2023 9:00 AM;225.04;199.85;225.04;165.60;165.60;225.04;225.04;160.80;225.04;199.42;153.65;228.06;225.04;-;225.04;225.04;225.04
Jan 25, 2023 9:00 AM;Jan 25, 2023 10:00 AM;225.00;196.71;225.00;154.77;154.77;225.00;225.00;150.28;225.00;195.78;154.77;228.40;225.00;-;225.00;225.00;225.00
Jan 25, 2023 10:00 AM;Jan 25, 2023 11:00 AM;212.42;184.31;212.42;140.67;140.67;212.42;212.42;136.59;212.42;192.05;140.67;214.67;212.42;-;212.42;212.42;212.42
Jan 25, 2023 11:00 AM;Jan 25, 2023 12:00 PM;200.98;175.14;200.98;133.96;133.96;200.98;200.98;130.07;200.98;189.82;130.92;202.96;200.98;-;200.98;200.98;200.98
Jan 25, 2023 12:00 PM;Jan 25, 2023 1:00 PM;193.20;170.53;193.20;131.19;131.19;193.20;193.20;127.39;193.20;193.20;131.19;195.70;193.20;-;193.20;193.20;193.20
Jan 25, 2023 1:00 PM;Jan 25, 2023 2:00 PM;185.20;165.62;185.20;130.85;130.85;185.20;185.20;127.05;185.20;185.20;130.85;190.99;185.20;-;185.20;185.20;185.20
Jan 25, 2023 2:00 PM;Jan 25, 2023 3:00 PM;191.70;169.11;192.54;130.50;130.50;192.51;190.80;126.72;191.90;191.80;130.50;190.64;191.83;-;192.51;191.92;191.86
Jan 25, 2023 3:00 PM;Jan 25, 2023 4:00 PM;197.30;167.59;197.30;118.26;118.26;197.30;197.30;118.26;197.30;193.01;118.26;190.89;197.30;-;197.30;197.30;197.30
Jan 25, 2023 4:00 PM;Jan 25, 2023 5:00 PM;199.19;174.38;199.19;133.35;133.35;199.19;199.19;129.24;199.19;197.96;133.35;194.95;199.19;-;199.19;199.19;199.19
Jan 25, 2023 5:00 PM;Jan 25, 2023 6:00 PM;206.35;182.12;206.37;143.81;143.81;206.42;206.35;136.46;206.67;196.72;143.81;206.42;206.49;-;207.00;207.00;207.45
Jan 25, 2023 6:00 PM;Jan 25, 2023 7:00 PM;208.62;181.09;212.66;139.52;139.52;215.19;200.10;135.47;211.61;195.82;125.45;206.72;209.95;-;215.19;213.11;214.63
Jan 25, 2023 7:00 PM;Jan 25, 2023 8:00 PM;193.21;171.16;203.78;131.38;131.38;210.34;170.41;127.57;198.98;189.07;125.20;198.67;195.97;-;210.34;200.65;201.50
Jan 25, 2023 8:00 PM;Jan 25, 2023 9:00 PM;174.29;160.75;185.20;150.00;150.00;192.28;150.00;129.20;178.99;176.26;93.73;185.90;176.64;-;192.28;178.97;177.62
Jan 25, 2023 9:00 PM;Jan 25, 2023 10:00 PM;165.95;145.39;181.59;144.30;100.81;180.07;144.30;125.06;169.42;167.48;45.02;173.44;167.79;-;180.07;169.60;168.55
Jan 25, 2023 10:00 PM;Jan 25, 2023 11:00 PM;163.61;142.37;177.18;145.08;100.78;175.61;145.08;125.08;166.50;164.85;31.21;169.57;165.12;-;175.61;166.66;165.76
Jan 25, 2023 11:00 PM;Jan 26, 2023 12:00 AM;153.23;131.40;160.66;135.00;62.07;167.00;135.00;121.35;156.63;154.65;30.01;168.03;154.95;-;167.00;156.72;155.70
Jan 26, 2023 12:00 AM;Jan 26, 2023 1:00 AM;150.00;129.08;150.00;150.00;62.09;150.00;150.00;111.88;150.00;150.00;38.82;157.04;150.00;-;154.70;150.00;150.00
Jan 26, 2023 1:00 AM;Jan 26, 2023 2:00 AM;140.33;122.67;152.17;129.38;50.16;148.57;129.38;110.04;142.34;141.17;50.16;154.64;141.35;-;148.57;142.40;141.79
Jan 26, 2023 2:00 AM;Jan 26, 2023 3:00 AM;137.13;124.48;148.06;128.48;70.06;143.19;128.48;108.00;138.61;144.44;70.06;152.01;137.88;-;143.19;138.65;138.20
Jan 26, 2023 3:00 AM;Jan 26, 2023 4:00 AM;134.63;128.18;144.36;126.61;100.38;139.98;126.61;107.04;136.01;138.56;100.38;154.74;135.34;-;143.19;136.04;135.64
Jan 26, 2023 4:00 AM;Jan 26, 2023 5:00 AM;136.01;132.28;135.80;128.94;120.89;135.85;128.94;109.80;135.95;149.92;120.89;152.06;136.00;-;142.80;135.96;135.98
Jan 26, 2023 5:00 AM;Jan 26, 2023 6:00 AM;143.85;132.88;142.27;124.00;124.00;143.82;124.00;113.52;143.85;142.32;106.56;154.33;143.01;-;149.99;143.50;143.15
Jan 26, 2023 6:00 AM;Jan 26, 2023 7:00 AM;165.68;158.54;165.31;160.39;160.39;165.38;160.39;111.62;165.46;165.55;160.39;163.56;165.53;-;166.85;165.48;165.51
Jan 26, 2023 7:00 AM;Jan 26, 2023 8:00 AM;186.98;179.84;186.83;182.49;182.49;186.83;182.49;126.94;186.81;186.88;182.49;187.10;186.86;-;186.83;186.83;186.85
Jan 26, 2023 8:00 AM;Jan 26, 2023 9:00 AM;198.95;193.35;198.95;198.95;198.95;198.95;198.95;130.21;198.95;198.85;198.95;206.14;198.95;-;198.95;198.95;198.95
Jan 26, 2023 9:00 AM;Jan 26, 2023 10:00 AM;202.91;195.32;206.06;199.06;199.06;205.51;199.06;129.61;203.58;197.55;199.06;206.64;203.29;-;205.51;203.61;203.42
Jan 26, 2023 10:00 AM;Jan 26, 2023 11:00 AM;197.11;189.83;200.00;192.38;192.38;198.75;192.38;131.22;197.47;194.97;192.38;198.86;197.30;-;198.75;197.49;197.38
Jan 26, 2023 11:00 AM;Jan 26, 2023 12:00 PM;194.23;184.19;209.96;178.00;189.57;205.43;140.10;131.21;196.96;195.48;189.57;193.98;195.84;-;205.43;197.17;196.36
Jan 26, 2023 12:00 PM;Jan 26, 2023 1:00 PM;187.19;170.06;183.25;136.44;180.53;184.93;136.44;131.68;194.22;180.53;180.53;182.43;179.64;-;184.93;193.88;190.58
