Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Aug 13, 2022 1:00 PM;Aug 13, 2022 2:00 PM;57,472.58;37,116.75;144.25;2,981.00;33,991.50;20,355.83
Aug 13, 2022 2:00 PM;Aug 13, 2022 3:00 PM;55,112.46;35,297.75;166.75;3,346.75;31,784.25;19,814.71
Aug 13, 2022 3:00 PM;Aug 13, 2022 4:00 PM;52,400.09;31,973.00;221.25;3,671.25;28,080.50;20,427.09
Aug 13, 2022 4:00 PM;Aug 13, 2022 5:00 PM;49,043.77;27,330.50;318.00;4,121.75;22,890.75;21,713.27
Aug 13, 2022 5:00 PM;Aug 13, 2022 6:00 PM;46,909.52;21,132.75;419.75;4,673.00;16,040.00;25,776.77
Aug 13, 2022 6:00 PM;Aug 13, 2022 7:00 PM;45,638.13;14,360.00;506.25;5,209.25;8,644.50;31,278.13
Aug 13, 2022 7:00 PM;Aug 13, 2022 8:00 PM;43,804.60;9,261.75;636.00;5,803.00;2,822.75;34,542.85
Aug 13, 2022 8:00 PM;Aug 13, 2022 9:00 PM;43,648.04;7,681.75;822.00;6,450.75;409.00;35,966.29
Aug 13, 2022 9:00 PM;Aug 13, 2022 10:00 PM;42,462.04;8,253.00;1,079.50;7,173.50;0.00;34,209.04
Aug 13, 2022 10:00 PM;Aug 13, 2022 11:00 PM;40,785.13;8,796.50;1,407.25;7,389.25;0.00;31,988.63
Aug 13, 2022 11:00 PM;Aug 14, 2022 12:00 AM;36,762.55;8,843.00;1,709.25;7,133.75;0.00;27,919.55
Aug 14, 2022 12:00 AM;Aug 14, 2022 1:00 AM;35,305.53;9,222.50;2,628.00;6,594.50;0.00;26,083.03
Aug 14, 2022 1:00 AM;Aug 14, 2022 2:00 AM;33,762.07;8,150.75;2,319.50;5,831.25;0.00;25,611.32
Aug 14, 2022 2:00 AM;Aug 14, 2022 3:00 AM;33,304.27;7,497.50;2,013.50;5,484.00;0.00;25,806.77
Aug 14, 2022 3:00 AM;Aug 14, 2022 4:00 AM;33,158.66;6,942.00;1,755.75;5,186.25;0.00;26,216.66
Aug 14, 2022 4:00 AM;Aug 14, 2022 5:00 AM;33,773.16;6,719.25;1,661.00;5,058.25;0.00;27,053.91
Aug 14, 2022 5:00 AM;Aug 14, 2022 6:00 AM;35,435.19;6,868.25;1,688.50;5,178.75;1.00;28,566.94
Aug 14, 2022 6:00 AM;Aug 14, 2022 7:00 AM;38,881.36;7,716.75;1,717.50;5,333.50;665.75;31,164.61
Aug 14, 2022 7:00 AM;Aug 14, 2022 8:00 AM;44,136.92;11,156.25;1,707.50;5,149.75;4,299.00;32,980.67
Aug 14, 2022 8:00 AM;Aug 14, 2022 9:00 AM;50,335.82;17,718.75;1,654.75;4,187.25;11,876.75;32,617.07
Aug 14, 2022 9:00 AM;Aug 14, 2022 10:00 AM;56,834.85;25,223.75;1,588.75;3,148.00;20,487.00;31,611.10
Aug 14, 2022 10:00 AM;Aug 14, 2022 11:00 AM;60,081.97;32,124.75;1,523.25;3,303.75;27,297.75;27,957.22
Aug 14, 2022 11:00 AM;Aug 14, 2022 12:00 PM;61,577.05;37,221.00;1,496.75;4,040.00;31,684.25;24,356.05
Aug 14, 2022 12:00 PM;Aug 14, 2022 1:00 PM;60,261.89;39,965.00;1,530.00;4,808.50;33,626.50;20,296.89
Aug 14, 2022 1:00 PM;Aug 14, 2022 2:00 PM;58,166.59;40,445.25;1,656.00;5,308.25;33,481.00;17,721.34
Aug 14, 2022 2:00 PM;Aug 14, 2022 3:00 PM;55,975.40;38,968.25;1,871.75;5,722.25;31,374.25;17,007.15
Aug 14, 2022 3:00 PM;Aug 14, 2022 4:00 PM;54,149.32;35,827.00;2,159.25;5,920.00;27,747.75;18,322.32
Aug 14, 2022 4:00 PM;Aug 14, 2022 5:00 PM;50,397.43;30,980.25;2,452.00;6,186.50;22,341.75;19,417.18
Aug 14, 2022 5:00 PM;Aug 14, 2022 6:00 PM;48,085.35;24,680.25;2,755.00;6,582.75;15,342.50;23,405.10
Aug 14, 2022 6:00 PM;Aug 14, 2022 7:00 PM;46,378.37;18,085.00;3,139.00;6,962.75;7,983.25;28,293.37
Aug 14, 2022 7:00 PM;Aug 14, 2022 8:00 PM;45,981.87;13,678.75;3,638.50;7,479.75;2,560.50;32,303.12
Aug 14, 2022 8:00 PM;Aug 14, 2022 9:00 PM;46,455.44;12,837.50;4,062.00;8,401.50;374.00;33,617.94
Aug 14, 2022 9:00 PM;Aug 14, 2022 10:00 PM;46,229.16;14,117.25;4,224.00;9,893.25;0.00;32,111.91
Aug 14, 2022 10:00 PM;Aug 14, 2022 11:00 PM;45,268.85;15,108.25;4,406.25;10,702.00;0.00;30,160.60
Aug 14, 2022 11:00 PM;Aug 15, 2022 12:00 AM;42,821.63;15,224.50;4,494.50;10,730.00;0.00;27,597.13
Aug 15, 2022 12:00 AM;Aug 15, 2022 1:00 AM;41,433.14;13,826.25;4,176.50;9,649.75;0.00;27,606.89
Aug 15, 2022 1:00 AM;Aug 15, 2022 2:00 AM;40,212.59;12,635.25;3,610.00;9,025.25;0.00;27,577.34
Aug 15, 2022 2:00 AM;Aug 15, 2022 3:00 AM;39,081.77;11,348.75;3,151.50;8,197.25;0.00;27,733.02
Aug 15, 2022 3:00 AM;Aug 15, 2022 4:00 AM;38,608.73;9,864.50;2,595.25;7,269.25;0.00;28,744.23
Aug 15, 2022 4:00 AM;Aug 15, 2022 5:00 AM;38,832.38;8,904.00;2,203.75;6,700.25;0.00;29,928.38
Aug 15, 2022 5:00 AM;Aug 15, 2022 6:00 AM;41,753.05;8,298.50;1,933.50;6,364.50;0.50;33,454.55
Aug 15, 2022 6:00 AM;Aug 15, 2022 7:00 AM;46,444.97;8,448.00;1,812.25;6,075.00;560.75;37,996.97
Aug 15, 2022 7:00 AM;Aug 15, 2022 8:00 AM;50,017.83;10,515.00;1,728.25;5,328.75;3,458.00;39,502.83
Aug 15, 2022 8:00 AM;Aug 15, 2022 9:00 AM;53,784.62;14,572.00;1,566.00;4,007.25;8,998.75;39,212.62
Aug 15, 2022 9:00 AM;Aug 15, 2022 10:00 AM;57,634.12;19,773.00;1,388.50;3,033.25;15,351.25;37,861.12
Aug 15, 2022 10:00 AM;Aug 15, 2022 11:00 AM;60,767.10;24,943.50;1,256.50;2,857.00;20,830.00;35,823.60
Aug 15, 2022 11:00 AM;Aug 15, 2022 12:00 PM;62,645.66;28,949.00;1,199.75;2,941.50;24,807.75;33,696.66
Aug 15, 2022 12:00 PM;Aug 15, 2022 1:00 PM;62,231.95;31,204.75;1,134.25;3,023.25;27,047.25;31,027.20
Aug 15, 2022 1:00 PM;Aug 15, 2022 2:00 PM;60,339.84;31,617.25;1,040.50;3,168.00;27,408.75;28,722.59
Aug 15, 2022 2:00 PM;Aug 15, 2022 3:00 PM;58,563.29;30,166.00;932.75;3,394.00;25,839.25;28,397.29
Aug 15, 2022 3:00 PM;Aug 15, 2022 4:00 PM;55,260.12;27,265.00;811.50;3,636.00;22,817.50;27,995.12
Aug 15, 2022 4:00 PM;Aug 15, 2022 5:00 PM;52,665.57;23,183.25;792.00;3,910.50;18,480.75;29,482.32
Aug 15, 2022 5:00 PM;Aug 15, 2022 6:00 PM;50,030.16;17,663.25;865.00;3,922.50;12,875.75;32,366.91
Aug 15, 2022 6:00 PM;Aug 15, 2022 7:00 PM;48,618.52;11,681.25;974.50;3,810.50;6,896.25;36,937.27
Aug 15, 2022 7:00 PM;Aug 15, 2022 8:00 PM;46,808.64;6,942.25;1,121.50;3,505.50;2,315.25;39,866.39
Aug 15, 2022 8:00 PM;Aug 15, 2022 9:00 PM;45,817.61;4,661.00;1,200.50;3,123.75;336.75;41,156.61
Aug 15, 2022 9:00 PM;Aug 15, 2022 10:00 PM;44,265.08;4,307.50;1,142.75;3,164.75;0.00;39,957.58
Aug 15, 2022 10:00 PM;Aug 15, 2022 11:00 PM;41,993.14;4,511.00;1,073.50;3,437.50;0.00;37,482.14
Aug 15, 2022 11:00 PM;Aug 16, 2022 12:00 AM;39,573.71;4,770.75;1,012.25;3,758.50;0.00;34,802.96
Aug 16, 2022 12:00 AM;Aug 16, 2022 1:00 AM;38,963.96;4,587.75;648.50;3,939.25;0.00;34,376.21
Aug 16, 2022 1:00 AM;Aug 16, 2022 2:00 AM;37,471.76;4,550.25;644.00;3,906.25;0.00;32,921.51
Aug 16, 2022 2:00 AM;Aug 16, 2022 3:00 AM;37,261.34;4,659.75;652.50;4,007.25;0.00;32,601.59
Aug 16, 2022 3:00 AM;Aug 16, 2022 4:00 AM;37,706.72;4,605.50;625.75;3,979.75;0.00;33,101.22
Aug 16, 2022 4:00 AM;Aug 16, 2022 5:00 AM;39,656.31;4,512.25;570.00;3,942.25;0.00;35,144.06
Aug 16, 2022 5:00 AM;Aug 16, 2022 6:00 AM;44,623.25;4,382.00;520.75;3,861.00;0.25;40,241.25
Aug 16, 2022 6:00 AM;Aug 16, 2022 7:00 AM;50,032.02;4,685.25;458.00;3,628.25;599.00;45,346.77
Aug 16, 2022 7:00 AM;Aug 16, 2022 8:00 AM;55,695.20;7,716.25;405.50;3,148.50;4,162.25;47,978.95
Aug 16, 2022 8:00 AM;Aug 16, 2022 9:00 AM;61,513.47;14,258.50;477.75;2,251.50;11,529.25;47,254.97
Aug 16, 2022 9:00 AM;Aug 16, 2022 10:00 AM;64,458.99;21,800.25;582.75;1,429.00;19,788.50;42,658.74
Aug 16, 2022 10:00 AM;Aug 16, 2022 11:00 AM;67,081.40;28,374.00;708.25;1,277.75;26,388.00;38,707.40
Aug 16, 2022 11:00 AM;Aug 16, 2022 12:00 PM;68,423.08;32,874.50;742.00;1,459.75;30,672.75;35,548.58
Aug 16, 2022 12:00 PM;Aug 16, 2022 1:00 PM;68,373.74;34,998.25;723.00;1,655.25;32,620.00;33,375.49
Aug 16, 2022 1:00 PM;Aug 16, 2022 2:00 PM;66,064.49;35,213.75;759.50;1,737.75;32,716.50;30,850.74
Aug 16, 2022 2:00 PM;Aug 16, 2022 3:00 PM;63,078.89;33,701.75;786.50;1,811.50;31,103.75;29,377.14
Aug 16, 2022 3:00 PM;Aug 16, 2022 4:00 PM;60,272.11;30,251.50;764.75;1,778.50;27,708.25;30,020.61
Aug 16, 2022 4:00 PM;Aug 16, 2022 5:00 PM;56,081.11;24,887.25;741.25;1,647.50;22,498.50;31,193.86
Aug 16, 2022 5:00 PM;Aug 16, 2022 6:00 PM;52,933.11;17,667.50;667.50;1,402.75;15,597.25;35,265.61
Aug 16, 2022 6:00 PM;Aug 16, 2022 7:00 PM;49,528.65;9,788.75;573.00;1,099.50;8,116.25;39,739.90
Aug 16, 2022 7:00 PM;Aug 16, 2022 8:00 PM;47,740.98;3,855.50;455.25;925.00;2,475.25;43,885.48
Aug 16, 2022 8:00 PM;Aug 16, 2022 9:00 PM;46,925.27;1,495.00;341.50;847.00;306.50;45,430.27
Aug 16, 2022 9:00 PM;Aug 16, 2022 10:00 PM;44,246.32;1,137.50;258.50;879.00;0.00;43,108.82
Aug 16, 2022 10:00 PM;Aug 16, 2022 11:00 PM;42,265.72;1,177.25;186.25;991.00;0.00;41,088.47
Aug 16, 2022 11:00 PM;Aug 17, 2022 12:00 AM;39,419.49;1,243.50;135.75;1,107.75;0.00;38,175.99
Aug 17, 2022 12:00 AM;Aug 17, 2022 1:00 AM;39,243.36;1,372.25;113.50;1,258.75;0.00;37,871.11
Aug 17, 2022 1:00 AM;Aug 17, 2022 2:00 AM;38,040.60;1,418.25;80.00;1,338.25;0.00;36,622.35
Aug 17, 2022 2:00 AM;Aug 17, 2022 3:00 AM;37,939.28;1,668.00;78.25;1,589.75;0.00;36,271.28
Aug 17, 2022 3:00 AM;Aug 17, 2022 4:00 AM;38,595.23;1,764.00;78.00;1,686.00;0.00;36,831.23
Aug 17, 2022 4:00 AM;Aug 17, 2022 5:00 AM;39,423.16;1,701.75;74.50;1,627.25;0.00;37,721.41
Aug 17, 2022 5:00 AM;Aug 17, 2022 6:00 AM;42,514.65;1,640.50;69.50;1,570.75;0.25;40,874.15
Aug 17, 2022 6:00 AM;Aug 17, 2022 7:00 AM;47,450.86;2,193.75;63.00;1,550.50;580.25;45,257.11
Aug 17, 2022 7:00 AM;Aug 17, 2022 8:00 AM;53,466.97;5,444.00;60.50;1,495.00;3,888.50;48,022.97
Aug 17, 2022 8:00 AM;Aug 17, 2022 9:00 AM;58,602.91;11,800.25;63.50;1,250.75;10,486.00;46,802.66
Aug 17, 2022 9:00 AM;Aug 17, 2022 10:00 AM;62,871.20;18,716.25;73.75;736.00;17,906.50;44,154.95
Aug 17, 2022 10:00 AM;Aug 17, 2022 11:00 AM;66,065.28;24,457.75;88.50;461.50;23,907.75;41,607.53
Aug 17, 2022 11:00 AM;Aug 17, 2022 12:00 PM;66,727.38;28,524.50;113.00;652.00;27,759.50;38,202.88
Aug 17, 2022 12:00 PM;Aug 17, 2022 1:00 PM;66,267.70;30,459.25;144.00;809.50;29,505.75;35,808.45
Aug 17, 2022 1:00 PM;Aug 17, 2022 2:00 PM;63,873.87;30,575.75;170.00;918.00;29,487.75;33,298.12
Aug 17, 2022 2:00 PM;Aug 17, 2022 3:00 PM;61,437.23;29,077.00;216.75;1,061.25;27,799.00;32,360.23
Aug 17, 2022 3:00 PM;Aug 17, 2022 4:00 PM;57,691.70;26,018.75;298.25;1,242.50;24,478.00;31,672.95
Aug 17, 2022 4:00 PM;Aug 17, 2022 5:00 PM;53,154.14;21,472.00;387.00;1,605.75;19,479.25;31,682.14
Aug 17, 2022 5:00 PM;Aug 17, 2022 6:00 PM;51,525.45;15,690.50;503.00;2,081.50;13,106.00;35,834.95
Aug 17, 2022 6:00 PM;Aug 17, 2022 7:00 PM;50,118.11;10,055.75;664.50;2,744.50;6,646.75;40,062.36
Aug 17, 2022 7:00 PM;Aug 17, 2022 8:00 PM;49,439.44;6,746.25;884.25;3,752.00;2,110.00;42,693.19
Aug 17, 2022 8:00 PM;Aug 17, 2022 9:00 PM;49,535.72;6,319.75;1,134.25;4,935.50;250.00;43,215.97
Aug 17, 2022 9:00 PM;Aug 17, 2022 10:00 PM;48,480.63;7,611.25;1,336.25;6,275.00;0.00;40,869.38
Aug 17, 2022 10:00 PM;Aug 17, 2022 11:00 PM;47,586.23;8,629.50;1,520.75;7,108.75;0.00;38,956.73
Aug 17, 2022 11:00 PM;Aug 18, 2022 12:00 AM;43,908.06;8,902.25;1,662.25;7,240.00;0.00;35,005.81
Aug 18, 2022 12:00 AM;Aug 18, 2022 1:00 AM;43,918.75;8,383.50;2,736.25;5,647.25;0.00;35,535.25
Aug 18, 2022 1:00 AM;Aug 18, 2022 2:00 AM;42,851.88;7,685.75;2,422.25;5,263.50;0.00;35,166.13
Aug 18, 2022 2:00 AM;Aug 18, 2022 3:00 AM;42,156.28;7,455.00;2,443.00;5,012.00;0.00;34,701.28
Aug 18, 2022 3:00 AM;Aug 18, 2022 4:00 AM;41,997.65;7,055.50;2,477.50;4,578.00;0.00;34,942.15
Aug 18, 2022 4:00 AM;Aug 18, 2022 5:00 AM;42,210.54;6,713.50;2,565.50;4,148.00;0.00;35,497.04
Aug 18, 2022 5:00 AM;Aug 18, 2022 6:00 AM;44,477.41;6,384.25;2,545.75;3,837.50;1.00;38,093.16
Aug 18, 2022 6:00 AM;Aug 18, 2022 7:00 AM;48,153.55;6,417.50;2,400.50;3,574.00;443.00;41,736.05
Aug 18, 2022 7:00 AM;Aug 18, 2022 8:00 AM;52,405.60;8,297.00;2,198.75;3,210.75;2,887.50;44,108.60
Aug 18, 2022 8:00 AM;Aug 18, 2022 9:00 AM;55,856.67;12,205.25;2,024.25;2,601.50;7,579.50;43,651.42
Aug 18, 2022 9:00 AM;Aug 18, 2022 10:00 AM;58,251.30;16,661.00;1,875.25;1,954.25;12,831.50;41,590.30
Aug 18, 2022 10:00 AM;Aug 18, 2022 11:00 AM;60,184.45;20,714.50;1,667.75;1,732.50;17,314.25;39,469.95
Aug 18, 2022 11:00 AM;Aug 18, 2022 12:00 PM;61,158.53;23,678.00;1,493.50;1,801.75;20,382.75;37,480.53
Aug 18, 2022 12:00 PM;Aug 18, 2022 1:00 PM;60,612.75;25,279.50;1,342.50;2,038.75;21,898.25;35,333.25
Aug 18, 2022 1:00 PM;Aug 18, 2022 2:00 PM;59,423.85;25,388.75;1,226.50;2,401.00;21,761.25;34,035.10
Aug 18, 2022 2:00 PM;Aug 18, 2022 3:00 PM;57,693.88;24,345.50;1,132.25;2,956.25;20,257.00;33,348.38
Aug 18, 2022 3:00 PM;Aug 18, 2022 4:00 PM;55,065.01;22,404.00;1,113.00;3,564.25;17,726.75;32,661.01
Aug 18, 2022 4:00 PM;Aug 18, 2022 5:00 PM;52,688.24;19,315.00;1,123.50;4,135.00;14,056.50;33,373.24
Aug 18, 2022 5:00 PM;Aug 18, 2022 6:00 PM;51,391.13;15,261.75;1,096.25;4,725.25;9,440.25;36,129.38
Aug 18, 2022 6:00 PM;Aug 18, 2022 7:00 PM;49,897.71;11,207.00;1,011.75;5,302.50;4,892.75;38,690.71
Aug 18, 2022 7:00 PM;Aug 18, 2022 8:00 PM;48,479.21;8,434.50;931.75;5,877.00;1,625.75;40,044.71
Aug 18, 2022 8:00 PM;Aug 18, 2022 9:00 PM;46,996.05;6,995.50;869.75;5,913.50;212.25;40,000.55
Aug 18, 2022 9:00 PM;Aug 18, 2022 10:00 PM;45,367.01;6,434.00;784.50;5,649.50;0.00;38,933.01
Aug 18, 2022 10:00 PM;Aug 18, 2022 11:00 PM;43,387.68;5,781.25;674.50;5,106.75;0.00;37,606.43
Aug 18, 2022 11:00 PM;Aug 19, 2022 12:00 AM;39,504.14;5,060.25;554.75;4,505.50;0.00;34,443.89
Aug 19, 2022 12:00 AM;Aug 19, 2022 1:00 AM;38,668.74;3,659.50;167.75;3,491.75;0.00;35,009.24
Aug 19, 2022 1:00 AM;Aug 19, 2022 2:00 AM;37,670.10;3,177.00;126.25;3,050.75;0.00;34,493.10
Aug 19, 2022 2:00 AM;Aug 19, 2022 3:00 AM;37,554.22;3,004.75;118.25;2,886.50;0.00;34,549.47
Aug 19, 2022 3:00 AM;Aug 19, 2022 4:00 AM;37,451.12;2,851.00;143.00;2,708.00;0.00;34,600.12
Aug 19, 2022 4:00 AM;Aug 19, 2022 5:00 AM;38,690.37;2,858.75;174.50;2,684.25;0.00;35,831.62
Aug 19, 2022 5:00 AM;Aug 19, 2022 6:00 AM;41,602.34;2,879.00;207.25;2,670.50;1.25;38,723.34
Aug 19, 2022 6:00 AM;Aug 19, 2022 7:00 AM;45,898.25;3,172.50;279.25;2,578.50;314.75;42,725.75
Aug 19, 2022 7:00 AM;Aug 19, 2022 8:00 AM;51,055.08;5,038.75;382.00;2,477.75;2,179.00;46,016.33
Aug 19, 2022 8:00 AM;Aug 19, 2022 9:00 AM;54,297.54;8,625.50;468.25;2,262.75;5,894.50;45,672.04
Aug 19, 2022 9:00 AM;Aug 19, 2022 10:00 AM;57,049.85;12,799.25;489.50;2,047.25;10,262.50;44,250.60
Aug 19, 2022 10:00 AM;Aug 19, 2022 11:00 AM;59,123.84;16,734.00;504.75;2,164.75;14,064.50;42,389.84
Aug 19, 2022 11:00 AM;Aug 19, 2022 12:00 PM;60,391.95;19,625.50;504.00;2,353.00;16,768.50;40,766.45
Aug 19, 2022 12:00 PM;Aug 19, 2022 1:00 PM;60,122.14;21,366.25;483.25;2,522.75;18,360.25;38,755.89
Aug 19, 2022 1:00 PM;Aug 19, 2022 2:00 PM;58,297.92;21,847.50;452.75;2,713.00;18,681.75;36,450.42
Aug 19, 2022 2:00 PM;Aug 19, 2022 3:00 PM;56,536.54;21,320.00;404.75;3,036.75;17,878.50;35,216.54
Aug 19, 2022 3:00 PM;Aug 19, 2022 4:00 PM;53,874.89;19,658.75;366.25;3,426.25;15,866.25;34,216.14
Aug 19, 2022 4:00 PM;Aug 19, 2022 5:00 PM;51,960.86;17,126.25;355.00;3,871.25;12,900.00;34,834.61
Aug 19, 2022 5:00 PM;Aug 19, 2022 6:00 PM;49,604.76;13,560.50;375.25;4,243.25;8,942.00;36,044.26
Aug 19, 2022 6:00 PM;Aug 19, 2022 7:00 PM;47,267.94;9,515.75;372.25;4,427.50;4,716.00;37,752.19
Aug 19, 2022 7:00 PM;Aug 19, 2022 8:00 PM;45,524.97;6,366.25;362.00;4,450.00;1,554.25;39,158.72
Aug 19, 2022 8:00 PM;Aug 19, 2022 9:00 PM;44,437.25;4,799.00;369.75;4,224.25;205.00;39,638.25
Aug 19, 2022 9:00 PM;Aug 19, 2022 10:00 PM;42,858.72;4,544.25;383.00;4,161.25;0.00;38,314.47
Aug 19, 2022 10:00 PM;Aug 19, 2022 11:00 PM;41,724.97;4,500.50;401.25;4,099.25;0.00;37,224.47
Aug 19, 2022 11:00 PM;Aug 20, 2022 12:00 AM;40,058.15;4,490.75;463.50;4,027.25;0.00;35,567.40
Aug 20, 2022 12:00 AM;Aug 20, 2022 1:00 AM;37,523.39;3,859.75;671.75;3,188.00;0.00;33,663.64
Aug 20, 2022 1:00 AM;Aug 20, 2022 2:00 AM;36,136.05;3,648.75;625.75;3,023.00;0.00;32,487.30
Aug 20, 2022 2:00 AM;Aug 20, 2022 3:00 AM;34,940.38;3,866.50;616.75;3,249.75;0.00;31,073.88
Aug 20, 2022 3:00 AM;Aug 20, 2022 4:00 AM;35,173.86;4,006.25;687.25;3,319.00;0.00;31,167.61
Aug 20, 2022 4:00 AM;Aug 20, 2022 5:00 AM;35,658.01;4,116.00;801.25;3,314.75;0.00;31,542.01
Aug 20, 2022 5:00 AM;Aug 20, 2022 6:00 AM;36,816.43;4,194.50;917.25;3,277.25;0.00;32,621.93
Aug 20, 2022 6:00 AM;Aug 20, 2022 7:00 AM;39,171.40;4,460.00;926.25;3,302.00;231.75;34,711.40
Aug 20, 2022 7:00 AM;Aug 20, 2022 8:00 AM;43,208.77;5,827.00;873.00;3,318.50;1,635.50;37,381.77
Aug 20, 2022 8:00 AM;Aug 20, 2022 9:00 AM;45,839.11;8,310.00;776.50;3,165.50;4,368.00;37,529.11
Aug 20, 2022 9:00 AM;Aug 20, 2022 10:00 AM;48,438.22;11,321.75;701.50;2,861.75;7,758.50;37,116.47
Aug 20, 2022 10:00 AM;Aug 20, 2022 11:00 AM;51,238.85;14,774.00;704.00;2,747.00;11,323.00;36,464.85
Aug 20, 2022 11:00 AM;Aug 20, 2022 12:00 PM;53,888.01;17,948.75;709.50;2,844.50;14,394.75;35,939.26
Aug 20, 2022 12:00 PM;Aug 20, 2022 1:00 PM;54,521.43;20,559.25;740.00;3,133.50;16,685.75;33,962.18
Aug 20, 2022 1:00 PM;Aug 20, 2022 2:00 PM;53,600.34;22,275.25;806.75;3,601.50;17,867.00;31,325.09
Aug 20, 2022 2:00 PM;Aug 20, 2022 3:00 PM;52,067.73;22,972.25;859.75;4,146.50;17,966.00;29,095.48
Aug 20, 2022 3:00 PM;Aug 20, 2022 4:00 PM;49,512.06;22,267.50;927.50;4,406.00;16,934.00;27,244.56
Aug 20, 2022 4:00 PM;Aug 20, 2022 5:00 PM;46,948.01;19,803.25;1,018.75;4,518.25;14,266.25;27,144.76
Aug 20, 2022 5:00 PM;Aug 20, 2022 6:00 PM;43,571.13;15,731.00;1,064.50;4,331.00;10,335.50;27,840.13
Aug 20, 2022 6:00 PM;Aug 20, 2022 7:00 PM;42,318.39;10,465.75;976.75;3,774.00;5,715.00;31,852.64
Aug 20, 2022 7:00 PM;Aug 20, 2022 8:00 PM;41,280.01;6,281.25;1,088.25;3,336.50;1,856.50;34,998.76
Aug 20, 2022 8:00 PM;Aug 20, 2022 9:00 PM;39,800.12;4,265.25;1,066.00;2,982.50;216.75;35,534.87
Aug 20, 2022 9:00 PM;Aug 20, 2022 10:00 PM;38,256.28;4,047.00;1,048.50;2,998.50;0.00;34,209.28
Aug 20, 2022 10:00 PM;Aug 20, 2022 11:00 PM;37,331.13;4,284.75;1,156.00;3,128.75;0.00;33,046.38
Aug 20, 2022 11:00 PM;Aug 21, 2022 12:00 AM;35,308.79;4,537.50;1,411.75;3,125.75;0.00;30,771.29
Aug 21, 2022 12:00 AM;Aug 21, 2022 1:00 AM;34,571.17;3,947.00;1,508.75;2,438.25;0.00;30,624.17
Aug 21, 2022 1:00 AM;Aug 21, 2022 2:00 AM;34,245.64;4,273.50;1,678.50;2,595.00;0.00;29,972.14
Aug 21, 2022 2:00 AM;Aug 21, 2022 3:00 AM;34,158.17;4,807.25;1,936.50;2,870.75;0.00;29,350.92
Aug 21, 2022 3:00 AM;Aug 21, 2022 4:00 AM;34,070.27;5,048.50;2,173.25;2,875.25;0.00;29,021.77
Aug 21, 2022 4:00 AM;Aug 21, 2022 5:00 AM;34,434.52;5,235.00;2,352.50;2,882.50;0.00;29,199.52
Aug 21, 2022 5:00 AM;Aug 21, 2022 6:00 AM;35,510.13;5,500.25;2,487.75;3,012.50;0.00;30,009.88
Aug 21, 2022 6:00 AM;Aug 21, 2022 7:00 AM;38,849.76;6,048.00;2,481.00;3,175.50;391.50;32,801.76
Aug 21, 2022 7:00 AM;Aug 21, 2022 8:00 AM;44,215.93;9,169.75;2,476.50;3,273.50;3,419.75;35,046.18
Aug 21, 2022 8:00 AM;Aug 21, 2022 9:00 AM;51,186.64;15,418.00;2,424.50;2,874.50;10,119.00;35,768.64
Aug 21, 2022 9:00 AM;Aug 21, 2022 10:00 AM;56,878.82;22,957.50;2,399.25;2,386.25;18,172.00;33,921.32
Aug 21, 2022 10:00 AM;Aug 21, 2022 11:00 AM;59,584.49;30,193.25;2,559.25;2,734.25;24,899.75;29,391.24
Aug 21, 2022 11:00 AM;Aug 21, 2022 12:00 PM;60,108.48;35,222.25;2,716.25;3,348.50;29,157.50;24,886.23
Aug 21, 2022 12:00 PM;Aug 21, 2022 1:00 PM;59,130.69;37,601.50;2,748.75;3,768.25;31,084.50;21,529.19
Aug 21, 2022 1:00 PM;Aug 21, 2022 2:00 PM;57,148.55;37,715.00;2,690.00;3,991.25;31,033.75;19,433.55
Aug 21, 2022 2:00 PM;Aug 21, 2022 3:00 PM;54,905.96;36,051.75;2,549.75;4,204.00;29,298.00;18,854.21
Aug 21, 2022 3:00 PM;Aug 21, 2022 4:00 PM;52,516.40;32,404.50;2,352.25;4,221.25;25,831.00;20,111.90
Aug 21, 2022 4:00 PM;Aug 21, 2022 5:00 PM;48,033.17;26,893.75;2,088.75;4,064.25;20,740.75;21,139.42
Aug 21, 2022 5:00 PM;Aug 21, 2022 6:00 PM;45,092.50;19,584.75;1,762.75;3,721.00;14,101.00;25,507.75
Aug 21, 2022 6:00 PM;Aug 21, 2022 7:00 PM;43,592.30;11,786.75;1,395.00;3,332.00;7,059.75;31,805.55
Aug 21, 2022 7:00 PM;Aug 21, 2022 8:00 PM;42,199.73;6,088.25;1,059.25;2,986.25;2,042.75;36,111.48
Aug 21, 2022 8:00 PM;Aug 21, 2022 9:00 PM;41,568.01;3,541.50;766.75;2,576.75;198.00;38,026.51
Aug 21, 2022 9:00 PM;Aug 21, 2022 10:00 PM;40,795.00;2,896.00;525.50;2,370.50;0.00;37,899.00
Aug 21, 2022 10:00 PM;Aug 21, 2022 11:00 PM;39,384.15;2,657.25;341.75;2,315.50;0.00;36,726.90
Aug 21, 2022 11:00 PM;Aug 22, 2022 12:00 AM;37,828.12;2,441.75;224.25;2,217.50;0.00;35,386.37
Aug 22, 2022 12:00 AM;Aug 22, 2022 1:00 AM;36,933.65;2,519.00;126.50;2,392.50;0.00;34,414.65
