Datetime,Conventional,Biomass,Hydro,Other renewable generation,Wind offshore,Wind onshore,Solar,Nuclear,Lignite,Hard Coal,Natural Gas,Pumped storage generation,Other conventional generation,Total electricity demand,Total grid emissions,Grid emission factor
2023-01-08T13:00:00,23.441,5.032,1.801,0.493,5.73,16.191,5.374,2.407,7.878,2.427,7.884,0.165,2.187,56.019,15854.058,275.863
2023-01-08T14:00:00,24.205,5.031,1.804,0.533,5.387,15.466,3.497,2.405,8.337,2.434,8.049,0.16,2.287,54.384,16533.616,298.744
2023-01-08T15:00:00,25.775,5.112,1.823,0.563,5.361,14.971,1.451,2.405,8.541,2.467,8.164,1.263,2.371,52.687,16929.972,310.615
2023-01-08T16:00:00,26.315,5.189,1.796,0.584,5.795,16.245,0.12,2.405,8.734,2.35,8.268,1.553,2.421,54.183,17143.939,308.9
2023-01-08T17:00:00,28.026,5.232,1.856,0.584,5.784,17.451,0,2.405,8.783,2.376,8.247,3.215,2.417,56.617,17201.557,294.599
2023-01-08T18:00:00,28.391,5.254,1.877,0.583,5.732,17.834,0,2.405,8.782,2.271,8.238,3.699,2.414,56.855,17106.37,289.332
2023-01-08T19:00:00,27.973,5.257,1.907,0.584,5.85,17.448,0,2.405,8.87,2.264,8.274,3.167,2.409,55.2,17197.482,294.125
2023-01-08T20:00:00,27.45,5.152,1.891,0.584,6.076,17.556,0,2.405,8.967,2.252,8.271,2.555,2.416,53.553,17299.933,297.472
2023-01-08T21:00:00,26.494,5.06,1.853,0.558,5.95,17.768,0,2.404,9.341,2.264,8.203,1.374,2.35,52.749,17590.54,307.764
2023-01-08T22:00:00,25.47,4.982,1.81,0.554,6.012,18.205,0,2.404,9.367,2.221,8.168,0.415,2.34,52.73,17554.217,310.658
2023-01-08T23:00:00,24.299,4.912,1.832,0.505,6.163,18.96,0,2.404,8.971,2.196,7.995,0.016,2.212,52.862,16883.266,300.441
2023-01-09T00:00:00,22.976,4.845,1.773,0.476,6.032,19.667,0,2.404,7.801,2.204,7.928,0.002,2.16,52.778,15571.342,281.411
2023-01-09T01:00:00,21.58,4.806,1.786,0.475,6.152,19.594,0,2.404,6.402,2.207,7.836,0.098,2.158,51.756,14070.4,260.71
2023-01-09T02:00:00,21.429,4.777,1.746,0.476,6.171,19.577,0,2.403,6.223,2.204,7.858,0.108,2.157,51.221,13885.857,258.329
2023-01-09T03:00:00,21.997,4.775,1.76,0.475,6.061,19.151,0,2.406,6.807,2.257,7.793,0.109,2.15,51.434,14508.405,269.697
2023-01-09T04:00:00,23.467,4.793,1.784,0.475,6.152,18.247,0,2.404,7.773,2.709,7.865,0.108,2.133,53.035,15890.776,291.547
2023-01-09T05:00:00,25.836,4.871,1.884,0.475,5.482,18.267,0,2.402,9.175,3.46,8.064,0.127,2.134,55.925,18054.95,320.019
2023-01-09T06:00:00,30.448,4.968,1.932,0.477,5.221,18.529,0,2.399,11.985,4.555,8.52,0.373,2.138,60.453,22075.294,360.746
2023-01-09T07:00:00,34.694,5.106,1.874,0.507,5.008,19.929,0.001,2.396,13.97,5.829,9.168,0.608,2.217,64.822,25547.027,382.823
2023-01-09T08:00:00,36.151,5.187,1.92,0.533,4.476,21.163,0.185,2.39,14.201,6.697,9.252,0.781,2.297,67.17,26645.705,384.914
2023-01-09T09:00:00,38.103,5.167,1.952,0.561,4.374,20.621,1.825,2.388,14.58,7.354,9.393,1.459,2.368,67.607,27730.598,384.311
2023-01-09T10:00:00,38.813,5.164,1.945,0.562,4.052,20.174,4.152,2.392,14.875,7.693,9.43,1.491,2.371,68.45,28336.715,381.079
2023-01-09T11:00:00,38.017,5.122,1.974,0.562,3.764,19.987,5.699,2.392,15.115,7.702,9.421,0.455,2.37,70.298,28591.435,383.378
2023-01-09T12:00:00,38.086,5.026,1.959,0.535,3.212,18.509,5.944,2.394,15.212,7.413,9.573,0.649,2.31,69.379,28432.674,390.881
2023-01-09T13:00:00,39.139,5.036,1.938,0.533,2.561,16.496,5.571,2.39,15.305,8.2,9.556,0.854,2.301,68.631,29161.389,411.924
2023-01-09T14:00:00,40.275,5.076,2.039,0.579,2.06,14.734,4.153,2.388,15.287,8.358,9.827,1.425,2.411,66.716,29521.103,431.352
2023-01-09T15:00:00,40.796,5.123,2.332,0.584,2.074,13.39,1.774,2.392,15.126,8.411,10.027,1.835,2.421,66.336,29480.298,448.949
2023-01-09T16:00:00,42.122,5.216,2.36,0.585,1.633,13.751,0.148,2.393,14.978,8.579,9.957,3.203,2.427,65.641,29446.846,449.844
2023-01-09T17:00:00,42.871,5.257,2.358,0.594,1.733,14.175,0,2.392,14.994,8.485,9.998,3.957,2.451,67.009,29434.146,441.792
2023-01-09T18:00:00,42.472,5.276,2.362,0.593,2.171,14.962,0,2.392,15.143,8.56,10.008,3.324,2.453,66.98,29658.673,439.586
2023-01-09T19:00:00,42.031,5.226,2.28,0.593,2.643,15.431,0,2.389,15.399,8.638,9.885,2.669,2.458,66.059,29949.511,441.493
2023-01-09T20:00:00,40.473,5.083,2.279,0.594,2.885,16.115,0,2.388,15.374,8.398,9.817,1.445,2.458,63.445,29699.488,442.966
2023-01-09T21:00:00,38.872,5.012,2.309,0.594,3.453,16.24,0,2.389,15.545,7.703,9.547,0.635,2.459,60.866,29211.099,442.131
2023-01-09T22:00:00,37.126,4.967,2.32,0.585,3.905,16.194,0,2.393,15.512,6.688,9.18,0.329,2.438,58.815,28179.477,435.838
2023-01-09T23:00:00,34.768,4.889,2.309,0.563,4.11,16.098,0,2.392,15.348,5.467,8.605,0.01,2.382,58.037,26717.326,429.017
2023-01-10T00:00:00,33.482,4.816,2.304,0.535,3.71,16.372,0,2.393,14.895,4.835,8.45,0.085,2.29,55.603,25533.285,420.163
2023-01-10T01:00:00,32.05,4.781,2.183,0.505,3.298,16.915,0,2.393,14.454,4.102,8.308,0.085,2.204,55.597,24303.068,409.879
2023-01-10T02:00:00,31.368,4.793,2.133,0.503,3.054,17.237,0,2.39,13.983,3.857,8.356,0.083,2.197,55.529,23618.203,402.723
2023-01-10T03:00:00,31.435,4.768,2.14,0.503,2.898,17.205,0,2.391,14.078,3.851,8.324,0.082,2.207,55.925,23712.608,405.3
2023-01-10T04:00:00,31.988,4.775,2.099,0.503,2.861,17.751,0,2.389,14.333,4.016,8.454,0.094,2.199,56.863,24151.44,405.659
2023-01-10T05:00:00,34.007,4.795,2.239,0.503,2.773,17.493,0,2.392,15.064,4.874,8.876,0.108,2.19,58.342,25763.561,419.632
2023-01-10T06:00:00,38.252,4.909,2.402,0.571,2.936,16.973,0,2.392,15.767,6.883,9.581,0.707,2.351,61.471,28624.695,436.199
2023-01-10T07:00:00,41.623,5.11,2.528,0.598,2.841,16.318,0.001,2.391,15.765,7.583,9.884,2.975,2.426,64.326,29410.404,428.742
2023-01-10T08:00:00,43.388,5.213,2.259,0.598,2.819,15.55,0.209,2.389,15.77,8.469,9.979,3.742,2.442,66.898,30212.273,433.8
2023-01-10T09:00:00,42.618,5.201,2.235,0.598,3.544,15.623,1.987,2.388,15.782,8.563,10.061,2.793,2.433,68.554,30329.742,425.011
2023-01-10T10:00:00,41.376,5.177,2.242,0.598,3.965,15.731,4.669,2.387,15.764,8.627,9.791,1.781,2.427,69.967,30259.565,413.167
2023-01-10T11:00:00,40.95,5.142,2.338,0.598,4.452,15.69,6.582,2.385,15.758,8.775,9.672,1.331,2.432,71.087,30339.591,403.578
2023-01-10T12:00:00,40.493,5.033,2.217,0.599,4.817,15.737,7.158,2.385,15.74,8.866,9.639,0.835,2.429,71.64,30380.3,402.573
2023-01-10T13:00:00,40.044,4.994,2.16,0.599,5.415,15.794,6.182,2.385,15.725,8.922,9.733,0.254,2.427,71.495,30440.686,407.901
2023-01-10T14:00:00,40.474,4.999,2.21,0.599,5.309,15.606,4.273,2.385,15.727,8.952,9.782,0.599,2.43,69.691,30491.593,417.89
2023-01-10T15:00:00,40.966,5.047,2.158,0.601,5.254,16.196,1.882,2.384,15.706,9.267,9.945,0.632,2.432,69.088,30790.228,429.555
2023-01-10T16:00:00,40.294,5.145,2.157,0.6,5.375,18.503,0.185,2.386,15.632,9.139,9.737,0.373,2.428,69.658,30526.453,424.724
2023-01-10T17:00:00,41.219,5.232,2.134,0.598,5.318,21.689,0,2.384,15.69,9.266,9.741,1.109,2.431,70.885,30698.374,404.952
2023-01-10T18:00:00,40.106,5.201,2.112,0.591,5.501,24.901,0,2.384,15.638,8.912,9.527,0.644,2.409,70.81,30246.072,387.701
2023-01-10T19:00:00,38.414,5.153,2.122,0.562,4.019,27.648,0,2.386,15.446,7.845,9.29,0.551,2.334,69.092,28977.119,373.832
2023-01-10T20:00:00,35.344,5.042,2.107,0.533,3.865,30.506,0,2.381,14.667,6.315,8.778,0.407,2.262,66.865,26618.505,345.843
2023-01-10T21:00:00,31.713,4.925,2.077,0.503,3.319,32.458,0,2.38,12.403,6.04,8.151,0.055,2.182,64.66,23684.304,317.471
2023-01-10T22:00:00,29.409,4.81,2.106,0.478,3.301,32.606,0,2.384,10.367,6.092,7.953,0.017,2.117,63.233,21432.438,296.187
2023-01-10T23:00:00,27.018,4.763,2.099,0.477,3.191,33.118,0,2.383,8.192,5.917,7.873,0.065,2.111,61.168,18967.816,269.695
2023-01-11T00:00:00,25.729,4.733,2.08,0.477,3.666,30.677,0,2.382,7.686,5.307,7.721,0.062,2.095,58.895,17860.033,266.511
2023-01-11T01:00:00,24.373,4.712,2.077,0.477,4.743,29.136,0,2.381,7.391,4.222,7.722,0.092,2.088,57,16645.043,255.559
2023-01-11T02:00:00,24.23,4.707,2.103,0.476,5.176,29.319,0,2.379,7.382,4.048,7.747,0.107,2.09,56.131,16504.795,251.536
2023-01-11T03:00:00,23.977,4.7,2.173,0.476,5.117,28.21,0,2.378,7.365,3.908,7.672,0.083,2.094,56.574,16351.157,254.467
2023-01-11T04:00:00,23.984,4.714,2.217,0.477,5.057,29.052,0,2.376,7.351,3.953,7.683,0.077,2.067,57.388,16331.86,250.86
2023-01-11T05:00:00,24.314,4.748,2.155,0.485,5.197,31.786,0,2.376,7.344,4.233,7.753,0.042,2.082,59.84,16598.107,243.082
2023-01-11T06:00:00,26.942,4.818,2.149,0.506,5.269,32.783,0,2.372,8.677,4.533,8.1,0.616,2.137,63.758,18443.294,256.019
2023-01-11T07:00:00,33.573,4.98,2.157,0.535,5.191,29.975,0.001,2.373,12.277,5.931,8.67,1.58,2.208,66.708,23671.35,311.537
2023-01-11T08:00:00,38.479,5.098,2.245,0.563,4.549,26.932,0.223,2.372,13.521,7.564,9.37,2.803,2.285,68.441,26679.086,343.442
2023-01-11T09:00:00,39.716,5.123,2.207,0.583,4.844,24.392,1.445,2.371,13.504,8.046,9.452,3.421,2.34,68.863,27163.917,348.84
2023-01-11T10:00:00,39.126,5.129,2.25,0.587,4.601,22.927,2.907,2.368,13.572,8.284,9.409,2.553,2.353,70.39,27434.698,356.047
2023-01-11T11:00:00,38.974,5.101,2.269,0.583,4.754,21.348,3.935,2.368,14.045,8.024,9.462,2.143,2.349,71.063,27729.023,362.68
2023-01-11T12:00:00,37.487,5.005,2.241,0.575,4.747,20.869,4.609,2.367,14.253,7.576,9.464,0.922,2.329,71.572,27553.171,367.398
2023-01-11T13:00:00,36.116,4.935,2.246,0.557,5,21.654,4.077,2.366,14.198,6.97,9.402,0.343,2.28,71.581,26907.541,363.335
2023-01-11T14:00:00,36.32,4.928,2.34,0.571,4.979,22.091,2.956,2.365,14.274,6.873,9.483,0.428,2.324,70.3,26995.078,366.446
2023-01-11T15:00:00,36.645,4.984,2.28,0.582,5.047,22.202,1.261,2.365,14.313,6.844,9.557,0.581,2.403,68.961,27109.224,373.798
2023-01-11T16:00:00,37.123,5.133,2.293,0.582,4.994,22.85,0.141,2.362,14.291,7.187,9.551,0.767,2.382,68.716,27382.693,376.76
2023-01-11T17:00:00,37.763,5.204,2.208,0.56,5.343,24.276,0,2.36,14.003,7.424,9.351,1.734,2.331,70.29,27135.201,362.033
2023-01-11T18:00:00,38.35,5.217,2.201,0.581,5.314,26.597,0,2.359,13.638,7.509,9.376,2.51,2.377,69.642,26893.053,345.51
2023-01-11T19:00:00,36.212,5.189,2.184,0.553,4.993,29.127,0,2.36,12.726,7.269,9.289,1.706,2.309,67.989,25615.808,329.013
2023-01-11T20:00:00,32.341,5.01,2.186,0.525,4.41,30.745,0,2.358,11.509,6.66,8.547,0.516,2.225,64.897,23456.839,313.465
2023-01-11T21:00:00,28.774,4.94,2.192,0.502,4.263,32.162,0,2.356,9.172,6.013,8.153,0.406,2.173,62.91,20258.902,279.572
2023-01-11T22:00:00,26.475,4.925,2.21,0.517,4.391,33.225,0,2.355,7.308,5.484,8.168,0.441,2.203,60.722,17920.598,251.162
2023-01-11T23:00:00,24.091,4.847,2.221,0.479,4.321,34.911,0,2.355,5.835,5.247,7.924,0.157,2.092,59.786,15953.028,226.231
2023-01-12T00:00:00,22.873,4.761,2.238,0.473,4.936,36.24,0,2.355,5.198,4.898,7.781,0.086,2.082,58.67,14931.089,209.826
2023-01-12T01:00:00,22.43,4.668,2.202,0.473,5.002,35.33,0,2.354,5.092,4.542,7.786,0.104,2.079,57.941,14525.041,208.295
2023-01-12T02:00:00,22.783,4.694,2.171,0.474,5.236,33.474,0,2.355,5.608,4.41,7.768,0.085,2.084,56.737,14954.684,218.458
2023-01-12T03:00:00,22.296,4.716,2.216,0.473,5.835,32.849,0,2.358,5.571,3.968,7.767,0.085,2.075,56.929,14533.656,213.757
2023-01-12T04:00:00,22.212,4.727,2.197,0.471,5.57,32.995,0,2.36,5.569,3.847,7.763,0.129,2.072,57.769,14425.242,212.834
2023-01-12T05:00:00,22.359,4.77,2.17,0.473,5.254,35.746,0,2.356,5.596,3.924,7.828,0.119,2.064,60.471,14526.951,206.427
2023-01-12T06:00:00,23.527,4.848,2.163,0.472,5.498,37.439,0,2.356,6.263,4.127,8.123,0.121,2.066,64.819,15504.967,210.822
2023-01-12T07:00:00,27.33,4.986,2.154,0.483,5.116,39.003,0.002,2.354,7.604,4.925,8.282,1.584,2.098,68.425,17668.819,224.573
2023-01-12T08:00:00,28.724,5.108,2.155,0.475,4.528,40.333,0.337,2.353,7.873,5.446,8.304,2.181,2.092,69.813,18386.989,226.225
2023-01-12T09:00:00,27.294,5.095,2.121,0.472,4.024,41.423,1.742,2.353,7.446,5.614,8.329,0.993,2.087,70.67,18081.224,221.149
2023-01-12T10:00:00,26.66,5.031,2.126,0.474,3.665,42.273,3.24,2.351,7.132,5.638,8.39,0.592,2.083,72.001,17787.19,214.263
2023-01-12T11:00:00,26.792,4.983,2.083,0.474,3.254,42.819,4.12,2.348,7.16,5.78,8.539,0.407,2.085,73.804,17990.54,214.044
2023-01-12T12:00:00,26.245,4.921,2.137,0.473,2.859,42.652,4.307,2.348,7.118,5.585,8.407,0.22,2.095,73.11,17754.094,213.619
2023-01-12T13:00:00,25.81,4.908,2.223,0.471,3.77,41.474,3.861,2.347,7.07,5.306,8.361,0.167,2.089,72.711,17446.12,212.664
2023-01-12T14:00:00,26.25,4.942,2.128,0.478,4.566,39.798,2.766,2.34,7.716,4.767,8.453,0.385,2.112,71.144,17743.108,220.556
2023-01-12T15:00:00,28.19,5.015,2.101,0.508,4.493,37.46,1.343,2.339,8.398,4.65,8.507,1.608,2.18,69.077,18471.233,234.893
2023-01-12T16:00:00,28.684,5.16,2.377,0.539,4.491,35.247,0.097,2.338,8.242,4.959,8.493,1.849,2.263,68.066,18671.166,245.218
2023-01-12T17:00:00,31.732,5.263,2.456,0.569,5.05,34.379,0,2.338,8.538,5.67,8.568,3.716,2.334,69.441,19690.629,249.275
2023-01-12T18:00:00,32.092,5.275,2.303,0.591,5.747,35.09,0,2.336,8.031,6.269,8.659,3.809,2.397,69.021,19771.021,245.178
2023-01-12T19:00:00,30.396,5.236,2.293,0.55,6.03,36.331,0,2.337,7.845,5.901,8.478,3.005,2.281,67.832,19050.711,236.938
2023-01-12T20:00:00,27.488,5.12,2.211,0.526,5.628,37.762,0,2.337,7.189,5.562,8.197,1.512,2.164,65.796,17811.149,227.419
2023-01-12T21:00:00,24.996,4.977,2.335,0.514,5.056,39.183,0,2.336,6.215,5.387,8.118,0.293,2.133,63.666,16573.475,216.203
2023-01-12T22:00:00,23.636,4.896,2.277,0.493,4.447,39.051,0,2.336,5.146,5.276,7.933,0.364,2.087,61.527,15235.433,204.707
2023-01-12T23:00:00,22.311,4.853,2.259,0.485,4.732,38.774,0,2.337,4.071,5.258,7.931,0.163,2.066,59.383,14064.818,192.518
2023-01-13T00:00:00,21.904,4.794,2.244,0.481,5.128,37.703,0,2.338,4.077,4.948,7.823,0.115,2.122,58.021,13846.367,192.608
2023-01-13T01:00:00,21.392,4.773,2.269,0.475,5.308,37.103,0,2.337,4.241,4.439,7.71,0.091,2.099,56.265,13526.95,190.677
2023-01-13T02:00:00,21.043,4.758,2.268,0.475,5.15,36.205,0,2.336,3.951,4.409,7.686,0.09,2.095,56.563,13186.57,189.667
2023-01-13T03:00:00,20.829,4.759,2.247,0.475,5.457,35.67,0,2.336,3.942,4.168,7.687,0.129,2.092,57.503,12973.036,187.869
2023-01-13T04:00:00,20.683,4.775,2.271,0.475,5.409,34,0,2.337,3.936,4.069,7.684,0.107,2.074,58.152,12855.596,191.212
2023-01-13T05:00:00,21.065,4.812,2.258,0.474,5.162,34.675,0,2.336,4.066,4.053,7.973,0.092,2.069,59.695,13075.657,192.108
2023-01-13T06:00:00,22.108,4.911,2.34,0.475,5.241,34.678,0,2.336,4.447,4.033,8.189,0.542,2.087,62.82,13561.441,195.51
2023-01-13T07:00:00,24.768,5.12,2.438,0.504,5.024,34.419,0,2.196,5.133,4.346,8.391,2.036,2.162,65.839,14710.591,204.707
2023-01-13T08:00:00,27.848,5.235,2.467,0.533,4.276,34.926,0.233,2.065,5.672,4.701,8.609,4.019,2.248,68.207,15764.567,209.974
2023-01-13T09:00:00,27.954,5.233,2.406,0.537,3.856,34.852,2.043,2.138,5.687,4.793,8.757,3.794,2.249,68.486,15910.01,208.272
2023-01-13T10:00:00,27.015,5.193,2.344,0.53,3.823,35.74,4.764,2.245,5.788,4.658,9.294,2.268,2.232,69.936,16078.72,203.939
2023-01-13T11:00:00,24.871,5.124,2.308,0.508,3.798,37.145,7.542,2.323,5.867,4.195,9.067,0.738,2.172,72.002,15619.445,193.672
2023-01-13T12:00:00,23.286,5.023,2.316,0.473,3.784,38.565,8.869,2.333,4.912,4.092,9.21,0.176,2.091,72.618,14476.629,177.262
2023-01-13T13:00:00,23.417,4.962,2.295,0.47,3.614,39.402,8.218,2.334,4.825,4.234,9.232,0.226,2.097,72.236,14520.531,177.608
2023-01-13T14:00:00,23.186,4.951,2.359,0.471,3.691,39.344,6.11,2.344,4.891,4.01,9.093,0.28,2.096,69.915,14354.595,180.47
2023-01-13T15:00:00,24.232,4.98,2.31,0.47,4.423,38.876,2.765,2.346,5.507,4.06,9.371,0.374,2.105,68.755,15155.918,195.361
2023-01-13T16:00:00,25.611,5.098,2.239,0.47,4.313,39.11,0.293,2.353,5.848,4.59,9.408,0.831,2.111,68.469,15974.977,208.155
2023-01-13T17:00:00,28.347,5.206,2.313,0.497,3.883,39.298,0,2.35,5.881,5.19,9.701,2.561,2.167,69.074,16680.128,210.718
2023-01-13T18:00:00,28.923,5.204,2.168,0.503,4.204,39.848,0,2.35,5.443,5.909,9.693,2.842,2.184,68.323,16833.55,209.151
2023-01-13T19:00:00,28.333,5.167,2.249,0.522,3.347,39.592,0,2.352,5.517,6.262,9.897,1.555,2.228,66.417,17333.732,219.853
2023-01-13T20:00:00,26.675,5.044,2.15,0.483,3.102,38.916,0,2.352,5.403,6.065,9.674,0.554,2.145,63.515,16862.807,221.76
2023-01-13T21:00:00,25.837,4.942,2.129,0.475,3.118,38.108,0,2.349,5.513,5.82,9.139,0.409,2.133,60.932,16569.039,223.062
2023-01-13T22:00:00,24.768,4.872,2.184,0.475,3.509,36.351,0,2.349,5.491,5.459,8.496,0.37,2.127,58.598,16006.621,222.873
2023-01-13T23:00:00,23.742,4.831,2.201,0.476,3.617,35.223,0,2.348,4.644,5.352,8.34,0.463,2.119,55.402,14960.799,214.479
2023-01-14T00:00:00,21.957,4.79,2.143,0.476,4.386,34.578,0,2.349,4.113,4.65,8.185,0.146,2.039,54.261,13656.998,200.914
2023-01-14T01:00:00,21.405,4.782,2.209,0.476,4.67,33.009,0,2.351,4.103,3.991,8.192,0.247,2.045,51.655,13115.792,198.204
2023-01-14T02:00:00,20.498,4.765,2.196,0.476,5.57,31.552,0,2.349,4.031,3.448,8.025,0.126,2.043,51.895,12528.391,193.76
2023-01-14T03:00:00,19.923,4.758,2.207,0.476,5.968,30.122,0,2.348,3.967,3.161,7.829,0.107,2.033,51.877,12139.042,192.534
2023-01-14T04:00:00,20.117,4.788,2.16,0.475,6.274,28.011,0,2.349,4.244,3.006,7.78,0.237,2.026,51.371,12271.016,199.793
2023-01-14T05:00:00,20.167,4.798,2.144,0.475,6.106,26.072,0,2.349,4.337,2.976,7.821,0.182,2.026,51.325,12357.826,208.181
2023-01-14T06:00:00,20.302,4.875,2.137,0.475,5.488,24.989,0,2.35,4.446,2.942,7.847,0.223,2.02,50.224,12443.496,215.032
2023-01-14T07:00:00,20.812,5.013,2.124,0.474,5.969,24.536,0.001,2.349,4.404,2.93,7.931,0.709,2.015,51.932,12415.386,212.113
2023-01-14T08:00:00,21.701,5.109,2.148,0.474,6.655,25.342,0.755,2.348,4.459,2.823,7.923,1.647,2.026,54.35,12400.474,200.799
2023-01-14T09:00:00,21.973,5.157,2.126,0.474,6.921,25.822,4.1,2.346,4.409,2.745,7.984,1.987,2.028,57.404,12310.1,186.394
2023-01-14T10:00:00,21.833,5.2,2.14,0.474,6.845,27.274,7.027,2.347,4.425,2.779,7.985,1.797,2.027,60.303,12352.228,176.021
2023-01-14T11:00:00,21.389,5.249,2.207,0.474,6.702,29.57,7.378,2.348,4.443,2.752,8.009,1.339,2.024,61.629,12354.162,170.793
2023-01-14T12:00:00,21.167,5.273,2.098,0.474,6.701,31.85,6.569,2.343,4.498,2.747,8.084,0.987,2.034,62.375,12450.788,169.363
2023-01-14T13:00:00,20.293,5.135,2.05,0.474,6.678,34.368,4.589,2.34,4.273,2.73,7.991,0.449,2.036,61.398,12170.097,166.666
2023-01-14T14:00:00,20.017,4.952,2.033,0.475,6.163,36.994,2.752,2.336,4.228,2.789,7.877,0.273,2.039,60.019,12135.368,166.538
2023-01-14T15:00:00,20.338,4.943,2.034,0.471,5.821,39.373,1.124,2.33,4.297,2.981,7.938,0.291,2.029,60.379,12375.861,168.056
2023-01-14T16:00:00,20.68,5.026,1.936,0.463,5.528,41.117,0.102,2.328,4.301,3.403,7.956,0.222,2.008,61.388,12706.029,170.69
2023-01-14T17:00:00,21.374,5.098,1.928,0.462,5.035,41.885,0,2.326,4.516,3.854,7.969,0.244,2.004,62.32,13301.345,176.438
2023-01-14T18:00:00,21.503,5.04,1.871,0.462,4.914,43.071,0,2.324,4.413,3.95,7.961,0.39,2.003,63.101,13269.557,173.525
2023-01-14T19:00:00,21.164,5.02,1.936,0.464,5.522,42.496,0,2.322,4.346,3.934,7.948,0.147,2.004,62.435,13182.006,172.976
2023-01-14T20:00:00,21.209,4.96,1.917,0.466,5.179,41.389,0,2.325,4.311,3.861,7.95,0.14,2.157,59.433,13199.414,176.628
2023-01-14T21:00:00,21.038,4.867,1.886,0.466,5.321,40.057,0,2.323,4.316,3.674,7.928,0.164,2.168,57.103,13054.041,178.231
2023-01-14T22:00:00,20.713,4.845,1.89,0.466,6.029,37.278,0,2.323,4.377,3.502,7.906,0.12,2.019,55.622,12861.734,181.613
2023-01-14T23:00:00,20.354,4.833,1.869,0.467,5.806,35.721,0,2.324,4.333,3.303,7.869,0.044,2.015,54.167,12637.684,184.096
2023-01-15T00:00:00,19.707,4.796,1.908,0.467,5.335,34.915,0,2.328,4.074,2.761,8.017,0.097,1.964,50.587,11905.184,178.46
2023-01-15T01:00:00,19.533,4.77,1.881,0.467,5.372,34.064,0,2.329,4.001,2.861,7.801,0.115,1.958,50.084,11822.928,180.017
2023-01-15T02:00:00,19.597,4.746,1.946,0.468,5.46,32.417,0,2.323,3.985,2.931,7.819,0.109,1.962,48.924,11875.795,184.896
2023-01-15T03:00:00,19.681,4.739,1.93,0.469,5.583,30.994,0,2.325,3.985,2.991,7.829,0.121,1.962,49.398,11928.926,189.364
2023-01-15T04:00:00,19.879,4.75,1.878,0.469,5.753,30.007,0,2.327,3.992,3.214,7.83,0.094,1.952,49.879,12105.827,194.174
2023-01-15T05:00:00,20.152,4.776,1.891,0.469,5.821,29.459,0,2.33,4.053,3.381,7.882,0.091,1.946,49.935,12315.541,198.049
2023-01-15T06:00:00,20.518,4.836,1.864,0.468,5.771,29.414,0,2.333,4.198,3.513,7.966,0.092,1.948,49.446,12609.753,201.782
2023-01-15T07:00:00,20.695,4.892,1.907,0.468,5.583,29.434,0,2.33,4.331,3.465,7.939,0.214,1.949,49.704,12701.131,202.897
2023-01-15T08:00:00,21.445,4.982,1.921,0.474,5.226,30.831,0.138,2.326,4.45,3.597,7.968,0.673,1.957,51.077,12955.167,200.459
2023-01-15T09:00:00,22.178,4.979,1.941,0.476,4.393,32.093,1.158,2.324,4.52,3.744,8.055,1.082,1.977,54.316,13211.497,197.772
2023-01-15T10:00:00,21.567,4.994,1.877,0.476,4.097,34.231,3.097,2.312,4.414,3.855,8.033,0.496,1.981,57.724,13190.49,188.793
2023-01-15T11:00:00,21.021,4.95,1.871,0.475,3.919,36.781,4.849,2.314,4.332,3.715,7.978,0.224,1.982,60.745,12971.536,176.882
2023-01-15T12:00:00,21.146,4.892,1.92,0.473,3.695,38.562,5.768,2.316,4.395,3.959,7.975,0.051,1.977,62.478,13228.495,174.285
2023-01-15T13:00:00,21.409,4.845,1.89,0.475,3.881,38.462,5.768,2.321,4.525,3.955,8.042,0.112,1.979,63.164,13390.113,175.781
2023-01-15T14:00:00,21.288,4.839,1.869,0.474,3.521,38.95,4.459,2.324,4.561,3.952,7.985,0.012,1.98,62.361,13405.803,179.026
2023-01-15T15:00:00,21.262,4.84,1.984,0.474,3.732,39.49,2.216,2.325,4.563,3.95,7.969,0.002,1.979,60.772,13399.158,182.199
2023-01-15T16:00:00,21.483,4.931,2.05,0.473,4.024,40.878,0.286,2.329,4.617,3.984,7.976,0.123,1.982,60.863,13490.754,182.995
2023-01-15T17:00:00,21.921,5.014,1.984,0.474,4.162,41.619,0,2.331,4.639,3.937,7.999,0.564,1.978,61.846,13477.809,180.243
2023-01-15T18:00:00,22.498,5.094,2.011,0.473,4.168,42.054,0,2.333,4.982,3.828,8.067,0.838,1.977,61.879,13771.693,181.463
2023-01-15T19:00:00,22.664,5.105,1.97,0.473,3.882,40.473,0,2.333,5.067,4.183,8.111,0.518,1.979,60.363,14172.644,191.057
2023-01-15T20:00:00,22.251,5.051,1.927,0.473,4.066,39.061,0,2.334,4.905,4.108,8.084,0.363,1.984,58.259,13938.286,192.403
2023-01-15T21:00:00,21.556,4.979,1.948,0.474,4.135,36.73,0,2.331,4.695,3.705,8.042,0.324,1.986,56.529,13372.997,192.618
2023-01-15T22:00:00,21.683,4.921,1.885,0.478,4.337,33.875,0,2.332,4.673,3.571,8.137,0.506,1.987,55.416,13275.643,198.787
2023-01-15T23:00:00,21.375,4.886,1.902,0.479,3.942,31.358,0,2.333,4.64,3.593,8.04,0.303,1.989,52.951,13226.283,208.109
2023-01-16T00:00:00,20.969,4.788,1.974,0.478,4.5,28.229,0,2.335,4.83,3.25,7.951,0.151,1.975,51.557,13090.66,216.227
