wind_mw,price,p_grid_mw,soc_h2_pct,m_h2_tank_kg,action
230.15873015873015,58.92,0.0,0.23663505806362947,4245.646478656187,H2+Grid
253.96825396825398,92.58,0.0,0.2611145468288325,4684.851286793034,H2+Grid
293.6507936507937,111.33,0.0,0.3019136947708376,5416.859300354446,H2+Grid
281.74603174603175,106.03,0.0,0.28967395038823607,5197.256896286021,H2+Grid
281.74603174603175,98.74,0.0,0.28967395038823607,5197.256896286021,H2+Grid
305.55555555555554,91.17,0.0,0.3141534391534391,5636.461704422869,H2+Grid
285.7142857142857,82.89,0.0,0.29375386518243657,5270.457697642163,H2+Grid
261.9047619047619,76.14,0.0,0.2692743764172335,4831.2528895053165,H2+Grid
325.39682539682536,77.96,0.0,0.33455301312444163,6002.465711203575,H2+Grid
313.4920634920635,80.0,0.0,0.32231326874184013,5782.863307135151,H2+Grid
242.06349206349205,90.14,0.0,0.248874802446231,4465.248882724611,H2+Grid
202.38095238095238,113.13,0.0,0.2080756545042259,3733.2408691631995,H2+Grid
253.96825396825398,128.08,0.0,0.2611145468288325,4684.851286793034,H2+Grid
269.8412698412698,149.0,256.3492063492063,0.0,0.0,Grid
297.61904761904765,154.7,282.73809523809524,0.0,0.0,Grid
345.23809523809524,138.69,0.0,0.35495258709544425,6368.4697179842815,H2+Grid
412.6984126984127,110.37,42.06349206349205,0.37878787878787873,6796.116504854369,H2+Grid
440.4761904761905,103.94,68.45238095238096,0.37878787878787873,6796.116504854369,H2+Grid
476.1904761904762,80.0,102.38095238095235,0.37878787878787873,6796.116504854369,H2+Grid
452.3809523809524,73.5,79.76190476190476,0.37878787878787873,6796.116504854369,H2+Grid
198.41269841269843,65.91,0.0,0.20399573971002544,3660.040067807058,H2+Grid
202.38095238095238,49.95,0.0,0.2080756545042259,3733.2408691631995,H2+Grid
222.22222222222223,45.37,0.0,0.22847522847522853,4099.244875943906,H2+Grid
202.38095238095238,45.0,0.0,0.2080756545042259,3733.2408691631995,H2+Grid
186.5079365079365,48.23,0.0,0.19175599532742388,3440.4376637386345,H2+Grid
222.22222222222223,59.39,0.0,0.22847522847522853,4099.244875943906,H2+Grid
194.44444444444446,60.65,0.0,0.1999158249158249,3586.839266450917,H2+Grid
257.93650793650795,68.71,0.0,0.26519446162303306,4758.052088149176,H2+Grid
297.61904761904765,54.23,0.0,0.3059936095650381,5490.060101710587,H2+Grid
380.95238095238096,45.4,11.904761904761926,0.37878787878787873,6796.116504854369,H2+Grid
361.1111111111111,45.4,0.0,0.37127224627224625,6661.272923408846,H2+Grid
369.0476190476191,45.0,0.5952380952381304,0.37878787878787873,6796.116504854369,H2+Grid
440.4761904761905,40.0,68.45238095238096,0.37878787878787873,6796.116504854369,H2+Grid
468.2539682539683,35.0,94.84126984126988,0.37878787878787873,6796.116504854369,H2+Grid
476.1904761904762,42.97,102.38095238095235,0.37878787878787873,6796.116504854369,H2+Grid
484.1269841269841,54.23,109.92063492063488,0.37878787878787873,6796.116504854369,H2+Grid
464.2857142857143,64.5,91.07142857142856,0.37878787878787873,6796.116504854369,H2+Grid
488.09523809523813,69.78,113.6904761904762,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,54.52,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,45.0,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,44.2,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,35.0,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
194.44444444444446,25.0,0.0,0.1999158249158249,3586.839266450917,H2
464.2857142857143,17.08,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,13.94,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,4.16,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,3.1,0.0,0.37878787878787873,6796.116504854369,H2
460.3174603174603,4.16,0.0,0.37878787878787873,6796.116504854369,H2
452.3809523809524,4.16,0.0,0.37878787878787873,6796.116504854369,H2
392.8571428571429,5.0,0.0,0.37878787878787873,6796.116504854369,H2
242.06349206349205,16.18,0.0,0.248874802446231,4465.248882724611,H2
142.85714285714286,26.73,0.0,0.14687693259121828,2635.2288488210816,H2
281.74603174603175,31.1,0.0,0.28967395038823607,5197.256896286021,H2+Grid
87.3015873015873,24.61,0.0,0.0897581254724112,1610.4176298351058,H2
51.58730158730159,23.0,0.0,0.05303889232460661,951.6104176298351,H2
63.492063492063494,21.94,0.0,0.06527863670720813,1171.2128216982585,H2
218.25396825396825,19.23,0.0,0.22439531368102797,4026.0440745877636,H2
261.9047619047619,15.0,0.0,0.2692743764172335,4831.2528895053165,H2
265.8730158730159,19.93,0.0,0.27335429121143406,4904.453690861458,H2
361.1111111111111,30.0,0.0,0.37127224627224625,6661.272923408846,H2
194.44444444444446,35.6,0.0,0.1999158249158249,3586.839266450917,H2+Grid
273.80952380952385,40.0,0.0,0.28151412079983507,5050.855293573741,H2+Grid
392.8571428571429,50.56,23.214285714285722,0.37878787878787873,6796.116504854369,H2+Grid
432.5396825396826,41.28,60.91269841269843,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,34.5,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,23.0,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,4.16,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,3.0,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,4.16,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,3.0,0.0,0.37878787878787873,6796.116504854369,H2
492.0634920634921,3.0,0.0,0.37878787878787873,6796.116504854369,H2
